_CustomObjectKey,ID,HC_Classificacao__c
1303158,a0i6g00000AEM2xAAH,Ex-cliente
1303159,a0i6g00000AM5CUAA1,Ex-cliente
1303160,a0i6g00000AMI1VAAX,Ex-cliente
1303161,a0i6g00000AXFrhAAH,Ex-cliente
1303162,a0i6g00000BU7TNAA1,Ex-cliente
1303163,a0i6g00000EhdfJAAR,Ex-cliente
1303164,a0i6g00000EhdjzAAB,Ex-cliente
1303165,a0i6g00000EhhC6AAJ,Ex-cliente
1303166,a0i6g00000EhhR6AAJ,Ex-cliente
1303167,a0i6g00000Ehu7UAAR,Ex-cliente
1303168,a0i6g000006DfEEAA0,Ex-cliente
1303169,a0i6g000006DjBrAAK,Ex-cliente
1303170,a0i6g000006E2ePAAS,Ex-cliente
1303171,a0i6g000006FEjHAAW,Ex-cliente
1303172,a0i6g000006FkOEAA0,Ex-cliente
1303173,a0i6g000006Fzg3AAC,Ex-cliente
1303174,a0i6g000006HLfqAAG,Ex-cliente
1303175,a0i6g000006HPwMAAW,Ex-cliente
1303176,a0i6g000006IMb0AAG,Ex-cliente
1303177,a0i6g000006JPuMAAW,Ex-cliente
1303178,a0i6g000006K27tAAC,Ex-cliente
1303179,a0i6g000006K5f9AAC,Ex-cliente
1303180,a0i6g000006K70vAAC,Ex-cliente
1303181,a0i6g000006KTNOAA4,Ex-cliente
1303182,a0i6g000006Kjj0AAC,Ex-cliente
1303183,a0i6g000006LtLVAA0,Ex-cliente
1303184,a0i6g000006LtLXAA0,Ex-cliente
1303185,a0i6g000006Lz24AAC,Ex-cliente
1303186,a0i6g000006MRrFAAW,Ex-cliente
1303187,a0i6g000006MwfeAAC,Ex-cliente
1303188,a0i6g000006N23yAAC,Ex-cliente
1303189,a0i6g000006NHjNAAW,Ex-cliente
1303190,a0i6g000006NIviAAG,Ex-cliente
1303191,a0i6g000006NS4GAAW,Ex-cliente
1303192,a0i6g000006NWOHAA4,Ex-cliente
1303193,a0i6g000006NWONAA4,Ex-cliente
1303194,a0i6g000006NWieAAG,Ex-cliente
1303195,a0i6g000006NWigAAG,Ex-cliente
1303196,a0i6g000006NWixAAG,Ex-cliente
1303197,a0i6g000006NWjCAAW,Ex-cliente
1303198,a0i6g000006NWjEAAW,Ex-cliente
1303199,a0i6g000006NWjRAAW,Ex-cliente
1303200,a0i6g000006NWjXAAW,Ex-cliente
1303201,a0i6g000006NgwFAAS,Ex-cliente
1303202,a0i6g000006NhGKAA0,Ex-cliente
1303203,a0i6g000006NhXPAA0,Ex-cliente
1303204,a0i6g000006NhkwAAC,Ex-cliente
1303205,a0i6g00000EhfvFAAR,Ex-cliente
1303206,a0i6g00000EhgCMAAZ,Ex-cliente
1303207,a0i6g00000EhgyxAAB,Ex-cliente
1303208,a0i6g00000EhhAjAAJ,Ex-cliente
1303209,a0i6g00000Ehhp8AAB,Ex-cliente
1303210,a0i6g000006DYWMAA4,Ex-cliente
1303211,a0i6g000006DcopAAC,Ex-cliente
1303212,a0i6g000006FZ3zAAG,Ex-cliente
1303213,a0i6g000006FwhfAAC,Ex-cliente
1303214,a0i6g000006G0BcAAK,Ex-cliente
1303215,a0i6g000006IS9DAAW,Ex-cliente
1303216,a0i6g000006IhFDAA0,Ex-cliente
1303217,a0i6g000006Kf7uAAC,Ex-cliente
1303218,a0i6g000006KfSgAAK,Ex-cliente
1303219,a0i6g000006KhrCAAS,Ex-cliente
1303220,a0i6g000006LHMiAAO,Ex-cliente
1303221,a0i6g000006MRrGAAW,Ex-cliente
1303222,a0i6g000006MnRdAAK,Ex-cliente
1303223,a0i6g000006NS4FAAW,Ex-cliente
1303224,a0i6g000006NTLjAAO,Ex-cliente
1303225,a0i6g000006NWNoAAO,Ex-cliente
1303226,a0i6g000006NWNvAAO,Ex-cliente
1303227,a0i6g000006NWOTAA4,Ex-cliente
1303228,a0i6g000006NWOdAAO,Ex-cliente
1303229,a0i6g000006NWP3AAO,Ex-cliente
1303230,a0i6g000006NWP9AAO,Ex-cliente
1303231,a0i6g000006NYw7AAG,Ex-cliente
1303232,a0i6g000006NgtiAAC,Ex-cliente
1303233,a0i6g000006Ngu4AAC,Ex-cliente
1303234,a0i6g000006NguzAAC,Ex-cliente
1303235,a0i6g000006NgvqAAC,Ex-cliente
1303236,a0i6g000006NhH4AAK,Ex-cliente
1303237,a0i6g000006NhHcAAK,Ex-cliente
1303238,a0i6g000006NhItAAK,Ex-cliente
1303239,a0i6g000006NhJJAA0,Ex-cliente
1303240,a0i6g000006Nhk4AAC,Ex-cliente
1303241,a0i6g000006NhkxAAC,Ex-cliente
1303242,a0i6g000006Nhl9AAC,Ex-cliente
1303243,a0i6g000006NhzFAAS,Ex-cliente
1303244,a0i6g000006NiILAA0,Ex-cliente
1303245,a0i6g000006NiapAAC,Ex-cliente
1303246,a0i6g000006NibWAAS,Ex-cliente
1303247,a0i6g000006NibaAAC,Ex-cliente
1303248,a0i6g000006NibuAAC,Ex-cliente
1303249,a0i6g000006NibxAAC,Ex-cliente
1303250,a0i6g000006NiqWAAS,Ex-cliente
1303251,a0i6g000006NirKAAS,Ex-cliente
1303252,a0i6g000006Nj8UAAS,Ex-cliente
1303253,a0i6g000006NjQ1AAK,Ex-cliente
1303254,a0i6g000006NnlnAAC,Ex-cliente
1303255,a0i6g000006NqGzAAK,Ex-cliente
1303256,a0i6g000006NqHWAA0,Ex-cliente
1303257,a0i6g000006NqVyAAK,Ex-cliente
1303258,a0i6g000006NqW8AAK,Ex-cliente
1303259,a0i6g00000A8FxEAAV,Ex-cliente
1303260,a0i6g00000AV9QCAA1,Ex-cliente
1303261,a0i6g00000AjzoIAAR,Ex-cliente
1303262,a0i6g00000BT9G4AAL,Ex-cliente
1303263,a0i6g00000BTgn5AAD,Ex-cliente
1303264,a0i6g00000EhdiXAAR,Ex-cliente
1303265,a0i6g00000Ehdk9AAB,Ex-cliente
1303266,a0i6g00000Ehh8OAAR,Ex-cliente
1303267,a0i6g000006DeVKAA0,Ex-cliente
1303268,a0i6g000006DimXAAS,Ex-cliente
1303269,a0i6g000006G7oVAAS,Ex-cliente
1303270,a0i6g000006GqFoAAK,Ex-cliente
1303271,a0i6g000006H2xZAAS,Ex-cliente
1303272,a0i6g000006IWZWAA4,Ex-cliente
1303273,a0i6g000006IZySAAW,Ex-cliente
1303274,a0i6g000006Khq5AAC,Ex-cliente
1303275,a0i6g000006LvBbAAK,Ex-cliente
1303276,a0i6g000006M7pgAAC,Ex-cliente
1303277,a0i6g000006MS3zAAG,Ex-cliente
1303278,a0i6g000006MYemAAG,Ex-cliente
1303279,a0i6g000006NRpIAAW,Ex-cliente
1303280,a0i6g000006NSaeAAG,Ex-cliente
1303281,a0i6g000006NWhjAAG,Ex-cliente
1303282,a0i6g000006NWhlAAG,Ex-cliente
1303283,a0i6g000006NgwLAAS,Ex-cliente
1303284,a0i6g000006NhHMAA0,Ex-cliente
1303285,a0i6g000006NhHmAAK,Ex-cliente
1303286,a0i6g000006NhHtAAK,Ex-cliente
1303287,a0i6g000006NhVqAAK,Ex-cliente
1303288,a0i6g000006NhWpAAK,Ex-cliente
1303289,a0i6g000006NhkZAAS,Ex-cliente
1303290,a0i6g000006NhkcAAC,Ex-cliente
1303291,a0i6g000006NhkhAAC,Ex-cliente
1303292,a0i6g000006NiHIAA0,Ex-cliente
1303293,a0i6g000006NiIcAAK,Ex-cliente
1303294,a0i6g000006NiYqAAK,Ex-cliente
1303295,a0i6g000006NiasAAC,Ex-cliente
1303296,a0i6g000006NibsAAC,Ex-cliente
1303297,a0i6g000006NipxAAC,Ex-cliente
1303298,a0i6g000006NiqwAAC,Ex-cliente
1303299,a0i6g000006NirwAAC,Ex-cliente
1303300,a0i6g000006NisFAAS,Ex-cliente
1303301,a0i6g000006Nj73AAC,Ex-cliente
1303302,a0i6g000006Nj7lAAC,Ex-cliente
1303303,a0i6g000006NjPBAA0,Ex-cliente
1303304,a0i6g000006NqVeAAK,Ex-cliente
1303305,a0i6g000006NqXfAAK,Ex-cliente
1303306,a0i6g000006NsEBAA0,Ex-cliente
1303307,a0i6g000006O6fJAAS,Ex-cliente
1303308,a0i6g000006OTAGAA4,Ex-cliente
1303309,a0i6g000006OsEBAA0,Ex-cliente
1303310,a0i6g000006PF47AAG,Ex-cliente
1303311,a0i6g000006PaIsAAK,Ex-cliente
1303312,a0i6g000006PlgAAAS,Ex-cliente
1303313,a0i6g000006NWiKAAW,Ex-cliente
1303314,a0i6g000006NgtlAAC,Ex-cliente
1303315,a0i6g000006NgtuAAC,Ex-cliente
1303316,a0i6g000006Ngw4AAC,Ex-cliente
1303317,a0i6g000006NhI3AAK,Ex-cliente
1303318,a0i6g000006NhW1AAK,Ex-cliente
1303319,a0i6g000006NhW3AAK,Ex-cliente
1303320,a0i6g000006NhXjAAK,Ex-cliente
1303321,a0i6g000006NhmGAAS,Ex-cliente
1303322,a0i6g000006NhmhAAC,Ex-cliente
1303323,a0i6g000006NiaSAAS,Ex-cliente
1303324,a0i6g000006NipbAAC,Ex-cliente
1303325,a0i6g000006NirEAAS,Ex-cliente
1303326,a0i6g000006NirpAAC,Ex-cliente
1303327,a0i6g000006NisbAAC,Ex-cliente
1303328,a0i6g000006Nj6QAAS,Ex-cliente
1303329,a0i6g000006Nj6dAAC,Ex-cliente
1303330,a0i6g000006NjNXAA0,Ex-cliente
1303331,a0i6g000006NjNyAAK,Ex-cliente
1303332,a0i6g000006NjP9AAK,Ex-cliente
1303333,a0i6g000006NjQFAA0,Ex-cliente
1303334,a0i6g000006NqWNAA0,Ex-cliente
1303335,a0i6g000006NqXhAAK,Ex-cliente
1303336,a0i6g000006Nqo1AAC,Ex-cliente
1303337,a0i6g000006Nr00AAC,Ex-cliente
1303338,a0i6g000006Nr1sAAC,Ex-cliente
1303339,a0i6g000006OWplAAG,Ex-cliente
1303340,a0i6g000006QHZcAAO,Ex-cliente
1303341,a0i6g000006QbihAAC,Ex-cliente
1303342,a0i6g000006QczmAAC,Ex-cliente
1303343,a0i6g000006QnyEAAS,Ex-cliente
1303344,a0i6g000006R8qUAAS,Ex-cliente
1303345,a0i6g000006RqtsAAC,Ex-cliente
1303346,a0i6g000006V5dRAAS,Ex-cliente
1303347,a0i6g000006V6iaAAC,Ex-cliente
1303348,a0i6g000006V6kdAAC,Ex-cliente
1303349,a0i6g000006V6yPAAS,Ex-cliente
1303350,a0i6g000006V6ynAAC,Ex-cliente
1303351,a0i6g000006VpPCAA0,Ex-cliente
1303352,a0i6g000006VpSVAA0,Ex-cliente
1303353,a0i6g000006VpekAAC,Ex-cliente
1303354,a0i6g000006VpoEAAS,Ex-cliente
1303355,a0i6g000006VpqnAAC,Ex-cliente
1303356,a0i6g000007vh9KAAQ,Ex-cliente
1303357,a0i6g0000089QGcAAM,Ex-cliente
1303358,a0i6g0000089QGoAAM,Ex-cliente
1303359,a0i6g0000089QZaAAM,Ex-cliente
1303360,a0i6g0000089QaIAAU,Ex-cliente
1303361,a0i6g000009j6jMAAQ,Ex-cliente
1303362,a0i6g00000BTHKcAAP,Ex-cliente
1303363,a0i6g00000BUQAxAAP,Ex-cliente
1303364,a0i6g00000BvxVzAAJ,Ex-cliente
1303365,a0i6g00000Eh2XbAAJ,Ex-cliente
1303366,a0i6g00000EhfuRAAR,Ex-cliente
1303367,a0i6g000006NhmRAAS,Ex-cliente
1303368,a0i6g000006NhmWAAS,Ex-cliente
1303369,a0i6g000006NhmmAAC,Ex-cliente
1303370,a0i6g000006NhyJAAS,Ex-cliente
1303371,a0i6g000006NhzEAAS,Ex-cliente
1303372,a0i6g000006NiH0AAK,Ex-cliente
1303373,a0i6g000006NiHmAAK,Ex-cliente
1303374,a0i6g000006NiYtAAK,Ex-cliente
1303375,a0i6g000006NiazAAC,Ex-cliente
1303376,a0i6g000006NipiAAC,Ex-cliente
1303377,a0i6g000006NiprAAC,Ex-cliente
1303378,a0i6g000006Niq8AAC,Ex-cliente
1303379,a0i6g000006NiqxAAC,Ex-cliente
1303380,a0i6g000006NirDAAS,Ex-cliente
1303381,a0i6g000006Nj70AAC,Ex-cliente
1303382,a0i6g000006Nj7tAAC,Ex-cliente
1303383,a0i6g000006Nj8DAAS,Ex-cliente
1303384,a0i6g000006Nj8eAAC,Ex-cliente
1303385,a0i6g000006NqF5AAK,Ex-cliente
1303386,a0i6g000006NqGlAAK,Ex-cliente
1303387,a0i6g000006NqGxAAK,Ex-cliente
1303388,a0i6g000006NqVGAA0,Ex-cliente
1303389,a0i6g000006NqVQAA0,Ex-cliente
1303390,a0i6g000006NqWCAA0,Ex-cliente
1303391,a0i6g000006NqWYAA0,Ex-cliente
1303392,a0i6g000006NqWdAAK,Ex-cliente
1303393,a0i6g000006NqXWAA0,Ex-cliente
1303394,a0i6g000006NsEFAA0,Ex-cliente
1303395,a0i6g000006OTcXAAW,Ex-cliente
1303396,a0i6g000006OUQdAAO,Ex-cliente
1303397,a0i6g000006PpYDAA0,Ex-cliente
1303398,a0i6g000006Q4A9AAK,Ex-cliente
1303399,a0i6g000006QVjLAAW,Ex-cliente
1303400,a0i6g000006QfgeAAC,Ex-cliente
1303401,a0i6g000006R8qjAAC,Ex-cliente
1303402,a0i6g000006RC4nAAG,Ex-cliente
1303403,a0i6g000006Rk6dAAC,Ex-cliente
1303404,a0i6g000006U32fAAC,Ex-cliente
1303405,a0i6g000006UFfjAAG,Ex-cliente
1303406,a0i6g000006Uye9AAC,Ex-cliente
1303407,a0i6g000006V6jGAAS,Ex-cliente
1303408,a0i6g000006VokAAAS,Ex-cliente
1303409,a0i6g000006VokIAAS,Ex-cliente
1303410,a0i6g000006VokXAAS,Ex-cliente
1303411,a0i6g000006Vq0WAAS,Ex-cliente
1303412,a0i6g0000089QHcAAM,Ex-cliente
1303413,a0i6g0000089QRNAA2,Ex-cliente
1303414,a0i6g00000A6olYAAR,Ex-cliente
1303415,a0i6g00000EgYeyAAF,Ex-cliente
1303416,a0i6g00000Ehdi3AAB,Ex-cliente
1303417,a0i6g00000EhfwmAAB,Ex-cliente
1303418,a0i6g00000EhfwrAAB,Ex-cliente
1303419,a0i6g00000EhhPfAAJ,Ex-cliente
1303420,a0i6g000006Dmd7AAC,Ex-cliente
1303421,a0i6g000006NqoJAAS,Ex-cliente
1303422,a0i6g000006NtaBAAS,Ex-cliente
1303423,a0i6g000006O9nCAAS,Ex-cliente
1303424,a0i6g000006ORrwAAG,Ex-cliente
1303425,a0i6g000006OjI5AAK,Ex-cliente
1303426,a0i6g000006OoBbAAK,Ex-cliente
1303427,a0i6g000006PAlwAAG,Ex-cliente
1303428,a0i6g000006QdEBAA0,Ex-cliente
1303429,a0i6g000006QqOhAAK,Ex-cliente
1303430,a0i6g000006R8qTAAS,Ex-cliente
1303431,a0i6g000006TJe2AAG,Ex-cliente
1303432,a0i6g000006UPS3AAO,Ex-cliente
1303433,a0i6g000006Ul3WAAS,Ex-cliente
1303434,a0i6g000006V5dSAAS,Ex-cliente
1303435,a0i6g000006V5eZAAS,Ex-cliente
1303436,a0i6g000006V5ebAAC,Ex-cliente
1303437,a0i6g000006V6xZAAS,Ex-cliente
1303438,a0i6g000006V7J7AAK,Ex-cliente
1303439,a0i6g000006V7JtAAK,Ex-cliente
1303440,a0i6g000006VolhAAC,Ex-cliente
1303441,a0i6g000006Vp8fAAC,Ex-cliente
1303442,a0i6g000006VpYcAAK,Ex-cliente
1303443,a0i6g000006VpfQAAS,Ex-cliente
1303444,a0i6g000006Vpr6AAC,Ex-cliente
1303445,a0i6g0000089QGBAA2,Ex-cliente
1303446,a0i6g0000089QYqAAM,Ex-cliente
1303447,a0i6g0000089QbZAAU,Ex-cliente
1303448,a0i6g0000089QcgAAE,Ex-cliente
1303449,a0i6g000005SxZ4AAK,Ex-cliente
1303450,a0i6g000005mJAXAA2,Ex-cliente
1303451,a0i6g00000A9GixAAF,Ex-cliente
1303452,a0i6g00000A9JS2AAN,Ex-cliente
1303453,a0i6g000006DTLTAA4,Ex-cliente
1303454,a0i6g000006DUKCAA4,Ex-cliente
1303455,a0i6g000006GE02AAG,Ex-cliente
1303456,a0i6g000006IKItAAO,Ex-cliente
1303457,a0i6g000006ItJ4AAK,Ex-cliente
1303458,a0i6g000006JPtfAAG,Ex-cliente
1303459,a0i6g000006KchrAAC,Ex-cliente
1303460,a0i6g000006LeuCAAS,Ex-cliente
1303461,a0i6g000006LrrkAAC,Ex-cliente
1303462,a0i6g000006MXe6AAG,Ex-cliente
1303463,a0i6g000006NK1JAAW,Ex-cliente
1303464,a0i6g000006NS4LAAW,Ex-cliente
1303465,a0i6g000006NTEYAA4,Ex-cliente
1303466,a0i6g000006NWOUAA4,Ex-cliente
1303467,a0i6g000006NWi0AAG,Ex-cliente
1303468,a0i6g000006NgtvAAC,Ex-cliente
1303469,a0i6g000006NgtxAAC,Ex-cliente
1303470,a0i6g000006NguGAAS,Ex-cliente
1303471,a0i6g000006Ngv0AAC,Ex-cliente
1303472,a0i6g000006NhGqAAK,Ex-cliente
1303473,a0i6g000006NhHBAA0,Ex-cliente
1303474,a0i6g000006NhIcAAK,Ex-cliente
1303475,a0i6g000006QGARAA4,Ex-cliente
1303476,a0i6g000006QfgdAAC,Ex-cliente
1303477,a0i6g000006RFPxAAO,Ex-cliente
1303478,a0i6g000006RcFLAA0,Ex-cliente
1303479,a0i6g000006SKB5AAO,Ex-cliente
1303480,a0i6g000006V6DIAA0,Ex-cliente
1303481,a0i6g000006V6FSAA0,Ex-cliente
1303482,a0i6g000006V6NEAA0,Ex-cliente
1303483,a0i6g000006V6X6AAK,Ex-cliente
1303484,a0i6g000006V6yXAAS,Ex-cliente
1303485,a0i6g000006V7C1AAK,Ex-cliente
1303486,a0i6g000006V7D2AAK,Ex-cliente
1303487,a0i6g000006V7K5AAK,Ex-cliente
1303488,a0i6g000006VpBpAAK,Ex-cliente
1303489,a0i6g000006VpBvAAK,Ex-cliente
1303490,a0i6g000006VpLnAAK,Ex-cliente
1303491,a0i6g000006VpuHAAS,Ex-cliente
1303492,a0i6g000006VqPTAA0,Ex-cliente
1303493,a0i6g000006VqXiAAK,Ex-cliente
1303494,a0i6g0000089QFLAA2,Ex-cliente
1303495,a0i6g0000089QFXAA2,Ex-cliente
1303496,a0i6g0000089QRmAAM,Ex-cliente
1303497,a0i6g000009lxMWAAY,Ex-cliente
1303498,a0i6g00000AEYfLAAX,Ex-cliente
1303499,a0i6g00000AMSU0AAP,Ex-cliente
1303500,a0i6g00000Bvud6AAB,Ex-cliente
1303501,a0i6g00000EhfydAAB,Ex-cliente
1303502,a0i6g00000Ehg0FAAR,Ex-cliente
1303503,a0i6g00000Ehg89AAB,Ex-cliente
1303504,a0i6g00000EhhWzAAJ,Ex-cliente
1303505,a0i6g00000EhhxWAAR,Ex-cliente
1303506,a0i6g00000EizxiAAB,Ex-cliente
1303507,a0i6g00000B1r8uAAB,Ex-cliente
1303508,a0i6g000006EECGAA4,Ex-cliente
1303509,a0i6g000006EFlPAAW,Ex-cliente
1303510,a0i6g000006F1mSAAS,Ex-cliente
1303511,a0i6g000006Fr0zAAC,Ex-cliente
1303512,a0i6g000006FulaAAC,Ex-cliente
1303513,a0i6g000006IO8bAAG,Ex-cliente
1303514,a0i6g000006IPjuAAG,Ex-cliente
1303515,a0i6g000006J2OGAA0,Ex-cliente
1303516,a0i6g000006JQ6ZAAW,Ex-cliente
1303517,a0i6g000006JamMAAS,Ex-cliente
1303518,a0i6g000006K4JWAA0,Ex-cliente
1303519,a0i6g000006K5FZAA0,Ex-cliente
1303520,a0i6g000006KacdAAC,Ex-cliente
1303521,a0i6g000006KifCAAS,Ex-cliente
1303522,a0i6g000006LBJjAAO,Ex-cliente
1303523,a0i6g000006LsoJAAS,Ex-cliente
1303524,a0i6g000006MTB7AAO,Ex-cliente
1303525,a0i6g000006MTvRAAW,Ex-cliente
1303526,a0i6g000006MTvZAAW,Ex-cliente
1303527,a0i6g000006NJbgAAG,Ex-cliente
1303528,a0i6g000006NKDHAA4,Ex-cliente
1303529,a0i6g000006E05wAAC,Ex-cliente
1303530,a0i6g000006EMTqAAO,Ex-cliente
1303531,a0i6g000006EQGtAAO,Ex-cliente
1303532,a0i6g000006ES6FAAW,Ex-cliente
1303533,a0i6g000006GRuvAAG,Ex-cliente
1303534,a0i6g000006HjY8AAK,Ex-cliente
1303535,a0i6g000006IK4LAAW,Ex-cliente
1303536,a0i6g000006IReJAAW,Ex-cliente
1303537,a0i6g000006Jx1tAAC,Ex-cliente
1303538,a0i6g000006K4JdAAK,Ex-cliente
1303539,a0i6g000006K5FfAAK,Ex-cliente
1303540,a0i6g000006KXAWAA4,Ex-cliente
1303541,a0i6g000006LLwvAAG,Ex-cliente
1303542,a0i6g000006LvNLAA0,Ex-cliente
1303543,a0i6g000006LyUaAAK,Ex-cliente
1303544,a0i6g000006NWOuAAO,Ex-cliente
1303545,a0i6g000006NWP2AAO,Ex-cliente
1303546,a0i6g000006NWj7AAG,Ex-cliente
1303547,a0i6g000006NgtpAAC,Ex-cliente
1303548,a0i6g000006NguiAAC,Ex-cliente
1303549,a0i6g000006NgwJAAS,Ex-cliente
1303550,a0i6g000006NgwaAAC,Ex-cliente
1303551,a0i6g000006NhHVAA0,Ex-cliente
1303552,a0i6g000006NhW2AAK,Ex-cliente
1303553,a0i6g000006NhlnAAC,Ex-cliente
1303554,a0i6g000006NhmcAAC,Ex-cliente
1303555,a0i6g000006NhyYAAS,Ex-cliente
1303556,a0i6g000006NiZSAA0,Ex-cliente
1303557,a0i6g000006NiZmAAK,Ex-cliente
1303558,a0i6g000006Nib2AAC,Ex-cliente
1303559,a0i6g000006NiqQAAS,Ex-cliente
1303560,a0i6g000006NirCAAS,Ex-cliente
1303561,a0i6g000006NisSAAS,Ex-cliente
1303562,a0i6g000006NjOAAA0,Ex-cliente
1303563,a0i6g000006NlHWAA0,Ex-cliente
1303564,a0i6g000006NnloAAC,Ex-cliente
1303565,a0i6g000006NqH2AAK,Ex-cliente
1303566,a0i6g000006OHksAAG,Ex-cliente
1303567,a0i6g000006Ol4lAAC,Ex-cliente
1303568,a0i6g000006QWwJAAW,Ex-cliente
1303569,a0i6g000006QramAAC,Ex-cliente
1303570,a0i6g000006R8qsAAC,Ex-cliente
1303571,a0i6g000006R8qvAAC,Ex-cliente
1303572,a0i6g000006ROQKAA4,Ex-cliente
1303573,a0i6g000006RRwfAAG,Ex-cliente
1303574,a0i6g000006U5fxAAC,Ex-cliente
1303575,a0i6g000006UknyAAC,Ex-cliente
1303576,a0i6g000006V5fKAAS,Ex-cliente
1303577,a0i6g000006V5p4AAC,Ex-cliente
1303578,a0i6g000006V5qSAAS,Ex-cliente
1303579,a0i6g000006V5qZAAS,Ex-cliente
1303580,a0i6g000006V6DqAAK,Ex-cliente
1303581,a0i6g000006V6WTAA0,Ex-cliente
1303582,a0i6g000006V6WzAAK,Ex-cliente
1303583,a0i6g00000EhfuvAAB,Ex-cliente
1303584,a0i6g00000EhfxBAAR,Ex-cliente
1303585,a0i6g00000EhhRkAAJ,Ex-cliente
1303586,a0i6g00000EhhXYAAZ,Ex-cliente
1303587,a0i6g000006DawEAAS,Ex-cliente
1303588,a0i6g000006F8zMAAS,Ex-cliente
1303589,a0i6g000006FAA6AAO,Ex-cliente
1303590,a0i6g000006FNylAAG,Ex-cliente
1303591,a0i6g000006H3g2AAC,Ex-cliente
1303592,a0i6g000006Jqk7AAC,Ex-cliente
1303593,a0i6g000006LIByAAO,Ex-cliente
1303594,a0i6g000006LusRAAS,Ex-cliente
1303595,a0i6g000006LvALAA0,Ex-cliente
1303596,a0i6g000006M2xRAAS,Ex-cliente
1303597,a0i6g000006MTB8AAO,Ex-cliente
1303598,a0i6g000006MyqUAAS,Ex-cliente
1303599,a0i6g000006NHylAAG,Ex-cliente
1303600,a0i6g000006NWggAAG,Ex-cliente
1303601,a0i6g000006NWhbAAG,Ex-cliente
1303602,a0i6g000006NWiTAAW,Ex-cliente
1303603,a0i6g000006NaSXAA0,Ex-cliente
1303604,a0i6g000006NaSYAA0,Ex-cliente
1303605,a0i6g000006NguDAAS,Ex-cliente
1303606,a0i6g000006NguSAAS,Ex-cliente
1303607,a0i6g000006NgvGAAS,Ex-cliente
1303608,a0i6g000006NhGVAA0,Ex-cliente
1303609,a0i6g000006NhWxAAK,Ex-cliente
1303610,a0i6g000006NiHGAA0,Ex-cliente
1303611,a0i6g000006NiZhAAK,Ex-cliente
1303612,a0i6g000006NiZoAAK,Ex-cliente
1303613,a0i6g000006NiaxAAC,Ex-cliente
1303614,a0i6g000006Nj80AAC,Ex-cliente
1303615,a0i6g000006NjQAAA0,Ex-cliente
1303616,a0i6g000006NjQUAA0,Ex-cliente
1303617,a0i6g000006Nr2GAAS,Ex-cliente
1303618,a0i6g000006NsUHAA0,Ex-cliente
1303619,a0i6g000006OA8CAAW,Ex-cliente
1303620,a0i6g000006OZQFAA4,Ex-cliente
1303621,a0i6g000006OzoYAAS,Ex-cliente
1303622,a0i6g000006PAk7AAG,Ex-cliente
1303623,a0i6g000006PMZXAA4,Ex-cliente
1303624,a0i6g000006Q1UGAA0,Ex-cliente
1303625,a0i6g000006QaMsAAK,Ex-cliente
1303626,a0i6g000006V5fHAAS,Ex-cliente
1303627,a0i6g000006V5gEAAS,Ex-cliente
1303628,a0i6g000006V5q0AAC,Ex-cliente
1303629,a0i6g000006V6FtAAK,Ex-cliente
1303630,a0i6g000006V6WAAA0,Ex-cliente
1303631,a0i6g000006V7BbAAK,Ex-cliente
1303632,a0i6g000006V7JhAAK,Ex-cliente
1303633,a0i6g000006V7LUAA0,Ex-cliente
1303634,a0i6g000006VokvAAC,Ex-cliente
1303635,a0i6g000006Vp5IAAS,Ex-cliente
1303636,a0i6g000006Vp5RAAS,Ex-cliente
1303637,a0i6g000006NQyAAAW,Ex-cliente
1303638,a0i6g000006NRpHAAW,Ex-cliente
1303639,a0i6g000006NW1pAAG,Ex-cliente
1303640,a0i6g000006NWOkAAO,Ex-cliente
1303641,a0i6g000006NZBsAAO,Ex-cliente
1303642,a0i6g000006NguFAAS,Ex-cliente
1303643,a0i6g000006NguoAAC,Ex-cliente
1303644,a0i6g000006NgvrAAC,Ex-cliente
1303645,a0i6g000006NhV9AAK,Ex-cliente
1303646,a0i6g000006NhViAAK,Ex-cliente
1303647,a0i6g000006NhWVAA0,Ex-cliente
1303648,a0i6g000006Nhk0AAC,Ex-cliente
1303649,a0i6g000006NhkVAAS,Ex-cliente
1303650,a0i6g000006NhmHAAS,Ex-cliente
1303651,a0i6g000006NiHzAAK,Ex-cliente
1303652,a0i6g000006NiZiAAK,Ex-cliente
1303653,a0i6g000006NibwAAC,Ex-cliente
1303654,a0i6g000006NisEAAS,Ex-cliente
1303655,a0i6g000006Nj6tAAC,Ex-cliente
1303656,a0i6g000006Nj6wAAC,Ex-cliente
1303657,a0i6g000006Nj71AAC,Ex-cliente
1303658,a0i6g000006Nj7xAAC,Ex-cliente
1303659,a0i6g000006Nj87AAC,Ex-cliente
1303660,a0i6g000006NjO7AAK,Ex-cliente
1303661,a0i6g000006NjOWAA0,Ex-cliente
1303662,a0i6g000006NjPGAA0,Ex-cliente
1303663,a0i6g000006NjPhAAK,Ex-cliente
1303664,a0i6g000006NjPqAAK,Ex-cliente
1303665,a0i6g000006NjPyAAK,Ex-cliente
1303666,a0i6g000006NqF9AAK,Ex-cliente
1303667,a0i6g000006NqVtAAK,Ex-cliente
1303668,a0i6g000006NqW2AAK,Ex-cliente
1303669,a0i6g000006NqXGAA0,Ex-cliente
1303670,a0i6g000006NqXbAAK,Ex-cliente
1303671,a0i6g000006Nr1qAAC,Ex-cliente
1303672,a0i6g000006NsDsAAK,Ex-cliente
1303673,a0i6g000006Os7qAAC,Ex-cliente
