_CustomObjectKey,MID,ContactTypeID,ContactID,ContactKey
1460235,514002572,0,73890366,0036g00001PrP0VAAV
1460236,514002572,0,73890367,0036g00001PrP0wAAF
1460237,514002572,0,73890368,0036g00001PrP0WAAV
1460238,514002572,0,73890369,0036g00001PrP0xAAF
1460239,514002572,0,73890370,0036g00001PrP0XAAV
1460240,514002572,0,73890371,0036g00001PrP0yAAF
1460241,514002572,0,73890372,0036g00001PrP0YAAV
1460242,514002572,0,73890373,0036g00001PrP0zAAF
1460243,514002572,0,73890374,0036g00001PrP0ZAAV
1460244,514002572,0,73890375,0036g00001PrP10AAF
1460245,514002572,0,73890376,0036g00001PrP11AAF
1460246,514002572,0,73890377,0036g00001PrP12AAF
1460247,514002572,0,73890378,0036g00001PrP13AAF
1460248,514002572,0,73890379,0036g00001PrP14AAF
1460249,514002572,0,73890380,0036g00001PrP15AAF
1460250,514002572,0,73890381,0036g00001PrP16AAF
1460251,514002572,0,73890382,0036g00001PrP17AAF
1460252,514002572,0,73890383,0036g00001PrP18AAF
1460253,514002572,0,73890384,0036g00001PrP19AAF
1460254,514002572,0,73890385,0036g00001PrP1aAAF
1460255,514002572,0,73890386,0036g00001PrP1AAAV
1460256,514002572,0,73890387,0036g00001PrP1bAAF
1460257,514002572,0,73890388,0036g00001PrP1BAAV
1460258,514002572,0,73890389,0036g00001PrP1cAAF
1460259,514002572,0,73890390,0036g00001PrP1CAAV
1460260,514002572,0,73890391,0036g00001PrP1dAAF
1460262,514002572,0,73890393,0036g00001PrP1eAAF
1460263,514002572,0,73890394,0036g00001PrP1EAAV
1460264,514002572,0,73890395,0036g00001PrP1fAAF
1460265,514002572,0,73890396,0036g00001PrP1FAAV
1460266,514002572,0,73890397,0036g00001PrP1gAAF
1460268,514002572,0,73890399,0036g00001PrP1hAAF
1460269,514002572,0,73890400,0036g00001PrP1HAAV
1460270,514002572,0,73890401,0036g00001PrP1iAAF
1460271,514002572,0,73890402,0036g00001PrP1IAAV
1460272,514002572,0,73890403,0036g00001PrP1jAAF
1460273,514002572,0,73890404,0036g00001PrP1JAAV
1460274,514002572,0,73890405,0036g00001PrP1kAAF
1460275,514002572,0,73890406,0036g00001PrP1KAAV
1460276,514002572,0,73890407,0036g00001PrP1lAAF
1460277,514002572,0,73890408,0036g00001PrP1LAAV
1460278,514002572,0,73890409,0036g00001PrP1mAAF
1460279,514002572,0,73890410,0036g00001PrP1MAAV
1460280,514002572,0,73890411,0036g00001PrP1nAAF
1460281,514002572,0,73890412,0036g00001PrP1NAAV
1460282,514002572,0,73890413,0036g00001PrP1oAAF
1460283,514002572,0,73890414,0036g00001PrP1OAAV
1460284,514002572,0,73890415,0036g00001PrP1pAAF
1460285,514002572,0,73890416,0036g00001PrP1PAAV
1460286,514002572,0,73890417,0036g00001PrP1qAAF
1460287,514002572,0,73890418,0036g00001PrP1QAAV
1460288,514002572,0,73890419,0036g00001PrP1rAAF
1460289,514002572,0,73890420,0036g00001PrP1RAAV
1460290,514002572,0,73890421,0036g00001PrP1sAAF
1460291,514002572,0,73890422,0036g00001PrP1SAAV
1460293,514002572,0,73890424,0036g00001PrP1TAAV
1460294,514002572,0,73890425,0036g00001PrP1uAAF
1460295,514002572,0,73890426,0036g00001PrP1UAAV
1460296,514002572,0,73890427,0036g00001PrP1vAAF
1460298,514002572,0,73890429,0036g00001PrP1wAAF
1460299,514002572,0,73890430,0036g00001PrP1WAAV
1460300,514002572,0,73890431,0036g00001PrP1xAAF
1460302,514002572,0,73890433,0036g00001PrP1yAAF
1460303,514002572,0,73890434,0036g00001PrP1YAAV
1460304,514002572,0,73890435,0036g00001PrP1zAAF
1460305,514002572,0,73890436,0036g00001PrP1ZAAV
1460307,514002572,0,73890438,0036g00001PrP21AAF
1460308,514002572,0,73890439,0036g00001PrP22AAF
1460309,514002572,0,73890440,0036g00001PrP23AAF
1460310,514002572,0,73890441,0036g00001PrP24AAF
1460311,514002572,0,73890442,0036g00001PrP25AAF
1460312,514002572,0,73890443,0036g00001PrP26AAF
1460313,514002572,0,73890444,0036g00001PrP27AAF
1460314,514002572,0,73890445,0036g00001PrP28AAF
1460315,514002572,0,73890446,0036g00001PrP29AAF
1460316,514002572,0,73890447,0036g00001PrP2aAAF
1460317,514002572,0,73890448,0036g00001PrP2AAAV
1460318,514002572,0,73890449,0036g00001PrP2bAAF
1460319,514002572,0,73890450,0036g00001PrP2BAAV
1460320,514002572,0,73890451,0036g00001PrP2cAAF
1460321,514002572,0,73890452,0036g00001PrP2CAAV
1460322,514002572,0,73890453,0036g00001PrP2dAAF
1460323,514002572,0,73890454,0036g00001PrP2DAAV
1460324,514002572,0,73890455,0036g00001PrP2eAAF
1460325,514002572,0,73890456,0036g00001PrP2EAAV
1460326,514002572,0,73890457,0036g00001PrP2fAAF
1460327,514002572,0,73890458,0036g00001PrP2FAAV
1460328,514002572,0,73890459,0036g00001PrP2gAAF
1460329,514002572,0,73890460,0036g00001PrP2GAAV
1460330,514002572,0,73890461,0036g00001PrP2hAAF
1460331,514002572,0,73890462,0036g00001PrP2HAAV
1460332,514002572,0,73890463,0036g00001PrP2iAAF
1460333,514002572,0,73890464,0036g00001PrP2IAAV
1460334,514002572,0,73890465,0036g00001PrP2jAAF
1460335,514002572,0,73890466,0036g00001PrP2JAAV
1460336,514002572,0,73890467,0036g00001PrP2kAAF
1460337,514002572,0,73890468,0036g00001PrP2KAAV
1460338,514002572,0,73890469,0036g00001PrP2lAAF
1460339,514002572,0,73890470,0036g00001PrP2LAAV
1460340,514002572,0,73890471,0036g00001PrP2mAAF
1460341,514002572,0,73890472,0036g00001PrP2MAAV
1460343,514002572,0,73890474,0036g00001PrP2NAAV
1460344,514002572,0,73890475,0036g00001PrP2oAAF
1460346,514002572,0,73890477,0036g00001PrP2pAAF
1460347,514002572,0,73890478,0036g00001PrP2PAAV
1460348,514002572,0,73890479,0036g00001PrP2qAAF
1460349,514002572,0,73890480,0036g00001PrP2QAAV
1460350,514002572,0,73890481,0036g00001PrP2rAAF
1460351,514002572,0,73890482,0036g00001PrP2RAAV
1460353,514002572,0,73890484,0036g00001PrP2SAAV
1460354,514002572,0,73890485,0036g00001PrP2tAAF
1460355,514002572,0,73890486,0036g00001PrP2TAAV
1460356,514002572,0,73890487,0036g00001PrP2uAAF
1460357,514002572,0,73890488,0036g00001PrP2UAAV
1460358,514002572,0,73890489,0036g00001PrP2vAAF
1460359,514002572,0,73890490,0036g00001PrP2VAAV
1460360,514002572,0,73890491,0036g00001PrP2wAAF
1460361,514002572,0,73890492,0036g00001PrP2WAAV
1460362,514002572,0,73890493,0036g00001PrP2xAAF
1460363,514002572,0,73890494,0036g00001PrP2XAAV
1460364,514002572,0,73890495,0036g00001PrP2yAAF
1460365,514002572,0,73890496,0036g00001PrP2YAAV
1460366,514002572,0,73890497,0036g00001PrP2zAAF
1460368,514002572,0,73890499,0036g00001PrP30AAF
1460369,514002572,0,73890500,0036g00001PrP31AAF
1460370,514002572,0,73890501,0036g00001PrP32AAF
1460371,514002572,0,73890502,0036g00001PrP33AAF
1460372,514002572,0,73890503,0036g00001PrP34AAF
1460373,514002572,0,73890504,0036g00001PrP35AAF
1460374,514002572,0,73890505,0036g00001PrP36AAF
1460375,514002572,0,73890506,0036g00001PrP37AAF
1460377,514002572,0,73890508,0036g00001PrP39AAF
1460379,514002572,0,73890510,0036g00001PrP3AAAV
1460381,514002572,0,73890512,0036g00001PrP3BAAV
1460383,514002572,0,73890514,0036g00001PrP3CAAV
1460384,514002572,0,73890515,0036g00001PrP3dAAF
1460385,514002572,0,73890516,0036g00001PrP3DAAV
1460389,514002572,0,73890520,0036g00001PrP3FAAV
1460393,514002572,0,73890524,0036g00001PrP3HAAV
1460395,514002572,0,73890526,0036g00001PrP3IAAV
1460397,514002572,0,73890528,0036g00001PrP3JAAV
1460399,514002572,0,73890530,0036g00001PrP3KAAV
1460401,514002572,0,73890532,0036g00001PrP3LAAV
1460403,514002572,0,73890534,0036g00001PrP3MAAV
1460407,514002572,0,73890538,0036g00001PrP3OAAV
1460409,514002572,0,73890540,0036g00001PrP3PAAV
1460411,514002572,0,73890542,0036g00001PrP3QAAV
1460413,514002572,0,73890544,0036g00001PrP3RAAV
1460417,514002572,0,73890548,0036g00001PrP3TAAV
1460419,514002572,0,73890550,0036g00001PrP3UAAV
1460421,514002572,0,73890552,0036g00001PrP3VAAV
1460422,514002572,0,73890553,0036g00001PrP3wAAF
1460423,514002572,0,73890554,0036g00001PrP3WAAV
1460424,514002572,0,73890555,0036g00001PrP3xAAF
1460429,514002572,0,73890560,0036g00001PrP3ZAAV
1460442,514002572,0,73890573,0036g00001PrP4bAAF
1460446,514002572,0,73890577,0036g00001PrP4dAAF
1460447,514002572,0,73890578,0036g00001PrP4DAAV
1460449,514002572,0,73890580,0036g00001PrP4EAAV
1460452,514002572,0,73890583,0036g00001PrP4gAAF
1460453,514002572,0,73890584,0036g00001PrP4GAAV
1460454,514002572,0,73890585,0036g00001PrP4hAAF
1460455,514002572,0,73890586,0036g00001PrP4HAAV
1460459,514002572,0,73890590,0036g00001PrP4JAAV
1460465,514002572,0,73890596,0036g00001PrP4MAAV
1460466,514002572,0,73890597,0036g00001PrP4nAAF
1460469,514002572,0,73890600,0036g00001PrP4OAAV
1460473,514002572,0,73890604,0036g00001PrP4QAAV
1460475,514002572,0,73890606,0036g00001PrP4RAAV
1460477,514002572,0,73890608,0036g00001PrP4SAAV
1460482,514002572,0,73890613,0036g00001PrP4vAAF
1460486,514002572,0,73890617,0036g00001PrP4xAAF
1460491,514002572,0,73890622,0036g00001PrP4ZAAV
1460495,514002572,0,73890626,0036g00001PrP53AAF
1460505,514002572,0,73890636,0036g00001PrP5BAAV
1460508,514002572,0,73890639,0036g00001PrP5dAAF
1460510,514002572,0,73890641,0036g00001PrP5eAAF
1460521,514002572,0,73890652,0036g00001PrP5JAAV
1460526,514002572,0,73890657,0036g00001PrP5mAAF
1460527,514002572,0,73890658,0036g00001PrP5MAAV
1460531,514002572,0,73890662,0036g00001PrP5OAAV
1460533,514002572,0,73890664,0036g00001PrP5PAAV
1460535,514002572,0,73890666,0036g00001PrP5QAAV
1460537,514002572,0,73890668,0036g00001PrP5RAAV
1460542,514002572,0,73890673,0036g00001PrP5uAAF
1460544,514002572,0,73890675,0036g00001PrP5vAAF
1460545,514002572,0,73890676,0036g00001PrP5VAAV
1460548,514002572,0,73890679,0036g00001PrP5xAAF
1460549,514002572,0,73890680,0036g00001PrP5XAAV
1460550,514002572,0,73890681,0036g00001PrP5yAAF
1460551,514002572,0,73890682,0036g00001PrP5YAAV
1460552,514002572,0,73890683,0036g00001PrP5zAAF
1460553,514002572,0,73890684,0036g00001PrP5ZAAV
1460555,514002572,0,73890686,0036g00001PrP61AAF
1460560,514002572,0,73890691,0036g00001PrP66AAF
1460570,514002572,0,73890701,0036g00001PrP6dAAF
1460574,514002572,0,73890705,0036g00001PrP6fAAF
1460600,514002572,0,73890731,0036g00001PrP6sAAF
1460602,514002572,0,73890733,0036g00001PrP6tAAF
1460604,514002572,0,73890735,0036g00001PrP6uAAF
1460606,514002572,0,73890737,0036g00001PrP6vAAF
1460608,514002572,0,73890739,0036g00001PrP6wAAF
1460610,514002572,0,73890741,0036g00001PrP6xAAF
1460612,514002572,0,73890743,0036g00001PrP6yAAF
1460616,514002572,0,73890747,0036g00001PrP70AAF
1460617,514002572,0,73890748,0036g00001PrP71AAF
1460618,514002572,0,73890749,0036g00001PrP72AAF
1460619,514002572,0,73890750,0036g00001PrP73AAF
1460620,514002572,0,73890751,0036g00001PrP74AAF
1460621,514002572,0,73890752,0036g00001PrP75AAF
1460622,514002572,0,73890753,0036g00001PrP76AAF
1460623,514002572,0,73890754,0036g00001PrP77AAF
1460624,514002572,0,73890755,0036g00001PrP78AAF
1460626,514002572,0,73890757,0036g00001PrP7aAAF
1460628,514002572,0,73890759,0036g00001PrP7bAAF
1460630,514002572,0,73890761,0036g00001PrP7cAAF
1460631,514002572,0,73890762,0036g00001PrP7CAAV
1460633,514002572,0,73890764,0036g00001PrP7DAAV
1460635,514002572,0,73890766,0036g00001PrP7EAAV
1460636,514002572,0,73890767,0036g00001PrP7fAAF
1460638,514002572,0,73890769,0036g00001PrP7gAAF
1460640,514002572,0,73890771,0036g00001PrP7hAAF
1460641,514002572,0,73890772,0036g00001PrP7HAAV
1460642,514002572,0,73890773,0036g00001PrP7iAAF
1460643,514002572,0,73890774,0036g00001PrP7IAAV
1460646,514002572,0,73890777,0036g00001PrP7kAAF
1460650,514002572,0,73890781,0036g00001PrP7mAAF
1460651,514002572,0,73890782,0036g00001PrP7MAAV
1460655,514002572,0,73890786,0036g00001PrP7OAAV
1460656,514002572,0,73890787,0036g00001PrP7pAAF
1460658,514002572,0,73890789,0036g00001PrP7qAAF
1460659,514002572,0,73890790,0036g00001PrP7QAAV
1460661,514002572,0,73890792,0036g00001PrP7RAAV
1460664,514002572,0,73890795,0036g00001PrP7tAAF
1460665,514002572,0,73890796,0036g00001PrP7TAAV
1460666,514002572,0,73890797,0036g00001PrP7uAAF
1460668,514002572,0,73890799,0036g00001PrP7vAAF
1460669,514002572,0,73890800,0036g00001PrP7VAAV
1460672,514002572,0,73890803,0036g00001PrP7xAAF
1460673,514002572,0,73890804,0036g00001PrP7XAAV
1460674,514002572,0,73890805,0036g00001PrP7yAAF
1460675,514002572,0,73890806,0036g00001PrP7YAAV
1460677,514002572,0,73890808,0036g00001PrP7ZAAV
1460679,514002572,0,73890810,0036g00001PrP81AAF
1460680,514002572,0,73890811,0036g00001PrP82AAF
1460682,514002572,0,73890813,0036g00001PrP84AAF
1460694,514002572,0,73890825,0036g00001PrP8GAAV
1460695,514002572,0,73890826,0036g00001PrP8HAAV
1460696,514002572,0,73890827,0036g00001PrP8IAAV
1460697,514002572,0,73890828,0036g00001PrP8JAAV
1460699,514002572,0,73890830,0036g00001PrP8LAAV
1460700,514002572,0,73890831,0036g00001PrP8MAAV
1460701,514002572,0,73890833,0036g00001PrP8aAAF
1460703,514002572,0,73890835,0036g00001PrP8cAAF
1460704,514002572,0,73890836,0036g00001PrP8dAAF
1460705,514002572,0,73890837,0036g00001PrP8eAAF
1460706,514002572,0,73890838,0036g00001PrP8fAAF
1460707,514002572,0,73890839,0036g00001PrP8gAAF
1460708,514002572,0,73890840,0036g00001PrP8hAAF
1460709,514002572,0,73890841,0036g00001PrP8iAAF
1460710,514002572,0,73890842,0036g00001PrP8jAAF
1460712,514002572,0,73890844,0036g00001PrP8lAAF
1460713,514002572,0,73890845,0036g00001PrP8mAAF
1460715,514002572,0,73890847,0036g00001PrP8NAAV
1460719,514002572,0,73890851,0036g00001PrP8PAAV
1460721,514002572,0,73890853,0036g00001PrP8QAAV
1460723,514002572,0,73890855,0036g00001PrP8RAAV
1460725,514002572,0,73890857,0036g00001PrP8SAAV
1460726,514002572,0,73890858,0036g00001PrP8tAAF
1460727,514002572,0,73890859,0036g00001PrP8TAAV
1460728,514002572,0,73890860,0036g00001PrP8uAAF
1460730,514002572,0,73890862,0036g00001PrP8vAAF
1460731,514002572,0,73890863,0036g00001PrP8VAAV
1460734,514002572,0,73890866,0036g00001PrP8xAAF
1460735,514002572,0,73890867,0036g00001PrP8XAAV
1460736,514002572,0,73890868,0036g00001PrP8yAAF
1460737,514002572,0,73890869,0036g00001PrP8YAAV
1460738,514002572,0,73890870,0036g00001PrP8zAAF
1460739,514002572,0,73890871,0036g00001PrP8ZAAV
1460740,514002572,0,73890872,0036g00001PrP90AAF
1460741,514002572,0,73890873,0036g00001PrP91AAF
1460742,514002572,0,73890874,0036g00001PrP92AAF
1460744,514002572,0,73890876,0036g00001PrP94AAF
1460745,514002572,0,73890877,0036g00001PrP95AAF
1460746,514002572,0,73890878,0036g00001PrP96AAF
1460753,514002572,0,73890885,0036g00001PrP9BAAV
1460757,514002572,0,73890889,0036g00001PrP9DAAV
1460759,514002572,0,73890891,0036g00001PrP9EAAV
1460761,514002572,0,73890893,0036g00001PrP9FAAV
1460763,514002572,0,73890895,0036g00001PrP9GAAV
1460765,514002572,0,73890897,0036g00001PrP9HAAV
1460766,514002572,0,73890898,0036g00001PrP9iAAF
1460768,514002572,0,73890900,0036g00001PrP9jAAF
1460769,514002572,0,73890901,0036g00001PrP9JAAV
1460770,514002572,0,73890902,0036g00001PrP9kAAF
1460771,514002572,0,73890903,0036g00001PrP9KAAV
1460773,514002572,0,73890905,0036g00001PrP9LAAV
1460774,514002572,0,73890906,0036g00001PrP9mAAF
1460776,514002572,0,73890908,0036g00001PrP9nAAF
1460778,514002572,0,73890910,0036g00001PrP9oAAF
1460780,514002572,0,73890912,0036g00001PrP9pAAF
1460784,514002572,0,73890916,0036g00001PrP9rAAF
1460786,514002572,0,73890918,0036g00001PrP9sAAF
1460788,514002572,0,73890920,0036g00001PrP9tAAF
1460790,514002572,0,73890922,0036g00001PrP9uAAF
1460791,514002572,0,73890923,0036g00001PrP9UAAV
1460792,514002572,0,73890924,0036g00001PrP9vAAF
1460796,514002572,0,73890928,0036g00001PrP9xAAF
1460804,514002572,0,73890936,0036g00001PrPA2AAN
1460812,514002572,0,73890944,0036g00001PrPAAAA3
1460816,514002572,0,73890948,0036g00001PrPACAA3
1460820,514002572,0,73890952,0036g00001PrPAEAA3
1460822,514002572,0,73890954,0036g00001PrPAFAA3
1460828,514002572,0,73890960,0036g00001PrPAIAA3
1460830,514002572,0,73890962,0036g00001PrPAJAA3
1460834,514002572,0,73890966,0036g00001PrPALAA3
1460838,514002572,0,73890970,0036g00001PrPANAA3
1460841,514002572,0,73890973,0036g00001PrPAoAAN
1460842,514002572,0,73890974,0036g00001PrPAPAA3
1460844,514002572,0,73890976,0036g00001PrPAQAA3
1460846,514002572,0,73890978,0036g00001PrPARAA3
1460850,514002572,0,73890982,0036g00001PrPATAA3
1460855,514002572,0,73890987,0036g00001PrPAvAAN
1460892,514002572,0,73891024,0036g00001PrPBJAA3
1460894,514002572,0,73891026,0036g00001PrPBKAA3
1460896,514002572,0,73891028,0036g00001PrPBLAA3
1460929,514002572,0,73891061,0036g00001PrPC3AAN
1460930,514002572,0,73891062,0036g00001PrPC4AAN
1460931,514002572,0,73891063,0036g00001PrPC5AAN
1460932,514002572,0,73891064,0036g00001PrPC6AAN
1460975,514002572,0,73891107,0036g00001PrPCtAAN
1460999,514002572,0,73891131,0036g00001PrPDaAAN
1461001,514002572,0,73891133,0036g00001PrPDbAAN
1461004,514002572,0,73891136,0036g00001PrPDDAA3
1461006,514002572,0,73891138,0036g00001PrPDEAA3
1461008,514002572,0,73891140,0036g00001PrPDFAA3
1461010,514002572,0,73891142,0036g00001PrPDGAA3
1461012,514002572,0,73891144,0036g00001PrPDHAA3
1461013,514002572,0,73891145,0036g00001PrPDhAAN
1461014,514002572,0,73891146,0036g00001PrPDIAA3
1461016,514002572,0,73891148,0036g00001PrPDJAA3
1461018,514002572,0,73891150,0036g00001PrPDKAA3
1461020,514002572,0,73891152,0036g00001PrPDLAA3
1461022,514002572,0,73891154,0036g00001PrPDMAA3
1461024,514002572,0,73891156,0036g00001PrPDNAA3
1461025,514002572,0,73891157,0036g00001PrPDnAAN
1461026,514002572,0,73891158,0036g00001PrPDOAA3
1461028,514002572,0,73891160,0036g00001PrPDPAA3
1461030,514002572,0,73891162,0036g00001PrPDQAA3
1461032,514002572,0,73891164,0036g00001PrPDRAA3
1461034,514002572,0,73891166,0036g00001PrPDSAA3
1461036,514002572,0,73891168,0036g00001PrPDTAA3
1461038,514002572,0,73891170,0036g00001PrPDUAA3
1461040,514002572,0,73891172,0036g00001PrPDVAA3
1461042,514002572,0,73891174,0036g00001PrPDWAA3
1461044,514002572,0,73891176,0036g00001PrPDXAA3
1461046,514002572,0,73891178,0036g00001PrPDYAA3
1461048,514002572,0,73891180,0036g00001PrPDZAA3
1461055,514002572,0,73891187,0036g00001PrPE5AAN
1461078,514002572,0,73891210,0036g00001PrPEJAA3
1461117,514002572,0,73891249,0036g00001PrPF5AAN
1461119,514002572,0,73891251,0036g00001PrPF7AAN
1461120,514002572,0,73891252,0036g00001PrPF8AAN
1461121,514002572,0,73891253,0036g00001PrPF9AAN
1461122,514002572,0,73891254,0036g00001PrPFAAA3
1461123,514002572,0,73891255,0036g00001PrPFaAAN
1461124,514002572,0,73891256,0036g00001PrPFBAA3
1461125,514002572,0,73891257,0036g00001PrPFbAAN
1461126,514002572,0,73891258,0036g00001PrPFCAA3
1461128,514002572,0,73891260,0036g00001PrPFDAA3
1461129,514002572,0,73891261,0036g00001PrPFdAAN
1461130,514002572,0,73891262,0036g00001PrPFEAA3
1461131,514002572,0,73891263,0036g00001PrPFeAAN
1461132,514002572,0,73891264,0036g00001PrPFFAA3
1461133,514002572,0,73891265,0036g00001PrPFfAAN
1461134,514002572,0,73891266,0036g00001PrPFGAA3
1461135,514002572,0,73891267,0036g00001PrPFgAAN
1461136,514002572,0,73891268,0036g00001PrPFHAA3
1461137,514002572,0,73891269,0036g00001PrPFhAAN
1461138,514002572,0,73891270,0036g00001PrPFIAA3
1461139,514002572,0,73891271,0036g00001PrPFiAAN
1461140,514002572,0,73891272,0036g00001PrPFJAA3
1461141,514002572,0,73891273,0036g00001PrPFjAAN
1461142,514002572,0,73891274,0036g00001PrPFKAA3
1461144,514002572,0,73891276,0036g00001PrPFLAA3
1461145,514002572,0,73891277,0036g00001PrPFlAAN
1461146,514002572,0,73891278,0036g00001PrPFMAA3
1461147,514002572,0,73891279,0036g00001PrPFmAAN
1461148,514002572,0,73891280,0036g00001PrPFNAA3
1461149,514002572,0,73891281,0036g00001PrPFnAAN
1461151,514002572,0,73891283,0036g00001PrPFoAAN
1461152,514002572,0,73891284,0036g00001PrPFPAA3
1461153,514002572,0,73891285,0036g00001PrPFpAAN
1461154,514002572,0,73891286,0036g00001PrPFQAA3
1461155,514002572,0,73891287,0036g00001PrPFqAAN
1461156,514002572,0,73891288,0036g00001PrPFRAA3
1461159,514002572,0,73891291,0036g00001PrPFsAAN
1461162,514002572,0,73891294,0036g00001PrPFUAA3
1461163,514002572,0,73891295,0036g00001PrPFuAAN
1461164,514002572,0,73891296,0036g00001PrPFVAA3
1461165,514002572,0,73891297,0036g00001PrPFvAAN
1461166,514002572,0,73891298,0036g00001PrPFWAA3
1461167,514002572,0,73891299,0036g00001PrPFwAAN
1461169,514002572,0,73891301,0036g00001PrPFxAAN
1461170,514002572,0,73891302,0036g00001PrPFYAA3
1461172,514002572,0,73891304,0036g00001PrPFZAA3
1461173,514002572,0,73891305,0036g00001PrPFzAAN
1461174,514002572,0,73891306,0036g00001PrPG0AAN
1461175,514002572,0,73891307,0036g00001PrPG1AAN
1461178,514002572,0,73891310,0036g00001PrPG4AAN
1461180,514002572,0,73891312,0036g00001PrPG6AAN
1461181,514002572,0,73891313,0036g00001PrPG7AAN
1461183,514002572,0,73891315,0036g00001PrPG9AAN
1461184,514002572,0,73891316,0036g00001PrPGAAA3
1461185,514002572,0,73891317,0036g00001PrPGBAA3
1461186,514002572,0,73891318,0036g00001PrPGCAA3
1461187,514002572,0,73891319,0036g00001PrPGDAA3
1461188,514002572,0,73891320,0036g00001PrPGEAA3
1461189,514002572,0,73891321,0036g00001PrPGFAA3
1461190,514002572,0,73891322,0036g00001PrPGGAA3
1461191,514002572,0,73891323,0036g00001PrPGHAA3
1461192,514002572,0,73891324,0036g00001PrPGIAA3
1461193,514002572,0,73891325,0036g00001PrPGJAA3
1461196,514002572,0,73891328,0036g00001PrPGMAA3
1461197,514002572,0,73891329,0036g00001PrPGNAA3
1461198,514002572,0,73891330,0036g00001PrPGOAA3
1461199,514002572,0,73891331,0036g00001PrPGPAA3
1461201,514002572,0,73891333,0036g00001PrPGaAAN
1461202,514002572,0,73891334,0036g00001PrPGbAAN
1461204,514002572,0,73891336,0036g00001PrPGdAAN
1461205,514002572,0,73891337,0036g00001PrPGeAAN
1461208,514002572,0,73891340,0036g00001PrPGhAAN
1461210,514002572,0,73891342,0036g00001PrPGjAAN
1461211,514002572,0,73891343,0036g00001PrPGkAAN
1461212,514002572,0,73891344,0036g00001PrPGlAAN
1461214,514002572,0,73891346,0036g00001PrPGnAAN
1461216,514002572,0,73891348,0036g00001PrPGpAAN
1461217,514002572,0,73891349,0036g00001PrPGqAAN
1461230,514002572,0,73891362,0036g00001PrPGXAA3
1461232,514002572,0,73891364,0036g00001PrPGYAA3
1461235,514002572,0,73891367,0036g00001PrPGzAAN
1461241,514002572,0,73891373,0036g00001PrPH5AAN
1461243,514002572,0,73891375,0036g00001PrPH7AAN
1461253,514002572,0,73891385,0036g00001PrPHdAAN
1461257,514002572,0,73891389,0036g00001PrPHfAAN
1461261,514002572,0,73891393,0036g00001PrPHhAAN
1461275,514002572,0,73891407,0036g00001PrPHoAAN
1461277,514002572,0,73891409,0036g00001PrPHpAAN
1461300,514002572,0,73891432,0036g00001PrPI2AAN
1461301,514002572,0,73891433,0036g00001PrPI3AAN
1461304,514002572,0,73891436,0036g00001PrPI6AAN
1461305,514002572,0,73891437,0036g00001PrPI7AAN
1461308,514002572,0,73891440,0036g00001PrPIAAA3
1461310,514002572,0,73891442,0036g00001PrPIBAA3
1461311,514002572,0,73891443,0036g00001PrPIbAAN
1461312,514002572,0,73891444,0036g00001PrPICAA3
1461316,514002572,0,73891448,0036g00001PrPIEAA3
1461319,514002572,0,73891451,0036g00001PrPIfAAN
1461322,514002572,0,73891454,0036g00001PrPIHAA3
1461325,514002572,0,73891457,0036g00001PrPIiAAN
1461326,514002572,0,73891458,0036g00001PrPIJAA3
1461327,514002572,0,73891459,0036g00001PrPIjAAN
1461330,514002572,0,73891462,0036g00001PrPILAA3
1461334,514002572,0,73891466,0036g00001PrPINAA3
1461336,514002572,0,73891468,0036g00001PrPIOAA3
1461701,514002572,0,73891833,0036g00001PrPa0AAF
1461702,514002572,0,73891834,0036g00001PrPa1AAF
1461703,514002572,0,73891835,0036g00001PrPa2AAF
1461704,514002572,0,73891836,0036g00001PrPa3AAF
1461705,514002572,0,73891837,0036g00001PrPa4AAF
1461706,514002572,0,73891838,0036g00001PrPa5AAF
1461707,514002572,0,73891839,0036g00001PrPa6AAF
1461708,514002572,0,73891840,0036g00001PrPa7AAF
1461709,514002572,0,73891841,0036g00001PrPa8AAF
1461710,514002572,0,73891842,0036g00001PrPa9AAF
1461712,514002572,0,73891844,0036g00001PrPaAAAV
1461714,514002572,0,73891846,0036g00001PrPaBAAV
1461715,514002572,0,73891847,0036g00001PrPacAAF
1461716,514002572,0,73891848,0036g00001PrPaCAAV
1461718,514002572,0,73891850,0036g00001PrPaDAAV
1461720,514002572,0,73891852,0036g00001PrPaEAAV
1461724,514002572,0,73891856,0036g00001PrPaGAAV
1461726,514002572,0,73891858,0036g00001PrPaHAAV
1461728,514002572,0,73891860,0036g00001PrPaIAAV
1461738,514002572,0,73891870,0036g00001PrPaNAAV
1461741,514002572,0,73891873,0036g00001PrPapAAF
1461742,514002572,0,73891874,0036g00001PrPaPAAV
1461743,514002572,0,73891875,0036g00001PrPaqAAF
1461744,514002572,0,73891876,0036g00001PrPaQAAV
1461747,514002572,0,73891879,0036g00001PrPasAAF
1461748,514002572,0,73891880,0036g00001PrPaSAAV
1461749,514002572,0,73891881,0036g00001PrPatAAF
1461750,514002572,0,73891882,0036g00001PrPaTAAV
1461751,514002572,0,73891883,0036g00001PrPauAAF
1461752,514002572,0,73891884,0036g00001PrPaUAAV
1461753,514002572,0,73891885,0036g00001PrPavAAF
1461755,514002572,0,73891887,0036g00001PrPawAAF
1461757,514002572,0,73891889,0036g00001PrPaxAAF
1461760,514002572,0,73891892,0036g00001PrPaYAAV
1461761,514002572,0,73891893,0036g00001PrPazAAF
