_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,STATUS
45651873,53201,"PM36A ",CF,Finalizado - Resgate Pago
45651874,987,"PM36A ",CW,Finalizado - Resgate Pago
45651875,83169,"PM36A ",CC,Finalizado - Resgate Pago
45651876,53213,"PM36A ",CF,Finalizado - Resgate Pago
45651877,55142,"PM36A ",CL,Finalizado - Resgate Pago
45651878,55147,"PM36A ",CL,Finalizado - Resgate Pago
45651879,22330,"PM36A ",CP,Finalizado - Resgate Pago
45651880,2959,"PM36A ",CU,Finalizado - Resgate Pago
45651881,29541,"PM36A ",CO,Finalizado - Resgate Pago
45651882,11107,"PM36A ",CR,Finalizado - Resgate Pago
45651883,7323,"PM36A ",CS,Finalizado - Resgate Pago
45651884,29566,"PM36A ",CO,Finalizado - Resgate Pago
45651885,56223,"PM36A ",CL,Finalizado - Resgate Pago
45651886,72721,"PM36A ",CK,Finalizado - Fim de plano
45651887,15470,"PM36A ",CR,Finalizado - Fim de plano
45651888,95922,"PM36A ",AM,Finalizado - Resgate Pago
45651889,119014,"PU24A ",EA,Finalizado - Resgate Pago
45651890,119024,"PU24A ",EA,Finalizado - Resgate Pago
45651891,94866,"PM36A ",CK,Finalizado - Resgate Pago
45651892,75739,"PM36A ",CJ,Finalizado - Resgate Pago
45651893,8274,"PM36A ",CN,Finalizado - Resgate Pago
45651894,55037,"PM36A ",CL,Finalizado - Resgate Pago
45651895,55039,"PM36A ",CL,Finalizado - Resgate Pago
45651896,36754,"PM36A ",CN,Finalizado - Resgate Pago
45651897,36722,"PM36A ",CN,Finalizado - Resgate Pago
45651898,45709,"PM36A ",CM,Finalizado - Resgate Pago
45651899,69094,"PM36A ",CF,Finalizado - Resgate Pago
45651900,44794,"PM36A ",CN,Finalizado - Fim de plano
45651901,63565,"PM36A ",CK,Finalizado - Resgate Pago
45651902,58910,"PM36A ",CE,Finalizado - Resgate Pago
45651903,53745,"PM36A ",CL,Finalizado - Resgate Pago
45651904,91138,"PM36A ",CH,Finalizado - Resgate Pago
45651905,67872,"PM48  ",GA,Finalizado - Resgate Pago
45651906,8545,"PM36A ",CM,Finalizado - Resgate Pago
45651907,3377,"PM36A ",CN,Finalizado - Resgate Pago
45651908,42006,"PM36A ",CM,Finalizado - Resgate Pago
45651909,271080,"PM48  ",GB,Finalizado - Resgate Pago
45651910,20991,"PM36A ",CK,Finalizado - Resgate Pago
45651911,65533,"PM36A ",CK,Finalizado - Resgate Pago
45651912,70905,"PM36A ",CI,Finalizado - Resgate Pago
45651913,90619,"PM36A ",CB,Finalizado - Resgate Pago
45651914,15147,"PM36A ",CQ,Finalizado - Resgate Pago
45651915,19833,"PM36A ",CP,Finalizado - Resgate Pago
45651916,33841,"PM36A ",CN,Finalizado - Resgate Pago
45651917,48566,"PM36A ",CM,Finalizado - Resgate Pago
45651918,85378,"PM36A ",CI,Finalizado - Resgate Pago
45651919,52095,"PM36A ",CL,Finalizado - Resgate Pago
45651920,19364,"PM36  ",AP,Finalizado - Resgate Pago
45651921,25710,"PM36A ",CO,Finalizado - Resgate Pago
45651922,46827,"PM36A ",CK,Finalizado - Resgate Pago
45651923,155887,"PU24A ",EA,Finalizado - Resgate Pago
45651924,44338,"PM36A ",CE,Finalizado - Resgate Pago
45651925,17420,"PM36A ",CP,Finalizado - Resgate Pago
45651926,1490,"PM36A ",CD,Finalizado - Resgate Pago
45651927,19673,"AM36  ",BB,Finalizado - Resgate Pago
45651928,23456,"PM36A ",CJ,Finalizado - Resgate Pago
45651929,76142,"PM36A ",CJ,Finalizado - Resgate Pago
45651930,21384,"PM36A ",CQ,Finalizado - Fim de plano
45651931,15509,"PM36A ",CR,Finalizado - Fim de plano
45651932,166906,"PU36A ",IA,Finalizado - Resgate Pago
45651933,66974,"PM36A ",CK,Finalizado - Resgate Pago
45651934,48271,"PM36A ",CM,Finalizado - Resgate Pago
45651935,45019,"PM36A ",CL,Finalizado - Resgate Pago
45651936,39950,"PM36A ",CM,Finalizado - Resgate Pago
45651937,49464,"PM36A ",CL,Finalizado - Resgate Pago
45651938,66794,"PM36A ",CK,Finalizado - Resgate Pago
45651939,39208,"PM36A ",CN,Finalizado - Resgate Pago
45651940,97758,"PM36A ",CF,Finalizado - Resgate Pago
45651941,47743,"PM36A ",CM,Finalizado - Resgate Pago
45651942,52323,"PM36A ",CE,Finalizado - Resgate Pago
45651943,22579,"PM36A ",CO,Finalizado - Resgate Pago
45651944,14890,"PM36A ",CK,Finalizado - Resgate Pago
45651945,1248,"PM36A ",CV,Finalizado - Resgate Pago
45651946,73513,"PM36A ",CJ,Finalizado - Resgate Pago
45651947,100036,"PU24A ",EA,Finalizado - Resgate Pago
45651948,100038,"PU24A ",EA,Finalizado - Resgate Pago
45651949,100039,"PU24A ",EA,Finalizado - Resgate Pago
45651950,100041,"PU24A ",EA,Finalizado - Resgate Pago
45651951,100042,"PU24A ",EA,Finalizado - Resgate Pago
45651952,87047,"PM36A ",CN,Finalizado - Resgate Pago
45651953,1400,"PM36A ",CO,Finalizado - Resgate Pago
45651954,33051,"PM36A ",CJ,Finalizado - Resgate Pago
45651955,5982,"PM36  ",AR,Finalizado - Fim de plano
45651956,49709,"PM36A ",CD,Finalizado - Resgate Pago
45651957,91866,"PM36A ",CF,Finalizado - Resgate Pago
45651958,57682,"PM36A ",CL,Finalizado - Resgate Pago
45651959,58516,"PM36A ",CG,Finalizado - Resgate Pago
45651960,366727,"PM60  ",LA,Finalizado - Resgate Pago
45651961,454599,"PU24A ",EA,Finalizado - Resgate Pago
45651962,454546,"PU36A ",IA,Finalizado - Resgate Pago
45651963,212878,"PU36M ",SB,Finalizado - Resgate Pago
45651964,133311,"PM48M ",OA,Finalizado - Resgate Pago
45651965,14360,"PM36A ",CR,Finalizado - Resgate Pago
45651966,6861,"PM36A ",CS,Finalizado - Resgate Pago
45651967,16819,"PM36A ",CQ,Finalizado - Resgate Pago
45651968,57698,"PM36A ",CL,Finalizado - Resgate Pago
45651969,30614,"PM36A ",CO,Finalizado - Resgate Pago
45651970,96001,"PM36A ",CG,Finalizado - Resgate Pago
45651971,57611,"PM36A ",CL,Finalizado - Resgate Pago
45651972,45119,"PM36A ",CL,Finalizado - Resgate Pago
45651973,76310,"PM48  ",GC,Finalizado - Resgate Pago
45651974,56449,"PM06H ",RA,Finalizado - Fim de plano
45651975,48060,"PM36A ",CQ,Finalizado - Resgate Pago
45651976,64042,"PM48M ",OI,Finalizado - Fim de plano
45651977,240347,"PU36A ",IA,Finalizado - Resgate Pago
45651978,578,"PM48M ",OM,Finalizado - Resgate Pago
45651979,157134,"PM48  ",GC,Finalizado - Resgate Pago
45651980,294101,"PU36A ",IA,Finalizado - Resgate Pago
45651981,169960,"PM48M ",OJ,Finalizado - Resgate Pago
45651982,59486,"PM48M ",OL,Finalizado - Resgate Pago
45651983,277170,"PM60  ",LA,Finalizado - Fim de plano
45651984,144200,"PM48M ",OJ,Finalizado - Resgate Pago
45651985,185056,"PM48M ",OJ,Finalizado - Fim de plano
45651986,272944,"PM48M ",OF,Finalizado - Resgate Pago
45651987,70345,"PM36A ",CB,Finalizado - Resgate Pago
45651988,3131,"PP60M ",AA,Finalizado - Resgate Pago
45651989,37335,"PM36A ",CN,Finalizado - Resgate Pago
45651990,46353,"PM36A ",CM,Finalizado - Resgate Pago
45651991,99343,"PM36A ",CE,Finalizado - Resgate Pago
45651992,21807,"PM36A ",CP,Finalizado - Resgate Pago
45651993,46517,"PM36A ",CM,Finalizado - Resgate Pago
45651994,37630,"PM36A ",CN,Finalizado - Resgate Pago
45651995,2906,"PM36A ",CU,Finalizado - Resgate Pago
45651996,37424,"PM36A ",CN,Finalizado - Resgate Pago
45651997,10273,"PM36A ",CS,Finalizado - Fim de plano
45651998,20765,"PM36A ",CQ,Finalizado - Fim de plano
45651999,6821,"PM36A ",CT,Finalizado - Fim de plano
45652000,4415,"PM36A ",CU,Finalizado - Fim de plano
45652001,53910,"PM36A ",CM,Finalizado - Fim de plano
45652002,27644,"PM36A ",CP,Finalizado - Fim de plano
45652003,53911,"PM36A ",CM,Finalizado - Fim de plano
45652004,35772,"PM36A ",CO,Finalizado - Fim de plano
45652005,27645,"PM36A ",CP,Finalizado - Fim de plano
45652006,20748,"PM36A ",CQ,Finalizado - Fim de plano
45652007,53998,"PM36A ",CM,Finalizado - Fim de plano
45652008,20824,"PM36A ",CQ,Finalizado - Fim de plano
45652009,27804,"PM36A ",CP,Finalizado - Fim de plano
45652010,53870,"PM36A ",CM,Finalizado - Fim de plano
45652011,21694,"PM36A ",CP,Finalizado - Resgate Pago
45652012,337921,"PM48  ",GB,Finalizado - Resgate Pago
45652013,47412,"PP60M ",AA,Finalizado - Fim de plano
45652014,61912,"PM48M ",OK,Finalizado - Resgate Pago
45652015,34957,"PM36A ",CK,Finalizado - Resgate Pago
45652016,36282,"PM36A ",CO,Finalizado - Fim de plano
45652017,2,"PM36A ",DF,Finalizado - Fim de plano
45652018,81189,"PM36A ",CJ,Finalizado - Fim de plano
45652019,44173,"PM36A ",CK,Finalizado - Resgate Pago
45652020,72513,"PM36A ",CK,Finalizado - Fim de plano
45652021,45151,"PM36A ",CN,Finalizado - Fim de plano
45652022,88108,"PM36A ",CI,Finalizado - Fim de plano
45652023,28136,"PM36A ",CP,Finalizado - Fim de plano
45652024,63455,"PM36A ",CL,Finalizado - Fim de plano
45652025,30388,"PU36J ",AA,Finalizado - Resgate Pago
45652026,57124,"PM36A ",CL,Finalizado - Resgate Pago
45652027,37635,"PM36A ",CN,Finalizado - Resgate Pago
45652028,25299,"PM48  ",GA,Finalizado - Resgate Pago
45652029,17735,"PM36  ",AP,Finalizado - Fim de plano
45652030,6173,"PM36A ",CS,Finalizado - Resgate Pago
45652031,84458,"PM36A ",CN,Finalizado - Resgate Pago
45652032,99532,"PM36A ",CF,Finalizado - Resgate Pago
45652033,10895,"PM36A ",CK,Finalizado - Resgate Pago
45652034,82627,"PM36A ",CI,Finalizado - Resgate Pago
45652035,28141,"PM36A ",CN,Finalizado - Resgate Pago
45652036,68817,"PM36  ",AJ,Finalizado - Resgate Pago
45652037,86740,"PM36  ",AL,Finalizado - Fim de plano
45652038,9707,"PM36  ",AQ,Finalizado - Fim de plano
45652039,678,"PM36A ",CS,Finalizado - Resgate Pago
45652040,17304,"PM36A ",CN,Finalizado - Resgate Pago
45652041,26603,"PM36A ",CM,Finalizado - Resgate Pago
45652042,24901,"PM36A ",CN,Finalizado - Resgate Pago
45652043,12039,"PM36A ",CQ,Finalizado - Resgate Pago
45652044,65503,"PM36A ",CK,Finalizado - Resgate Pago
45652045,39235,"PU24A ",EA,Finalizado - Resgate Pago
45652046,23285,"PM36  ",AP,Finalizado - Fim de plano
45652047,28056,"PM36A ",CO,Finalizado - Resgate Pago
45652048,71049,"PM36A ",CD,Finalizado - Resgate Pago
45652049,29661,"PM36A ",CN,Finalizado - Resgate Pago
45652050,56021,"PU24A ",EA,Finalizado - Resgate Pago
45652051,53561,"PM36A ",CL,Finalizado - Resgate Pago
45652052,21092,"PM36A ",CP,Finalizado - Resgate Pago
45652053,57286,"PM36A ",CL,Finalizado - Resgate Pago
45652054,54098,"PM36A ",CL,Finalizado - Resgate Pago
45652055,47119,"PM36A ",CD,Finalizado - Resgate Pago
45652056,57783,"PM36A ",CL,Finalizado - Resgate Pago
45652057,64071,"PM36A ",CI,Finalizado - Resgate Pago
45652058,85359,"PM36A ",CM,Finalizado - Resgate Pago
45652059,10963,"PM36A ",CQ,Finalizado - Resgate Pago
45652060,40880,"PM36A ",CL,Finalizado - Resgate Pago
45652061,33998,"PM36A ",CN,Finalizado - Resgate Pago
45652062,65854,"PU24A ",EA,Finalizado - Resgate Pago
45652063,66173,"PM36A ",CJ,Finalizado - Resgate Pago
45652064,72278,"PM36A ",CI,Finalizado - Resgate Pago
45652065,43733,"PM36A ",CL,Finalizado - Resgate Pago
45652066,21749,"PM36A ",CP,Finalizado - Resgate Pago
45652067,75588,"PM36A ",CJ,Finalizado - Resgate Pago
45652068,21548,"PM36A ",CP,Finalizado - Resgate Pago
45652069,36843,"PM36A ",CJ,Finalizado - Resgate Pago
45652070,97058,"PM36A ",CF,Finalizado - Resgate Pago
45652071,40580,"PM36A ",CM,Finalizado - Resgate Pago
45652072,14470,"PU36M ",SB,Finalizado - Resgate Pago
45652073,14471,"PU36M ",SB,Finalizado - Resgate Pago
45652074,190346,"PM48M ",OE,Finalizado - Resgate Pago
45652075,1418,"PM36A ",CV,Finalizado - Resgate Pago
45652076,6565,"PM36A ",CS,Finalizado - Resgate Pago
45652077,132985,"PU24A ",EA,Finalizado - Resgate Pago
45652078,12654,"PM36A ",CQ,Finalizado - Resgate Pago
45652079,223155,"PM48M ",OG,Finalizado - Resgate Pago
45652080,63979,"PM36A ",CJ,Finalizado - Resgate Pago
45652081,54511,"PM36A ",CL,Finalizado - Resgate Pago
45652082,91845,"PM36A ",CD,Finalizado - Resgate Pago
45652083,200928,"PU36M ",SA,Finalizado - Fim de plano
45652084,279119,"PM48  ",GC,Finalizado - Resgate Pago
45652085,36372,"PM48  ",GC,Finalizado - Resgate Pago
45652086,82965,"PM36A ",CE,Finalizado - Resgate Pago
45652087,35507,"PM36  ",AQ,Finalizado - Fim de plano
45652088,391703,"PM48M ",OD,Finalizado - Resgate Pago
45652089,228863,"PM48M ",OD,Finalizado - Resgate Pago
45652090,152562,"PU36M ",SB,Finalizado - Resgate Pago
45652091,152563,"PU36M ",SB,Finalizado - Resgate Pago
45652092,152564,"PU36M ",SB,Finalizado - Resgate Pago
45652093,46310,"PU36R ",TM,Finalizado - Fim de plano
45652094,258420,"PM48M ",OA,Finalizado - Fim de plano
45652095,100428,"PM48M ",OE,Finalizado - Fim de plano
45652096,349373,"PM48  ",GA,Finalizado - Resgate Pago
45652097,383093,"PM48M ",OE,Finalizado - Resgate Pago
45652098,21329,"PU36E ",AA,Finalizado - Resgate Pago
45652099,253770,"PM48  ",GD,Finalizado - Resgate Pago
45652100,26279,"PM48M ",OM,Finalizado - Resgate Pago
45652101,106383,"PU36R ",TM,Finalizado - Resgate Pago
45652102,57513,"PM48M ",OL,Finalizado - Resgate Pago
45652103,126620,"PM48M ",OI,Finalizado - Resgate Pago
45652104,222810,"PM48M ",OJ,Finalizado - Resgate Pago
45652105,292963,"PM48M ",OI,Finalizado - Resgate Pago
45652106,95180,"PM48M ",OL,Finalizado - Resgate Pago
45652107,52314,"PM48M ",OM,Finalizado - Resgate Pago
45652108,85434,"PM36A ",CD,Finalizado - Resgate Pago
45652109,148488,"PU36M ",SB,Finalizado - Resgate Pago
45652110,227093,"PM48M ",OJ,Finalizado - Resgate Pago
45652111,70595,"PM36A ",CJ,Finalizado - Resgate Pago
45652112,7278,"PM36A ",CR,Finalizado - Resgate Pago
45652113,225240,"PU24A ",EA,Finalizado - Resgate Pago
45652114,21439,"PM36A ",CG,Finalizado - Resgate Pago
45652115,47521,"PM36A ",CK,Finalizado - Resgate Pago
45652116,47304,"PM36A ",CK,Finalizado - Resgate Pago
45652117,212590,"PM48  ",GB,Finalizado - Resgate Pago
45652118,38127,"PM36A ",CN,Finalizado - Resgate Pago
45652119,74071,"PM36A ",CJ,Finalizado - Resgate Pago
45652120,4703,"PM36A ",CT,Finalizado - Resgate Pago
45652121,23055,"PM36A ",CM,Finalizado - Resgate Pago
45652122,15815,"PM36A ",CQ,Finalizado - Resgate Pago
45652123,46601,"PM36A ",CM,Finalizado - Resgate Pago
45652124,29603,"PM36A ",CO,Finalizado - Resgate Pago
45652125,46771,"PM36A ",CM,Finalizado - Resgate Pago
45652126,37772,"PM36A ",CN,Finalizado - Resgate Pago
45652127,1716,"PM36A ",CV,Finalizado - Resgate Pago
45652128,98202,"PM36A ",CF,Finalizado - Resgate Pago
45652129,72749,"PM36A ",CK,Finalizado - Fim de plano
45652130,253170,"PM48  ",GB,Finalizado - Resgate Pago
45652131,253368,"PM48  ",GB,Finalizado - Resgate Pago
45652132,10755,"PM36A ",CR,Finalizado - Resgate Pago
45652133,2833,"PM36A ",CU,Finalizado - Resgate Pago
45652134,67597,"PM36A ",CJ,Finalizado - Resgate Pago
45652135,55025,"PM36A ",CK,Finalizado - Resgate Pago
45652136,44548,"PM36A ",CL,Finalizado - Resgate Pago
45652137,87400,"PM36A ",CH,Finalizado - Resgate Pago
45652138,67515,"PM36A ",CJ,Finalizado - Resgate Pago
45652139,3354,"PM36A ",CP,Finalizado - Resgate Pago
45652140,288202,"PM48  ",GC,Finalizado - Resgate Pago
45652141,88882,"PM48  ",GB,Finalizado - Resgate Pago
45652142,47207,"PM36A ",CJ,Finalizado - Resgate Pago
45652143,40444,"PU24A ",EA,Finalizado - Resgate Pago
45652144,57268,"PM36A ",CD,Finalizado - Resgate Pago
45652145,95990,"PM36A ",CF,Finalizado - Resgate Pago
45652146,10383,"PM36A ",CR,Finalizado - Resgate Pago
45652147,16088,"PM36A ",CD,Finalizado - Resgate Pago
45652148,71566,"AM36  ",BA,Finalizado - Resgate Pago
45652149,88957,"PM36A ",CB,Finalizado - Resgate Pago
45652150,24381,"PM36A ",CN,Finalizado - Resgate Pago
45652151,62412,"PM36A ",CF,Finalizado - Resgate Pago
45652152,87572,"PM36  ",AJ,Finalizado - Resgate Pago
45652153,582,"PM36  ",AR,Finalizado - Resgate Pago
45652154,74062,"PM36A ",CH,Finalizado - Resgate Pago
45652155,9950,"PM36A ",CN,Finalizado - Resgate Pago
45652156,100037,"PU24A ",EA,Finalizado - Resgate Pago
45652157,100040,"PU24A ",EA,Finalizado - Resgate Pago
45652158,92438,"PM36A ",CF,Finalizado - Resgate Pago
45652159,85165,"PM36A ",CI,Finalizado - Resgate Pago
45652160,15063,"PM36A ",CQ,Finalizado - Resgate Pago
45652161,58207,"PM36A ",CD,Finalizado - Resgate Pago
45652162,83890,"PM36A ",CG,Finalizado - Resgate Pago
45652163,63938,"PM36A ",CM,Finalizado - Resgate Pago
45652164,55290,"PU24A ",EA,Finalizado - Resgate Pago
45652165,54764,"PM36A ",CL,Finalizado - Resgate Pago
45652166,7262,"PM36A ",CR,Finalizado - Resgate Pago
45652167,36773,"PM36A ",CN,Finalizado - Resgate Pago
45652168,63785,"PU24A ",EA,Finalizado - Resgate Pago
45652169,74256,"PM36A ",CF,Finalizado - Resgate Pago
45652170,20532,"PM36A ",CF,Finalizado - Resgate Pago
45652171,49320,"PM36A ",CE,Finalizado - Resgate Pago
45652172,361627,"PM48  ",GD,Finalizado - Fim de plano
45652173,361737,"PM48  ",GD,Finalizado - Fim de plano
45652174,42441,"PM36A ",CJ,Finalizado - Resgate Pago
45652175,83831,"PM36A ",CI,Finalizado - Resgate Pago
45652176,888,"PM36A ",DC,Finalizado - Resgate Pago
45652177,275741,"PU24A ",EA,Finalizado - Resgate Pago
45652178,4157,"PM36A ",CT,Finalizado - Resgate Pago
45652179,83963,"PM36A ",CI,Finalizado - Resgate Pago
45652180,3356,"PM36A ",CT,Finalizado - Resgate Pago
45652181,55743,"PM36A ",CL,Finalizado - Resgate Pago
45652182,61841,"PM36A ",CK,Finalizado - Resgate Pago
45652183,108457,"PU36  ",MA,Finalizado - Resgate Pago
45652184,124282,"PU36M ",SB,Finalizado - Fim de plano
45652185,124681,"PU36M ",SB,Finalizado - Fim de plano
45652186,346668,"PM48  ",GD,Finalizado - Fim de plano
45652187,46397,"PU36R ",TM,Finalizado - Fim de plano
45652188,25531,"PM48M ",OF,Finalizado - Fim de plano
45652189,74234,"PM48M ",OK,Finalizado - Resgate Pago
45652190,345987,"PM48M ",OG,Finalizado - Resgate Pago
45652191,75757,"PM36A ",CJ,Finalizado - Resgate Pago
45652192,56468,"PM36A ",CL,Finalizado - Resgate Pago
45652193,4635,"PM36A ",CQ,Finalizado - Resgate Pago
45652194,17199,"PU24A ",EA,Finalizado - Resgate Pago
45652195,10832,"PM36A ",CR,Finalizado - Resgate Pago
45652196,28442,"PM36A ",CO,Finalizado - Resgate Pago
45652197,10157,"PM36A ",CR,Finalizado - Resgate Pago
45652198,13702,"PM36A ",CA,Finalizado - Resgate Pago
45652199,54249,"PM36A ",CL,Finalizado - Resgate Pago
45652200,16208,"PM36A ",CO,Finalizado - Resgate Pago
45652201,13708,"PM36A ",CI,Finalizado - Resgate Pago
45652202,46360,"PM36A ",CM,Finalizado - Resgate Pago
45652203,442646,"PU24A ",EA,Finalizado - Resgate Pago
45652204,54937,"PM36A ",CG,Finalizado - Resgate Pago
45652205,55341,"PM36A ",CI,Finalizado - Resgate Pago
45652206,101625,"PU36R ",TM,Finalizado - Fim de plano
45652207,303752,"PM48  ",GC,Finalizado - Resgate Pago
45652208,174494,"PM06H ",RA,Finalizado - Fim de plano
45652209,174495,"PM06H ",RA,Finalizado - Fim de plano
45652210,19121,"PM36A ",CK,Finalizado - Resgate Pago
45652211,2727,"PM36A ",CB,Finalizado - Resgate Pago
45652212,66092,"PM36A ",CA,Finalizado - Resgate Pago
45652213,20470,"PM36A ",CP,Finalizado - Resgate Pago
45652214,16275,"PU36N ",TA,Finalizado - Resgate Pago
45652215,94946,"PU36A ",IB,Finalizado - Resgate Pago
45652216,252937,"PM48  ",GD,Finalizado - Resgate Pago
45652217,322677,"PM48  ",GD,Finalizado - Resgate Pago
45652218,335525,"PM48  ",GD,Finalizado - Resgate Pago
45652219,83716,"PU36M ",SB,Finalizado - Fim de plano
45652220,21601,"PM48M ",OL,Finalizado - Fim de plano
45652221,2910,"PU36M ",SD,Finalizado - Fim de plano
45652222,2912,"PU36M ",SD,Finalizado - Fim de plano
45652223,29177,"PU36N ",TB,Finalizado - Fim de plano
45652224,258963,"PM48M ",OB,Finalizado - Resgate Pago
45652225,94846,"PM48M ",OL,Finalizado - Fim de plano
45652226,196659,"PU36N ",TB,Finalizado - Fim de plano
45652227,39565,"PM48M ",OM,Finalizado - Resgate Pago
45652228,78546,"PM48M ",OJ,Finalizado - Resgate Pago
45652229,53934,"PM36A ",CM,Finalizado - Fim de plano
45652230,54011,"PM36A ",CM,Finalizado - Fim de plano
45652231,24957,"PM36A ",CM,Finalizado - Resgate Pago
45652232,71997,"PM36A ",CK,Finalizado - Fim de plano
45652233,45007,"PM36A ",CN,Finalizado - Fim de plano
45652234,27828,"PM36A ",CP,Finalizado - Fim de plano
45652235,35702,"PM36A ",CO,Finalizado - Fim de plano
45652236,54199,"PM36A ",CM,Finalizado - Fim de plano
45652237,35962,"PM36A ",CO,Finalizado - Fim de plano
45652238,80925,"PM36A ",CJ,Finalizado - Fim de plano
45652239,93153,"PM36A ",CH,Finalizado - Fim de plano
45652240,72006,"PM36A ",CK,Finalizado - Fim de plano
45652241,1559,"PM36A ",CW,Finalizado - Fim de plano
45652242,96803,"PM36A ",CG,Finalizado - Fim de plano
45652243,10353,"PM36A ",CS,Finalizado - Fim de plano
45652244,93154,"PM36A ",CH,Finalizado - Fim de plano
45652245,2715,"PM36A ",CV,Finalizado - Fim de plano
45652246,15140,"PM36A ",CR,Finalizado - Fim de plano
45652247,54106,"PM36A ",CM,Finalizado - Fim de plano
45652248,63135,"PM36A ",CL,Finalizado - Fim de plano
45652249,44823,"PM36A ",CN,Finalizado - Fim de plano
45652250,54107,"PM36A ",CM,Finalizado - Fim de plano
45652251,15071,"PM36A ",CR,Finalizado - Fim de plano
45652252,54108,"PM36A ",CM,Finalizado - Fim de plano
45652253,54109,"PM36A ",CM,Finalizado - Fim de plano
45652254,15119,"PM36A ",CR,Finalizado - Fim de plano
45652255,18008,"PM36A ",CN,Finalizado - Resgate Pago
45652256,29798,"PU36J ",AA,Finalizado - Resgate Pago
45652257,4451,"PM36A ",CU,Finalizado - Fim de plano
45652258,10354,"PM36A ",CS,Finalizado - Fim de plano
45652259,72007,"PM36A ",CK,Finalizado - Fim de plano
45652260,27788,"PM36A ",CP,Finalizado - Fim de plano
45652261,72008,"PM36A ",CK,Finalizado - Fim de plano
45652262,93171,"PM36A ",CH,Finalizado - Fim de plano
45652263,20862,"PM36A ",CQ,Finalizado - Fim de plano
45652264,87973,"PM36A ",CI,Finalizado - Fim de plano
45652265,3113,"PM36A ",CR,Finalizado - Resgate Pago
45652266,43932,"PM36A ",CK,Finalizado - Resgate Pago
45652267,4431,"PM36A ",CU,Finalizado - Fim de plano
45652268,54428,"PM36A ",CM,Finalizado - Fim de plano
45652269,72375,"PM36A ",CK,Finalizado - Fim de plano
45652270,72208,"PM36A ",CK,Finalizado - Fim de plano
45652271,29799,"PU36J ",AA,Finalizado - Resgate Pago
45652272,29800,"PU36J ",AA,Finalizado - Resgate Pago
45652273,29801,"PU36J ",AA,Finalizado - Resgate Pago
45652274,72338,"PM36A ",CK,Finalizado - Fim de plano
45652275,81105,"PM36A ",CJ,Finalizado - Fim de plano
45652276,81121,"PM36A ",CJ,Finalizado - Fim de plano
45652277,119265,"PU36N ",TB,Finalizado - Fim de plano
45652278,213043,"PM06H ",RA,Finalizado - Fim de plano
45652279,7053,"PM36A ",CQ,Finalizado - Resgate Pago
45652280,376646,"PU24A ",EA,Finalizado - Fim de plano
45652281,45285,"PM36A ",CM,Finalizado - Resgate Pago
45652282,297421,"PM48M ",OI,Finalizado - Resgate Pago
45652283,157714,"PM48M ",OK,Finalizado - Resgate Pago
45652284,227094,"PM48M ",OJ,Finalizado - Resgate Pago
45652285,403456,"PM48M ",OG,Finalizado - Resgate Pago
45652286,63490,"PM36A ",CL,Finalizado - Fim de plano
45652287,6987,"PM36A ",CT,Finalizado - Fim de plano
45652288,45129,"PM36A ",CN,Finalizado - Fim de plano
45652289,27947,"PM36A ",CP,Finalizado - Fim de plano
45652290,88084,"PM36A ",CI,Finalizado - Fim de plano
45652291,15296,"PM36A ",CR,Finalizado - Fim de plano
45652292,10604,"PM36A ",CS,Finalizado - Fim de plano
45652293,45439,"PM36A ",CN,Finalizado - Fim de plano
45652294,72502,"PM36A ",CK,Finalizado - Fim de plano
45652295,30396,"PU36J ",AA,Finalizado - Resgate Pago
45652296,36385,"PM36A ",CO,Finalizado - Fim de plano
45652297,4586,"PM36A ",CU,Finalizado - Fim de plano
45652298,137706,"PM48M ",OI,Finalizado - Resgate Pago
45652299,72418,"PM36A ",CK,Finalizado - Fim de plano
45652300,72420,"PM36A ",CK,Finalizado - Fim de plano
45652301,63463,"PM36A ",CL,Finalizado - Fim de plano
45652302,70769,"PU36F ",AB,Finalizado - Resgate Pago
45652303,72523,"PM36A ",CK,Finalizado - Fim de plano
45652304,63672,"PM36A ",CL,Finalizado - Fim de plano
45652305,79360,"PM36A ",CH,Finalizado - Resgate Pago
45652306,33659,"PM36A ",CT,Finalizado - Resgate Pago
45652307,67973,"PM36A ",CB,Finalizado - Resgate Pago
45652308,83674,"PM36A ",CM,Finalizado - Fim de plano
45652309,254614,"PU24A ",EA,Finalizado - Resgate Pago
45652310,253529,"PU24A ",EA,Finalizado - Fim de plano
45652311,8373,"PM36  ",AE,Finalizado - Fim de plano
45652312,56454,"PM36A ",CK,Finalizado - Resgate Pago
45652313,28548,"PM36A ",CO,Finalizado - Resgate Pago
45652314,55255,"PM36A ",CL,Finalizado - Resgate Pago
45652315,90791,"PM36A ",CH,Finalizado - Resgate Pago
45652316,90780,"PM36A ",CH,Finalizado - Resgate Pago
45652317,95643,"PM36A ",CG,Finalizado - Resgate Pago
45652318,36948,"PM36A ",CN,Finalizado - Resgate Pago
45652319,55278,"PM36A ",CL,Finalizado - Resgate Pago
45652320,28098,"PM36A ",CE,Finalizado - Resgate Pago
45652321,5592,"PM36A ",CO,Finalizado - Resgate Pago
45652322,45991,"PM36A ",CG,Finalizado - Resgate Pago
45652323,9394,"PM36A ",CF,Finalizado - Resgate Pago
45652324,74833,"PM36A ",CC,Finalizado - Resgate Pago
45652325,62757,"PM36A ",CD,Finalizado - Resgate Pago
