_CustomObjectKey,SubscriberKey,JobID,EventDate,BounceType
7671980,0036g000025gcFxAAI,281415,9/2/2023 5:22:44 AM,immediate
7671981,0036g00002JXDY3AAP,281415,9/2/2023 5:22:44 AM,immediate
7671982,0036g00002JYc65AAD,281415,9/2/2023 5:22:44 AM,immediate
7671983,0036g00002JW0gXAAT,281415,9/2/2023 5:22:44 AM,immediate
7671984,0036g00002TbafTAAR,281415,9/5/2023 5:23:47 AM,immediate
7671985,0036g00001Q0c6YAAR,281415,9/2/2023 5:16:02 AM,delayed
7671986,0036g00001jCdEpAAK,281415,9/2/2023 5:22:44 AM,immediate
7671987,0036g00001a53uAAAQ,281415,9/2/2023 5:25:48 AM,immediate
7671988,0036g00001SwUiaAAF,281415,9/2/2023 5:22:44 AM,immediate
7671989,0036g00001ZzxdcAAB,281415,9/2/2023 5:22:44 AM,immediate
7671990,0036g00001hPSj4AAG,281415,9/2/2023 5:22:44 AM,immediate
7671991,0036g00002JVZILAA5,281415,9/2/2023 5:16:04 AM,delayed
7671992,0036g00001aXbECAA0,281415,9/2/2023 5:22:44 AM,immediate
7671993,0036g00001SUBFJAA5,281415,9/2/2023 5:15:56 AM,delayed
7671994,0036g00001SvjfPAAR,281415,9/2/2023 5:22:44 AM,immediate
7671995,0036g00001Sx2SCAAZ,281415,9/2/2023 5:15:56 AM,delayed
7671996,0036g00001QYhiKAAT,281415,9/2/2023 5:16:06 AM,delayed
7671997,0036g00001V0FxCAAV,281415,9/2/2023 5:15:57 AM,delayed
7671998,0036g00001a4JlzAAE,281415,9/2/2023 5:22:44 AM,immediate
7671999,0036g00001a026DAAQ,281415,9/2/2023 5:16:07 AM,delayed
7672000,0036g00001OZ0t9AAD,281415,9/2/2023 5:22:44 AM,immediate
7672001,0036g00001PunmxAAB,281415,9/2/2023 5:22:44 AM,immediate
7672002,0036g00001Q0NWoAAN,281415,9/2/2023 5:22:44 AM,immediate
7672003,0036g00001Q9tWxAAJ,281415,9/2/2023 5:22:44 AM,immediate
7672004,0036g00001RSTT3AAP,281415,9/2/2023 5:22:44 AM,immediate
7672005,0036g00001RWBNOAA5,281415,9/2/2023 5:15:57 AM,delayed
7672006,0036g00001WdlPaAAJ,281415,9/2/2023 5:22:44 AM,immediate
7672007,0036g00001jDOZaAAO,281415,9/2/2023 5:22:44 AM,immediate
7672008,0036g00001PumeqAAB,281415,9/2/2023 5:22:44 AM,immediate
7672009,0036g00001UyZjJAAV,281415,9/2/2023 5:16:07 AM,delayed
7672010,0036g00001UyI7aAAF,281415,9/2/2023 5:16:05 AM,delayed
7672011,0036g000025gcCxAAI,281415,9/2/2023 5:22:44 AM,immediate
7672012,0036g00001UzjeTAAR,281415,9/2/2023 5:22:44 AM,immediate
7672013,0036g00002JXo8FAAT,281415,9/2/2023 5:16:54 AM,delayed
7672014,0036g00002Rqxc8AAB,281415,9/2/2023 5:22:44 AM,immediate
7672015,0036g00002Tb19EAAR,281415,9/2/2023 5:22:44 AM,immediate
7672016,0036g00002WipLCAAZ,281415,9/2/2023 5:22:44 AM,immediate
7672017,0036g00001RTLrGAAX,281415,9/2/2023 5:16:06 AM,delayed
7672018,0036g00001Q0jg1AAB,281415,9/2/2023 5:15:58 AM,delayed
7672019,0036g00001PzV6kAAF,281415,9/2/2023 5:22:44 AM,immediate
7672020,0036g00001RSNS2AAP,281415,9/2/2023 5:22:44 AM,immediate
7672021,0036g00001PpwY9AAJ,281415,9/2/2023 5:22:44 AM,immediate
7672022,0036g00001QN8fYAAT,281415,9/2/2023 5:16:06 AM,delayed
7672023,0036g00001RUzDsAAL,281415,9/2/2023 5:22:44 AM,immediate
7672024,0036g00001PustgAAB,281415,9/2/2023 5:22:44 AM,immediate
7672025,0036g00001RWkYRAA1,281415,9/2/2023 5:16:10 AM,delayed
7672026,0036g00001pR3pGAAS,281415,9/2/2023 5:22:44 AM,immediate
7672027,0036g00002JXw4ZAAT,281415,9/2/2023 5:22:44 AM,immediate
7672028,0036g00002Tax6zAAB,281415,9/2/2023 5:25:48 AM,immediate
7672029,0036g00001lBVNTAA4,281415,9/2/2023 5:25:48 AM,immediate
7672030,0036g00001RVqHDAA1,281415,9/2/2023 5:22:44 AM,immediate
7672031,0036g00001gsP8zAAE,281415,9/2/2023 5:22:44 AM,immediate
7672032,0036g00002TbAUGAA3,281415,9/2/2023 5:22:44 AM,immediate
7672033,0036g00001Q0BRiAAN,281415,9/2/2023 5:22:44 AM,immediate
7672034,0036g00002JW1hQAAT,281415,9/2/2023 5:22:45 AM,immediate
7672035,0036g00002OofggAAB,281415,9/2/2023 5:16:13 AM,delayed
7672036,0036g00001lBfhjAAC,281415,9/5/2023 5:23:47 AM,immediate
7672037,0036g00002OoN2TAAV,281415,9/2/2023 5:25:48 AM,immediate
7672038,0036g00002cWM0HAAW,281415,9/2/2023 5:22:44 AM,immediate
7672039,0036g00001Pu1oWAAR,281415,9/2/2023 5:25:48 AM,immediate
7672040,0036g00001Q0jRdAAJ,281415,9/2/2023 5:22:44 AM,immediate
7672041,0036g00001Rqpw5AAB,281415,9/2/2023 5:15:59 AM,delayed
7672042,0036g00001fufuOAAQ,281415,9/5/2023 5:33:02 AM,immediate
7672043,0036g00001RZDR2AAP,281415,9/5/2023 5:26:52 AM,immediate
7672044,0036g00001SKJJuAAP,281415,9/5/2023 5:33:02 AM,immediate
7672045,0036g00002TbIDOAA3,281415,9/2/2023 5:25:48 AM,immediate
7672046,0036g00001biSnrAAE,281415,9/2/2023 5:22:44 AM,immediate
7672047,0036g00001RV1DyAAL,281415,9/2/2023 5:25:48 AM,immediate
7672048,0036g00001PtYMWAA3,281415,9/2/2023 5:22:44 AM,immediate
7672049,0036g00001Pu7XVAAZ,281415,9/2/2023 5:16:15 AM,delayed
7672050,0036g00001OadMjAAJ,281415,9/2/2023 5:16:00 AM,delayed
7672051,0036g00001RWiLuAAL,281415,9/2/2023 5:15:58 AM,delayed
7672052,0036g00001cY8xPAAS,281415,9/2/2023 5:25:48 AM,immediate
7672053,0036g00001y20ltAAA,281415,9/2/2023 5:22:44 AM,immediate
7672054,0036g00001pGmmeAAC,281415,9/2/2023 5:22:44 AM,immediate
7672055,0036g00002JYsbdAAD,281415,9/2/2023 5:25:48 AM,immediate
7672056,0036g00001PuHozAAF,281415,9/2/2023 5:22:44 AM,immediate
7672057,0036g00001Py5jGAAR,281415,9/2/2023 5:25:49 AM,immediate
7672058,0036g00001Q00FRAAZ,281415,9/2/2023 5:25:48 AM,immediate
7672059,0036g00001PzPDMAA3,281415,9/2/2023 5:22:44 AM,immediate
7672060,0036g00001PupWJAAZ,281415,9/2/2023 5:25:48 AM,immediate
7672061,0036g00001Q0m5iAAB,281415,9/2/2023 5:25:48 AM,immediate
7672062,0036g00001Q0j3pAAB,281415,9/2/2023 5:16:00 AM,delayed
7672063,0036g00001Q9QtTAAV,281415,9/2/2023 5:25:48 AM,immediate
7672064,0036g00001RTL9UAAX,281415,9/2/2023 5:22:44 AM,immediate
7672065,0036g00001QyAo5AAF,281415,9/2/2023 5:25:48 AM,immediate
7672066,0036g00002aPlbWAAS,281415,9/2/2023 5:22:44 AM,immediate
7672067,0036g00002cTfYVAA0,281415,9/2/2023 5:25:48 AM,immediate
7672068,0036g00001Pxr3lAAB,281415,9/2/2023 5:22:45 AM,immediate
7672069,0036g00001PqbhpAAB,281415,9/2/2023 5:25:48 AM,immediate
7672070,0036g00001PuJXHAA3,281415,9/2/2023 5:16:01 AM,delayed
7672071,0036g00001Q09MAAAZ,281415,9/2/2023 5:22:44 AM,immediate
7672072,0036g00001PzzAwAAJ,281415,9/5/2023 5:23:47 AM,immediate
7672073,0036g00001Q09wZAAR,281415,9/2/2023 5:16:20 AM,delayed
7672074,0036g00001QwAqpAAF,281415,9/2/2023 5:25:48 AM,immediate
7672075,0036g00001Qx10FAAR,281415,9/2/2023 5:16:18 AM,delayed
7672076,0036g00001RIoi8AAD,281415,9/2/2023 5:16:01 AM,delayed
7672077,0036g00001dCRgFAAW,281415,9/2/2023 5:16:19 AM,delayed
7672078,0036g00001z58sjAAA,281415,9/2/2023 5:22:44 AM,immediate
7672079,0036g00001QiXHKAA3,281415,9/2/2023 5:25:49 AM,immediate
7672080,0036g00001PutTFAAZ,281415,9/2/2023 5:16:01 AM,delayed
7672081,0036g00001Ps9X2AAJ,281415,9/2/2023 5:25:48 AM,immediate
7672082,0036g00001Q0Uf0AAF,281415,9/2/2023 5:16:02 AM,delayed
7672083,0036g00001QPYdNAAX,281415,9/2/2023 5:16:01 AM,delayed
7672084,0036g00001UxWMQAA3,281415,9/5/2023 5:26:52 AM,immediate
7672085,0036g00001lBATqAAO,281415,9/2/2023 5:22:44 AM,immediate
7672086,0036g00001RU8X1AAL,281415,9/2/2023 5:22:45 AM,immediate
7672087,0036g00001RTxtFAAT,281415,9/2/2023 5:16:01 AM,delayed
7672088,0036g00001cDjwLAAS,281415,9/2/2023 5:22:44 AM,immediate
7672089,0036g00001RG3WMAA1,281415,9/2/2023 5:16:08 AM,delayed
7672090,0036g00001Q0Hd4AAF,281415,9/2/2023 5:16:02 AM,delayed
7672091,0036g000020nsHMAAY,281415,9/2/2023 5:22:44 AM,immediate
7672092,0036g00001PuovHAAR,281415,9/5/2023 5:26:52 AM,immediate
7672093,0036g00001bg8ZiAAI,281415,9/5/2023 5:26:51 AM,immediate
7672094,0036g00001RSTo1AAH,281415,9/2/2023 5:22:44 AM,immediate
7672095,0036g00001RSUXZAA5,281415,9/2/2023 5:25:48 AM,immediate
7672096,0036g00001RUjXDAA1,281415,9/2/2023 5:16:24 AM,delayed
7672097,0036g00001RWGjIAAX,281415,9/2/2023 5:25:48 AM,immediate
7672098,0036g00001bi9gaAAA,281415,9/2/2023 5:16:01 AM,delayed
7672099,0036g00001RS3khAAD,281415,9/2/2023 5:22:44 AM,immediate
7672100,0036g00001RWABvAAP,281415,9/2/2023 5:25:48 AM,immediate
7672101,0036g00001i2CLYAA2,281415,9/2/2023 5:25:48 AM,immediate
7672102,0036g00001lC2CCAA0,281415,9/2/2023 5:25:48 AM,immediate
7672103,0036g00001jjx0sAAA,281415,9/2/2023 5:25:49 AM,immediate
7672104,0036g00002JVnDVAA1,281415,9/2/2023 5:22:44 AM,immediate
7672105,0036g00002TbB29AAF,281415,9/2/2023 5:25:49 AM,immediate
7672106,0036g00001ezxeeAAA,281415,9/2/2023 5:25:48 AM,immediate
7672107,0036g00002GytbWAAR,281415,9/2/2023 5:25:48 AM,immediate
7672108,0036g000028Tzm1AAC,281415,9/2/2023 5:25:48 AM,immediate
7672109,0036g00002JXeMzAAL,281415,9/2/2023 5:16:29 AM,delayed
7672110,0036g00001PsIDLAA3,281415,9/2/2023 5:25:48 AM,immediate
7672111,0036g00001PzyXwAAJ,281415,9/2/2023 5:25:48 AM,immediate
7672112,0036g00001OYjHbAAL,281415,9/2/2023 5:25:48 AM,immediate
7672113,0036g00001OZzA1AAL,281415,9/2/2023 5:25:48 AM,immediate
7672114,0036g00001PrnHpAAJ,281415,9/2/2023 5:16:29 AM,delayed
7672115,0036g00001QX3wNAAT,281415,9/2/2023 5:16:03 AM,delayed
7672116,0036g00001RV4rYAAT,281415,9/2/2023 5:22:45 AM,immediate
7672117,0036g00001SwFnQAAV,281415,9/2/2023 5:25:48 AM,immediate
7672118,0036g00001Uz8BUAAZ,281415,9/2/2023 5:25:48 AM,immediate
7672119,0036g00001a01SkAAI,281415,9/2/2023 5:22:44 AM,immediate
7672120,0036g00001cDxCEAA0,281415,9/2/2023 5:16:28 AM,delayed
7672121,0036g00001Q08EpAAJ,281415,9/2/2023 5:25:48 AM,immediate
7672122,0036g00001Q0NDgAAN,281415,9/2/2023 5:25:48 AM,immediate
7672123,0036g00001RWiU7AAL,281415,9/5/2023 5:23:47 AM,immediate
7672124,0036g00001Q0co6AAB,281415,9/5/2023 5:33:02 AM,immediate
7672125,0036g00001QuxwpAAB,281415,9/2/2023 5:25:48 AM,immediate
7672126,0036g00001RSHwVAAX,281415,9/2/2023 5:25:48 AM,immediate
7672127,0036g00001SvJrYAAV,281415,9/2/2023 5:25:49 AM,immediate
7672128,0036g00001PrfxAAAR,281415,9/2/2023 5:25:49 AM,immediate
7672129,0036g00001RTNoeAAH,281415,9/2/2023 5:22:45 AM,immediate
7672130,0036g00001RSWwrAAH,281415,9/2/2023 5:16:03 AM,delayed
7672131,0036g00001PuI1IAAV,281415,9/5/2023 5:23:47 AM,immediate
7672132,0036g00001Pzdc1AAB,281415,9/2/2023 5:32:25 AM,delayed
7672133,0036g00001OZVItAAP,281415,9/2/2023 5:25:48 AM,immediate
7672134,0036g00001oDgWBAA0,281415,9/2/2023 5:28:52 AM,immediate
7672135,0036g00001PrHQhAAN,281415,9/3/2023 5:23:45 AM,immediate
7672136,0036g00001Puv0xAAB,281415,9/3/2023 5:23:45 AM,immediate
7672137,0036g00001PzVbiAAF,281415,9/3/2023 5:23:45 AM,immediate
7672138,0036g00001PuruzAAB,281415,9/3/2023 5:16:19 AM,delayed
7672139,0036g00001Q0BFtAAN,281415,9/3/2023 5:23:45 AM,immediate
7672140,0036g00001QnpuzAAB,281415,9/3/2023 5:15:30 AM,delayed
7672141,0036g00001lBgGFAA0,281415,9/3/2023 5:15:32 AM,delayed
7672142,0036g00001z5BpzAAE,281415,9/3/2023 5:23:45 AM,immediate
7672143,0036g00001RTymoAAD,281415,9/3/2023 5:23:45 AM,immediate
7672144,0036g00001PtoZeAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672145,0036g00001Q0CcUAAV,281415,9/3/2023 5:23:45 AM,immediate
7672146,0036g0000235zM8AAI,281415,9/3/2023 5:15:33 AM,delayed
7672147,0036g000020m50SAAQ,281415,9/3/2023 5:23:45 AM,immediate
7672148,0036g00001gu4FnAAI,281415,9/3/2023 5:23:45 AM,immediate
7672149,0036g00001QVlwkAAD,281415,9/3/2023 5:15:30 AM,delayed
7672150,0036g00002aNnccAAC,281415,9/3/2023 5:23:45 AM,immediate
7672151,0036g00001RULgpAAH,281415,9/3/2023 5:23:45 AM,immediate
7672152,0036g00001RVCvPAAX,281415,9/3/2023 5:23:45 AM,immediate
7672153,0036g00001RVS49AAH,281415,9/3/2023 5:23:45 AM,immediate
7672154,0036g00001RYspSAAT,281415,9/3/2023 5:23:45 AM,immediate
7672155,0036g00001SKJjVAAX,281415,9/3/2023 5:15:30 AM,delayed
7672156,0036g00001SUCr5AAH,281415,9/3/2023 5:23:45 AM,immediate
7672157,0036g00001UxieHAAR,281415,9/3/2023 5:23:45 AM,immediate
7672158,0036g00001RRXsvAAH,281415,9/3/2023 5:23:45 AM,immediate
7672159,0036g00001Q0BKCAA3,281415,9/3/2023 5:15:29 AM,delayed
7672160,0036g00001SSImlAAH,281415,9/3/2023 5:15:29 AM,delayed
7672161,0036g00001PzWkOAAV,281415,9/3/2023 5:15:48 AM,delayed
7672162,0036g00001jkT5XAAU,281415,9/3/2023 5:23:45 AM,immediate
7672163,0036g00001UxRokAAF,281415,9/3/2023 5:23:45 AM,immediate
7672164,0036g00001SVxPyAAL,281415,9/3/2023 5:23:46 AM,immediate
7672165,0036g00001y1MFgAAM,281415,9/3/2023 5:23:45 AM,immediate
7672166,0036g00001hQAD8AAO,281415,9/3/2023 5:23:45 AM,immediate
7672167,0036g00001Ux8d0AAB,281415,9/3/2023 5:23:45 AM,immediate
7672168,0036g00001SvWHVAA3,281415,9/3/2023 5:15:30 AM,delayed
7672169,0036g00001WdktzAAB,281415,9/3/2023 5:15:31 AM,delayed
7672170,0036g00001RRoFkAAL,281415,9/3/2023 5:23:45 AM,immediate
7672171,0036g00001y2MK6AAM,281415,9/3/2023 5:23:45 AM,immediate
7672172,0036g00001V0AzRAAV,281415,9/3/2023 5:15:32 AM,delayed
7672173,0036g00001OYgrpAAD,281415,9/3/2023 5:15:33 AM,delayed
7672174,0036g00001PudReAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672175,0036g00001RR8OFAA1,281415,9/3/2023 5:15:35 AM,delayed
7672176,0036g00001RSsvVAAT,281415,9/3/2023 5:15:44 AM,delayed
7672177,0036g00001RVV8PAAX,281415,9/3/2023 5:23:45 AM,immediate
7672178,0036g00001UxTJ2AAN,281415,9/3/2023 5:23:45 AM,immediate
7672179,0036g00001jkTvpAAE,281415,9/3/2023 5:23:45 AM,immediate
7672180,0036g00001bhHyUAAU,281415,9/3/2023 5:23:45 AM,immediate
7672181,0036g00002cUrUXAA0,281415,9/3/2023 5:23:45 AM,immediate
7672182,0036g00001Zz2ydAAB,281415,9/3/2023 5:23:45 AM,immediate
7672183,0036g00001PpLhVAAV,281415,9/3/2023 5:23:45 AM,immediate
7672184,0036g00001PzVNJAA3,281415,9/3/2023 5:23:45 AM,immediate
7672185,0036g00001PuIz2AAF,281415,9/3/2023 5:23:45 AM,immediate
7672186,0036g00001RRy6pAAD,281415,9/3/2023 5:23:45 AM,immediate
7672187,0036g00001t0ZYxAAM,281415,9/3/2023 5:23:45 AM,immediate
7672188,0036g00001Qtts3AAB,281415,9/3/2023 5:23:46 AM,immediate
7672189,0036g00001RT1wlAAD,281415,9/3/2023 5:23:45 AM,immediate
7672190,0036g00001PzBqUAAV,281415,9/3/2023 5:15:34 AM,delayed
7672191,0036g00001Q0ZC9AAN,281415,9/3/2023 5:15:52 AM,delayed
7672192,0036g00001RRXZ8AAP,281415,9/3/2023 5:23:45 AM,immediate
7672193,0036g00001RTIrpAAH,281415,9/3/2023 5:23:45 AM,immediate
7672194,0036g00001QirAiAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672195,0036g00001PtqypAAB,281415,9/3/2023 5:15:54 AM,delayed
7672196,0036g00001RQv2XAAT,281415,9/3/2023 5:23:45 AM,immediate
7672197,0036g00001PzUqqAAF,281415,9/3/2023 5:23:45 AM,immediate
7672198,0036g00001RWi3bAAD,281415,9/3/2023 5:15:53 AM,delayed
7672199,0036g000025enTgAAI,281415,9/3/2023 5:23:45 AM,immediate
7672200,0036g00002JeGs9AAF,281415,9/3/2023 5:23:45 AM,immediate
7672201,0036g00001PpsblAAB,281415,9/3/2023 5:23:45 AM,immediate
7672202,0036g00002Tb4WkAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672203,0036g00002TbLXYAA3,281415,9/3/2023 5:23:45 AM,immediate
7672204,0036g00001PzRRTAA3,281415,9/3/2023 5:23:45 AM,immediate
7672205,0036g00001PuP0ZAAV,281415,9/3/2023 5:23:45 AM,immediate
7672206,0036g00001Pr0zyAAB,281415,9/3/2023 5:23:45 AM,immediate
7672207,0036g00001PpvNuAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672208,0036g00001PulKbAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672209,0036g00002OqLTyAAN,281415,9/3/2023 5:23:45 AM,immediate
7672210,0036g00002YMLZOAA5,281415,9/3/2023 5:23:45 AM,immediate
7672211,0036g00001RUG4YAAX,281415,9/3/2023 5:23:45 AM,immediate
7672212,0036g00002JY3zhAAD,281415,9/3/2023 5:23:45 AM,immediate
7672213,0036g00002JZJG6AAP,281415,9/3/2023 5:23:45 AM,immediate
7672214,0036g00002JWPR0AAP,281415,9/3/2023 5:23:45 AM,immediate
7672215,0036g00001RU63KAAT,281415,9/3/2023 5:15:35 AM,delayed
7672216,0036g00001RWRQ2AAP,281415,9/3/2023 5:23:45 AM,immediate
7672217,0036g00001OZBgtAAH,281415,9/3/2023 5:15:33 AM,delayed
7672218,0036g00001PyS2FAAV,281415,9/3/2023 5:23:46 AM,immediate
7672219,0036g00002YKp3QAAT,281415,9/3/2023 5:15:32 AM,delayed
7672220,0036g00001PzL7GAAV,281415,9/3/2023 5:23:45 AM,immediate
7672221,0036g00001RRL7nAAH,281415,9/3/2023 5:23:45 AM,immediate
7672222,0036g00001i30yMAAQ,281415,9/3/2023 5:16:00 AM,delayed
7672223,0036g00001xEGRFAA4,281415,9/3/2023 5:15:34 AM,delayed
7672224,0036g00002JWrUCAA1,281415,9/3/2023 5:23:45 AM,immediate
7672225,0036g00002Tb9b6AAB,281415,9/3/2023 5:23:45 AM,immediate
7672226,0036g00001RJyUiAAL,281415,9/3/2023 5:23:45 AM,immediate
7672227,0036g00001RSMztAAH,281415,9/3/2023 5:23:45 AM,immediate
7672228,0036g00001RRnJbAAL,281415,9/3/2023 5:23:45 AM,immediate
7672229,0036g00001R7ysNAAR,281415,9/3/2023 5:23:45 AM,immediate
7672230,0036g00001lBHwTAAW,281415,9/3/2023 5:15:35 AM,delayed
7672231,0036g00001aZ7DkAAK,281415,9/3/2023 5:15:35 AM,delayed
7672232,0036g00001y0EvfAAE,281415,9/3/2023 5:23:46 AM,immediate
7672233,0036g00001z5BUkAAM,281415,9/3/2023 5:23:45 AM,immediate
7672234,0036g00001jiClTAAU,281415,9/3/2023 5:23:46 AM,immediate
7672235,0036g00001PtmyJAAR,281415,9/3/2023 5:23:45 AM,immediate
7672236,0036g00001RUZeLAAX,281415,9/3/2023 5:23:45 AM,immediate
7672237,0036g00001RVgqIAAT,281415,9/3/2023 5:15:40 AM,delayed
7672238,0036g00001cDX8HAAW,281415,9/3/2023 5:23:45 AM,immediate
7672239,0036g00002Je75PAAR,281415,9/3/2023 5:23:45 AM,immediate
7672240,0036g00001Ptsx4AAB,281415,9/3/2023 5:23:45 AM,immediate
7672241,0036g00001RRxqFAAT,281415,9/3/2023 5:23:45 AM,immediate
7672242,0036g00001Pu3WPAAZ,281415,9/3/2023 5:23:45 AM,immediate
7672243,0036g00001PurvxAAB,281415,9/3/2023 5:23:45 AM,immediate
7672244,0036g0000234lG0AAI,281415,9/3/2023 5:15:54 AM,delayed
7672245,0036g00002JZ4VYAA1,281415,9/3/2023 5:23:45 AM,immediate
7672246,0036g00001PrOkiAAF,281415,9/3/2023 5:15:39 AM,delayed
7672247,0036g00001PudbkAAB,281415,9/3/2023 5:23:46 AM,immediate
7672248,0036g00001SJpzfAAD,281415,9/3/2023 5:23:45 AM,immediate
7672249,0036g00001PzDmuAAF,281415,9/3/2023 5:23:45 AM,immediate
7672250,0036g00001PrLKdAAN,281415,9/3/2023 5:23:45 AM,immediate
7672251,0036g00001Q0ZrAAAV,281415,9/3/2023 5:23:45 AM,immediate
7672252,0036g00001QNIrxAAH,281415,9/3/2023 5:23:45 AM,immediate
7672253,0036g00001Q0kT2AAJ,281415,9/3/2023 5:23:45 AM,immediate
7672254,0036g00001RSYvmAAH,281415,9/3/2023 5:23:46 AM,immediate
7672255,0036g00001PtnF3AAJ,281415,9/3/2023 5:23:46 AM,immediate
7672256,0036g00001QMc4TAAT,281415,9/3/2023 5:16:10 AM,delayed
7672257,0036g00001RSxY1AAL,281415,9/3/2023 5:23:45 AM,immediate
7672258,0036g00001RWEmUAAX,281415,9/3/2023 5:23:45 AM,immediate
7672259,0036g00001aWpLmAAK,281415,9/3/2023 5:23:45 AM,immediate
7672260,0036g00001PzI0mAAF,281415,9/3/2023 5:23:45 AM,immediate
7672261,0036g00001RRCX4AAP,281415,9/3/2023 5:15:39 AM,delayed
7672262,0036g00001RU73XAAT,281415,9/3/2023 5:23:45 AM,immediate
7672263,0036g00001V0mBuAAJ,281415,9/3/2023 5:23:45 AM,immediate
7672264,0036g00002JX5OCAA1,281415,9/3/2023 5:23:45 AM,immediate
7672265,0036g00002JXGbBAAX,281415,9/3/2023 5:23:45 AM,immediate
7672266,0036g00002JWm6qAAD,281415,9/3/2023 5:23:45 AM,immediate
7672267,0036g00002JYqcZAAT,281415,9/3/2023 5:23:45 AM,immediate
7672268,0036g00002JXisIAAT,281415,9/3/2023 5:23:45 AM,immediate
7672269,0036g00002JY0XxAAL,281415,9/3/2023 5:23:45 AM,immediate
7672270,0036g00002Tb8GWAAZ,281415,9/3/2023 5:36:04 AM,immediate
7672271,0036g00002TbaYSAAZ,281415,9/3/2023 5:23:45 AM,immediate
7672272,0036g00001RWjIpAAL,281415,9/3/2023 5:23:45 AM,immediate
7672273,0036g00001QSHm5AAH,281415,9/3/2023 5:23:45 AM,immediate
7672274,0036g00001a54ekAAA,281415,9/3/2023 5:15:42 AM,delayed
7672275,0036g000028WpI6AAK,281415,9/3/2023 5:23:45 AM,immediate
7672276,0036g00001Pyyq4AAB,281415,9/3/2023 5:23:45 AM,immediate
7672277,0036g00001PpahNAAR,281415,9/3/2023 5:15:42 AM,delayed
7672278,0036g00001QQRO7AAP,281415,9/3/2023 5:23:46 AM,immediate
7672279,0036g00001PqV5GAAV,281415,9/3/2023 5:23:45 AM,immediate
7672280,0036g00001RWnLGAA1,281415,9/3/2023 5:36:04 AM,immediate
7672281,0036g00001g4EsSAAU,281415,9/3/2023 5:23:45 AM,immediate
7672282,0036g00001Q07JMAAZ,281415,9/3/2023 5:23:45 AM,immediate
7672283,0036g00001UyBXbAAN,281415,9/3/2023 5:23:46 AM,immediate
7672284,0036g00001V1vLnAAJ,281415,9/3/2023 5:23:46 AM,immediate
7672285,0036g00001RMXNVAA5,281415,9/3/2023 5:23:46 AM,immediate
7672286,0036g00001oDqCWAA0,281415,9/3/2023 5:23:46 AM,immediate
7672287,0036g00001aWhzUAAS,281415,9/3/2023 5:23:46 AM,immediate
7672288,0036g000025fEOaAAM,281415,9/3/2023 5:23:45 AM,immediate
7672289,0036g00002JeOyLAAV,281415,9/3/2023 5:23:46 AM,immediate
7672290,0036g00001OXR3GAAX,281415,9/3/2023 5:15:43 AM,delayed
7672291,0036g00001PosWlAAJ,281415,9/3/2023 5:15:43 AM,delayed
7672292,0036g00001Pzw73AAB,281415,9/3/2023 5:36:04 AM,immediate
7672293,0036g00001RR4a3AAD,281415,9/3/2023 5:15:44 AM,delayed
7672294,0036g00001PuqNkAAJ,281415,9/3/2023 5:16:21 AM,delayed
7672295,0036g00001RSN1nAAH,281415,9/3/2023 5:23:46 AM,immediate
7672296,0036g00001RW5pnAAD,281415,9/3/2023 5:15:44 AM,delayed
7672297,0036g00001RMZ6GAAX,281415,9/3/2023 5:23:46 AM,immediate
7672298,0036g00001g4qtqAAA,281415,9/3/2023 5:23:46 AM,immediate
7672299,0036g00001xDbnPAAS,281415,9/3/2023 5:23:46 AM,immediate
7672300,0036g00001bgcnsAAA,281415,9/3/2023 5:23:46 AM,immediate
7672301,0036g00001QPr7fAAD,281415,9/3/2023 5:23:46 AM,immediate
7672302,0036g00001y2vmcAAA,281415,9/3/2023 5:23:46 AM,immediate
7672303,0036g00002JXTpGAAX,281415,9/3/2023 5:23:46 AM,immediate
7672304,0036g00002JZLJ3AAP,281415,9/3/2023 5:23:46 AM,immediate
7672305,0036g00002Tb3oxAAB,281415,9/3/2023 5:36:04 AM,immediate
7672306,0036g00001PzMH2AAN,281415,9/3/2023 5:16:01 AM,delayed
7672307,0036g00001eyaqHAAQ,281415,9/3/2023 5:15:48 AM,delayed
7672308,0036g00001RMOdIAAX,281415,9/3/2023 5:16:22 AM,delayed
7672309,0036g00001xEmXdAAK,281415,9/3/2023 5:16:23 AM,delayed
7672310,0036g00001lBatjAAC,281415,9/3/2023 5:15:49 AM,delayed
7672311,0036g00001PutoAAAR,281415,9/3/2023 5:15:58 AM,delayed
7672312,0036g00001OZGbDAAX,281415,9/3/2023 5:16:26 AM,delayed
7672313,0036g00001RTImFAAX,281415,9/3/2023 5:23:46 AM,immediate
7672314,0036g00001Pumv3AAB,281415,9/3/2023 5:23:46 AM,immediate
7672315,0036g00001PpzeHAAR,281415,9/3/2023 5:15:48 AM,delayed
7672316,0036g00001V0xjfAAB,281415,9/3/2023 5:15:52 AM,delayed
7672317,0036g00001RV7IQAA1,281415,9/3/2023 5:23:46 AM,immediate
7672318,0036g00001UyxAVAAZ,281415,9/3/2023 5:23:46 AM,immediate
7672319,0036g00001V1K4NAAV,281415,9/3/2023 5:23:46 AM,immediate
