_CustomObjectKey,ID_PROPOSTA,ID_PLANO,DT_AGENDAMENTO,DATA_PROPOSTA,ID_AGENTE,CPF_CNPJ_TITULAR,CPF_CNPJ_SUBSCRITOR
2002,44828968,"A48PM ",,,,,
2003,44830963,"B36PU ",,,,,
2004,44829481,"B48PM ",,,,,
2005,44828894,"C60PM ",,,,,
2006,44827864,"A60PM ",,,,,
2007,44827458,"A60PM ",,,,,
2008,44828877,"A60PM ",,,,,
2009,44828555,"A48PU ",,,,,
2010,44828769,"B36PU ",,,,,
2011,44829141,"A48PU ",,,,,
2012,44827612,"A60PM ",,,,,
2013,44828804,"A60PM ",,,,,
2014,44829712,"A60PM ",,,,,
2015,44829189,"A48PU ",,,,,
2016,44826944,"F48PM ",,,,,
2017,44826835,"E48PM ",,,,,
2018,44828455,"A60PM ",,,,,
2019,44829428,"A36PU ",,,,,
2020,44827546,"A48PU ",,,,,
2021,44829974,"A48PM ",,,,,
2022,44829472,"A36PU ",,,,,
2023,44829201,"A60PM ",,,,,
2024,44827176,"A60PM ",,,,,
2025,44827493,"A36PU ",,,,,
2026,44829543,"A60PM ",,,,,
2027,44828232,"A60PM ",,,,,
2028,44827283,"A48PM ",,,,,
2029,44828670,"A48PU ",,,,,
2030,44827702,"A48PU ",,,,,
2031,44828538,"A60PM ",,,,,
2032,44829271,"A36PM ",,,,,
2033,44830863,"A36PU ",,,,,
2034,44828652,"A60PM ",,,,,
2035,44829687,"A48PM ",,,,,
2036,44827086,"A48PU ",,,,,
2037,44826368,"A48PM ",,,,,
2038,44826798,"G48PM ",,,,,
2039,2005026383,PU001Q,,,,,
2040,44828560,"A60PM ",,,,,
2041,44828489,"A60PM ",,,,,
2042,44828800,"A60PM ",,,,,
2043,44827208,"B48PM ",,,,,
2044,44829526,"A48PU ",,,,,
2045,44826954,"C48PM ",,,,,
2046,44829522,"A60PM ",,,,,
2047,44827336,"A60PM ",,,,,
2048,44829450,"C60PM ",,,,,
2049,44825719,"C36PU ",,,,,
2050,44828260,"A48PM ",,,,,
2051,44828397,"A60PM ",,,,,
2052,44829850,"A60PM ",,,,,
2053,44828729,"A60PM ",,,,,
2054,44827923,"C48PM ",,,,,
2055,44828471,"A48PM ",,,,,
2056,44828584,"A48PM ",,,,,
2057,44829863,"A60PM ",,,,,
2058,44828817,"A60PM ",,,,,
2059,44828649,"A60PM ",,,,,
2060,44829236,"A48PU ",,,,,
2061,44827463,"A60PM ",,,,,
2062,44829909,"A48PM ",,,,,
2063,44829005,"A60PM ",,,,,
2064,44829203,"A60PM ",,,,,
2065,44830113,"A36PU ",,,,,
2066,44828090,"A60PM ",,,,,
2067,44830428,"A36PM ",,,,,
2068,44823814,"D36PU ",,,,,
2069,44829231,"A60PM ",,,,,
2070,44828878,"A60PM ",,,,,
2071,44830773,"A48PU ",,,,,
2072,44830507,"A60PM ",,,,,
2073,44830274,"A48PM ",,,,,
2074,44830751,"A48PU ",,,,,
2075,44826945,"E48PM ",,,,,
2076,44829901,"A36PU ",,,,,
2077,44831026,"A48PM ",,,,,
2078,44828264,"C36PM ",,,,,
2079,44828431,"A60PM ",,,,,
2080,44827140,"A60PM ",,,,,
2081,44829792,"A36PU ",,,,,
2082,44830304,"A60PM ",,,,,
2083,44828814,"A60PM ",,,,,
2084,44826952,"E48PM ",,,,,
2085,44827289,"A60PM ",,,,,
2086,44828211,"A48PM ",,,,,
2087,44831033,"A48PM ",,,,,
2088,44828985,"A60PM ",,,,,
2089,44828078,"A60PM ",,,,,
2090,2005026382,PU001Q,,,,,
2091,44827134,"A60PM ",,,,,
2092,44827720,"B60PM ",,,,,
2093,44827317,"A60PM ",,,,,
2094,44827762,"A48PM ",,,,,
2095,44828587,"A60PM ",,,,,
2096,44830901,"A48PU ",,,,,
2097,44827812,"B48PM ",,,,,
2098,44828754,"A60PM ",,,,,
2099,44771886,"A48PU ",,,,,
2100,44828072,"A36PM ",,,,,
2101,2005026317,PU001D,,,,,
2102,44830293,"A60PM ",,,,,
2103,44829077,"A60PM ",,,,,
2104,44831091,"B60PM ",,,,,
2105,44830179,"A48PM ",,,,,
2106,44827669,"A60PM ",,,,,
2107,44827051,"C36PU ",,,,,
2108,44826884,"E48PM ",,,,,
2109,44828708,"C48PM ",,,,,
2110,44827728,"C36PU ",,,,,
2111,44806537,"A60PM ",,,,,
2112,44826872,"G48PM ",,,,,
2113,44826814,"E48PM ",,,,,
2114,44824264,"A60PM ",,,,,
2115,44790393,"A60PM ",,,,,
2116,44830906,"A48PM ",,,,,
2117,44827645,"A48PM ",,,,,
2118,2005026387,PU001Q,,,,,
2119,44825740,"A60PM ",,,,,
2120,44829019,"C36PU ",,,,,
2121,44830391,"A60PM ",,,,,
2122,44828186,"B48PU ",,,,,
2123,2005026312,PU001D,,,,,
2124,44829923,"A36PU ",,,,,
2125,44829409,"A48PM ",,,,,
2126,44828758,"A60PM ",,,,,
2127,44827515,"A48PU ",,,,,
2128,44829667,"A48PM ",,,,,
2129,44827017,"B48PM ",,,,,
2130,44827091,"A60PM ",,,,,
2131,44827261,"A60PM ",,,,,
2132,44830495,"A60PM ",,,,,
2133,44827227,"A48PM ",,,,,
2134,44830593,"A60PM ",,,,,
2135,44827069,"A48PM ",,,,,
2136,44830890,"B36PU ",,,,,
2137,44828331,"C36PU ",,,,,
2138,44827347,"B36PU ",,,,,
2139,44830136,"A36PU ",,,,,
2140,44830094,"A48PM ",,,,,
2141,44828443,"A60PM ",,,,,
2142,44829085,"A36PU ",,,,,
2143,44827252,"A60PM ",,,,,
2144,44830181,"B36PU ",,,,,
2145,44828812,"A60PM ",,,,,
2146,44828370,"B36PU ",,,,,
2147,44828627,"A48PU ",,,,,
2148,44827207,"A48PM ",,,,,
2149,44829332,"A60PM ",,,,,
2150,44826934,"E48PM ",,,,,
2151,44828168,"A48PM ",,,,,
2152,44828943,"D36PU ",,,,,
2153,44827617,"A48PU ",,,,,
2154,44829153,"B36PU ",,,,,
2155,44826986,"E48PM ",,,,,
2156,44828062,"A36PU ",,,,,
2157,44826874,"E48PM ",,,,,
2158,44829397,"A60PM ",,,,,
2159,44827106,"A48PM ",,,,,
2160,44822989,"C36PM ",,,,,
2161,44827569,"B36PU ",,,,,
2162,44829423,"A48PM ",,,,,
2163,44830515,"A48PM ",,,,,
2164,44829714,"B60PM ",,,,,
2165,44830683,"A48PM ",,,,,
2166,2005026384,PU001Q,,,,,
2167,44831106,"A36PU ",,,,,
2168,44829596,"A60PM ",,,,,
2169,44828115,"A60PM ",,,,,
2170,44828632,"D36PU ",,,,,
2171,44827407,"A60PM ",,,,,
2172,44827902,"A60PM ",,,,,
2173,44824355,"B36PU ",,,,,
2174,44829489,"A60PM ",,,,,
2175,44827434,"A48PU ",,,,,
2176,44829119,"A60PM ",,,,,
2177,44829866,"B36PU ",,,,,
2178,44827901,"A60PM ",,,,,
2179,44830605,"B36PU ",,,,,
2180,44827862,"A60PM ",,,,,
2181,44826932,"E48PM ",,,,,
2182,44828534,"A48PU ",,,,,
2183,44827706,"A48PU ",,,,,
2184,44827885,"A60PM ",,,,,
2185,44830641,"A60PM ",,,,,
2186,44825828,"C36PM ",,,,,
2187,44829808,"A60PM ",,,,,
2188,44828268,"A60PM ",,,,,
2189,44826873,"E48PM ",,,,,
2190,44827206,"B36PU ",,,,,
2191,44828414,"A48PU ",,,,,
2192,44830121,"A36PM ",,,,,
2193,44811448,"B36PU ",,,,,
2194,44830047,"A48PM ",,,,,
2195,44828428,"A48PM ",,,,,
2196,44827177,"B36PU ",,,,,
2197,44828295,"A60PM ",,,,,
2198,44828134,"C48PM ",,,,,
2199,44827782,"A60PM ",,,,,
2200,44829390,"A60PM ",,,,,
2201,44826816,"F48PM ",,,,,
2202,44826785,"F48PM ",,,,,
2203,44828718,"A48PM ",,,,,
2204,44831024,"A48PM ",,,,,
2205,44827818,"A60PM ",,,,,
2206,2005026346,PU001D,,,,,
2207,44827374,"A36PU ",,,,,
2208,44827349,"A48PM ",,,,,
2209,44829167,"A60PM ",,,,,
2210,44830560,"A60PM ",,,,,
2211,44827433,"D36PU ",,,,,
2212,44827906,"A48PM ",,,,,
2213,44829112,"A60PM ",,,,,
2214,44829556,"A48PU ",,,,,
2215,44829506,"A60PM ",,,,,
2216,44830588,"A60PM ",,,,,
2217,44827143,"A48PM ",,,,,
2218,44827551,"A36PU ",,,,,
2219,44829225,"A60PM ",,,,,
2220,44827939,"C36PU ",,,,,
2221,44828340,"A48PM ",,,,,
2222,2005026373,PU001D,,,,,
2223,44828153,"A60PM ",,,,,
2224,44828775,"A48PU ",,,,,
2225,44828931,"A48PM ",,,,,
2226,44829044,"C36PU ",,,,,
2227,44826818,"F48PM ",,,,,
2228,44828969,"C36PU ",,,,,
2229,44830278,"A48PU ",,,,,
2230,44827558,"A48PM ",,,,,
2231,44828362,"A60PM ",,,,,
2232,44827202,"A48PM ",,,,,
2233,44829926,"A60PM ",,,,,
2234,44828887,"A48PU ",,,,,
2235,44826925,"E48PM ",,,,,
2236,44829188,"C36PU ",,,,,
2237,44829670,"A60PM ",,,,,
2238,44831052,"C36PU ",,,,,
2239,44828987,"A60PM ",,,,,
2240,44831100,"A48PM ",,,,,
2241,44830225,"A48PU ",,,,,
2242,44829713,"A48PU ",,,,,
2243,44827400,"A60PM ",,,,,
2244,44828004,"A48PM ",,,,,
2245,44828412,"A60PM ",,,,,
2246,44830523,"B36PU ",,,,,
2247,44827072,"A60PM ",,,,,
2248,44828733,"B48PU ",,,,,
2249,44827695,"A48PU ",,,,,
2250,44828557,"C48PM ",,,,,
2251,44830346,"A60PM ",,,,,
2252,44827783,"A60PM ",,,,,
2253,44828823,"A48PM ",,,,,
2254,44829726,"A60PM ",,,,,
2255,44827829,"A48PU ",,,,,
2256,44827817,"B36PM ",,,,,
2257,44829395,"A60PM ",,,,,
2258,44827704,"D36PU ",,,,,
2259,2005026318,PU001Q,,,,,
2260,44828595,"A36PM ",,,,,
2261,44829008,"A48PM ",,,,,
2262,44827586,"A48PU ",,,,,
2263,44831085,"C36PU ",,,,,
2264,44827532,"A60PM ",,,,,
2265,44829324,"B60PM ",,,,,
2266,44828200,"A48PU ",,,,,
2267,44828680,"A60PM ",,,,,
2268,44830551,"A48PU ",,,,,
2269,44828013,"A36PM ",,,,,
2270,44830064,"A48PU ",,,,,
2271,44828172,"A60PM ",,,,,
2272,44827354,"B36PU ",,,,,
2273,44827977,"A60PM ",,,,,
2274,44826955,"B48PM ",,,,,
2275,44828380,"B36PU ",,,,,
2276,44827258,"A60PM ",,,,,
2277,44830581,"C36PU ",,,,,
2278,44827571,"A60PM ",,,,,
2279,44828073,"A60PM ",,,,,
2280,44828672,"A48PU ",,,,,
2281,44830266,"A60PM ",,,,,
2282,44828357,"B48PM ",,,,,
2283,44828521,"D60PM ",,,,,
2284,44827497,"A48PM ",,,,,
2285,44829300,"A60PM ",,,,,
2286,44827338,"C36PU ",,,,,
2287,44830850,"B48PU ",,,,,
2288,44828305,"A48PM ",,,,,
2289,44769439,"A60PM ",,,,,
2290,44827908,"C48PM ",,,,,
2291,44826833,"F48PM ",,,,,
2292,44831072,"B36PU ",,,,,
2293,44829952,"A60PM ",,,,,
2294,44829362,"A60PM ",,,,,
2295,44827482,"A48PU ",,,,,
2296,44828088,"A60PM ",,,,,
2297,44827466,"A48PU ",,,,,
2298,44830202,"C36PU ",,,,,
2299,44830285,"A60PM ",,,,,
2300,44827856,"A48PU ",,,,,
2301,44830296,"A60PM ",,,,,
2302,44831129,"B36PU ",,,,,
2303,44831053,"C36PU ",,,,,
2304,44829305,"A60PM ",,,,,
2305,44830083,"A48PM ",,,,,
2306,44826941,"G48PM ",,,,,
2307,44829388,"C36PU ",,,,,
2308,44828644,"A48PM ",,,,,
2309,44830585,"A60PM ",,,,,
2310,44828700,"A60PM ",,,,,
2311,44827653,"A60PM ",,,,,
2312,44827373,"B48PM ",,,,,
2313,44828128,"A60PM ",,,,,
2314,44829449,"E60PM ",,,,,
2315,2005026354,PU001T,,,,,
2316,44828744,"A60PM ",,,,,
2317,44828420,"A60PM ",,,,,
2318,44826797,"F48PM ",,,,,
2319,44827733,"A60PM ",,,,,
2320,44828619,"C36PU ",,,,,
2321,44827564,"A60PM ",,,,,
2322,44829046,"A60PM ",,,,,
2323,44829487,"A60PM ",,,,,
2324,44831111,"A36PU ",,,,,
2325,44828589,"A48PU ",,,,,
2326,44827635,"A60PM ",,,,,
2327,44829115,"A36PU ",,,,,
2328,44828546,"A60PM ",,,,,
2329,44827250,"A48PU ",,,,,
2330,44827413,"A60PM ",,,,,
2331,44830214,"A48PM ",,,,,
2332,44827471,"A60PM ",,,,,
2333,44827044,"C36PM ",,,,,
2334,44829872,"A48PM ",,,,,
2335,44829217,"A60PM ",,,,,
2336,44830952,"A48PU ",,,,,
2337,44827425,"A60PM ",,,,,
2338,44829644,"A60PM ",,,,,
2339,44829615,"A60PM ",,,,,
2340,44830787,"A60PM ",,,,,
2341,44830090,"A48PM ",,,,,
2342,44830733,"D48PM ",,,,,
2343,2005026337,PU001D,,,,,
2344,44827555,"A48PU ",,,,,
2345,44831130,"A48PU ",,,,,
2346,44827898,"A60PM ",,,,,
2347,44830329,"A60PM ",,,,,
2348,44827724,"A60PM ",,,,,
2349,2005026358,PU001D,,,,,
2350,44829413,"C36PU ",,,,,
2351,44821617,"B48PU ",,,,,
2352,44829700,"A60PM ",,,,,
2353,44829183,"A60PM ",,,,,
2354,44830558,"A60PM ",,,,,
2355,44830984,"A48PU ",,,,,
2356,44826935,"F48PM ",,,,,
2357,44826949,"E48PM ",,,,,
2358,44828866,"A48PM ",,,,,
2359,44828748,"A48PM ",,,,,
2360,44829519,"A48PM ",,,,,
2361,2005026315,PU001D,,,,,
2362,44828258,"A48PU ",,,,,
2363,44829558,"A60PM ",,,,,
2364,44829965,"A48PM ",,,,,
2365,44829068,"A60PM ",,,,,
2366,44828328,"C36PU ",,,,,
2367,44827598,"A60PM ",,,,,
2368,44829492,"A48PU ",,,,,
2369,44830392,"A60PM ",,,,,
2370,44829084,"A60PM ",,,,,
2371,44826937,"F48PM ",,,,,
2372,44831050,"C36PU ",,,,,
2373,44829572,"A48PU ",,,,,
2374,44825932,"D48PM ",,,,,
2375,44830484,"C48PM ",,,,,
2376,44829846,"A48PU ",,,,,
2377,44827531,"A60PM ",,,,,
2378,44827900,"C36PU ",,,,,
2379,44830936,"B60PM ",,,,,
2380,44828771,"A48PM ",,,,,
2381,44826856,"H48PM ",,,,,
2382,44828238,"A48PM ",,,,,
2383,44827554,"A36PM ",,,,,
2384,44828367,"A48PU ",,,,,
2385,44827990,"B48PU ",,,,,
2386,44828836,"A48PM ",,,,,
2387,44828859,"B48PM ",,,,,
2388,44827220,"B60PM ",,,,,
2389,44830542,"B48PU ",,,,,
2390,44830662,"B48PM ",,,,,
2391,44829017,"A48PU ",,,,,
2392,44830880,"C36PU ",,,,,
2393,44828149,"A48PU ",,,,,
2394,44828699,"A60PM ",,,,,
2395,44829252,"A36PM ",,,,,
2396,44830023,"A60PM ",,,,,
2397,44827611,"B48PU ",,,,,
2398,44829373,"A60PM ",,,,,
2399,44828184,"A60PM ",,,,,
2400,44829562,"A60PM ",,,,,
2401,44830958,"A48PU ",,,,,
2402,44827178,"A60PM ",,,,,
2403,44829273,"A60PM ",,,,,
2404,44827390,"A60PM ",,,,,
2405,44826911,"F48PM ",,,,,
2406,44826788,"E48PM ",,,,,
2407,44828400,"A60PM ",,,,,
2408,44830874,"A36PU ",,,,,
2409,44829934,"A60PM ",,,,,
2410,44830961,"A48PU ",,,,,
2411,44829278,"A48PM ",,,,,
2412,44827796,"A60PM ",,,,,
2413,44827166,"A48PU ",,,,,
2414,44828580,"A60PM ",,,,,
2415,44827046,"E60PM ",,,,,
2416,44827821,"A48PM ",,,,,
2417,44827510,"C60PM ",,,,,
2418,44828493,"A60PM ",,,,,
2419,44827470,"B36PU ",,,,,
2420,44830897,"A48PU ",,,,,
2421,44830253,"A48PU ",,,,,
2422,44830009,"A48PM ",,,,,
2423,44827356,"A60PM ",,,,,
2424,44829010,"A60PM ",,,,,
2425,44827890,"A60PM ",,,,,
2426,44828055,"A48PM ",,,,,
2427,44827727,"A48PU ",,,,,
2428,44827315,"C36PU ",,,,,
2429,44828309,"A48PM ",,,,,
2430,44827138,"E60PM ",,,,,
2431,44827508,"A60PM ",,,,,
2432,44827838,"A60PM ",,,,,
2433,44828918,"A48PM ",,,,,
2434,44827707,"A60PM ",,,,,
2435,44830051,"A48PM ",,,,,
2436,44830962,"A48PU ",,,,,
2437,44830463,"A48PU ",,,,,
2438,44828842,"A60PM ",,,,,
2439,44830624,"B36PU ",,,,,
2440,44827092,"B36PU ",,,,,
2441,44829243,"A48PM ",,,,,
2442,44829477,"A48PU ",,,,,
2443,44827638,"A48PM ",,,,,
2444,44828364,"B36PU ",,,,,
2445,44831045,"C36PU ",,,,,
2446,44829611,"A36PU ",,,,,
2447,44828453,"A48PM ",,,,,
2448,44829725,"A60PM ",,,,,
2449,44830674,"A60PM ",,,,,
2450,44828542,"A48PM ",,,,,
2451,44827212,"A60PM ",,,,,
2452,44827976,"D36PU ",,,,,
2453,44829459,"C48PM ",,,,,
2454,44826786,"E48PM ",,,,,
2455,44825313,"B48PM ",,,,,
2456,44827913,"A60PM ",,,,,
2457,44826923,"F48PM ",,,,,
2458,44830882,"C36PU ",,,,,
2459,44829822,"B48PU ",,,,,
2460,44830762,"A60PM ",,,,,
2461,44829798,"A48PM ",,,,,
2462,44828178,"B48PU ",,,,,
2463,44828020,"A48PU ",,,,,
2464,44827295,"A60PM ",,,,,
2465,44830859,"B36PU ",,,,,
2466,44737902,"A48PU ",,,,,
2467,44827562,"A48PM ",,,,,
2468,44829356,"A48PU ",,,,,
2469,44827412,"A60PM ",,,,,
2470,2005026326,PU001D,,,,,
2471,44831075,"A48PU ",,,,,
2472,44827539,"A60PM ",,,,,
2473,44830126,"A60PM ",,,,,
2474,44829323,"C48PM ",,,,,
2475,44827988,"B36PU ",,,,,
2476,44828808,"A36PU ",,,,,
2477,44831084,"C36PU ",,,,,
2478,44826799,"E48PM ",,,,,
2479,44827917,"A48PU ",,,,,
2480,44826871,"F48PM ",,,,,
2481,44829925,"A60PM ",,,,,
2482,44828950,"A60PM ",,,,,
2483,44828124,"A60PM ",,,,,
2484,44831081,"A60PM ",,,,,
2485,44828491,"A60PM ",,,,,
2486,44827117,"A36PM ",,,,,
2487,44829620,"A48PU ",,,,,
2488,44826930,"F48PM ",,,,,
2489,44828188,"B36PU ",,,,,
2490,44830996,"B36PU ",,,,,
2491,44828080,"A48PU ",,,,,
2492,44828813,"A48PU ",,,,,
2493,44829184,"A60PM ",,,,,
2494,44739650,"A60PM ",,,,,
2495,44830614,"B48PU ",,,,,
2496,44828372,"A60PM ",,,,,
2497,44830374,"B48PU ",,,,,
2498,44828515,"B48PM ",,,,,
2499,44827490,"C60PM ",,,,,
2500,44828559,"A48PU ",,,,,
2501,44829241,"B60PM ",,,,,
2502,44828222,"A36PM ",,,,,
2503,44829607,"A48PU ",,,,,
2504,44827427,"C36PP ",,,,,
2505,44829829,"A48PM ",,,,,
2506,44826817,"F48PM ",,,,,
2507,44828642,"A48PU ",,,,,
2508,44830684,"A60PM ",,,,,
2509,44830326,"A48PM ",,,,,
2510,44827696,"A60PM ",,,,,
2511,44829349,"C36PU ",,,,,
2512,44829650,"A48PU ",,,,,
2513,44829738,"B48PU ",,,,,
2514,44829718,"A60PM ",,,,,
2515,44830619,"A60PM ",,,,,
2516,44827801,"D36PU ",,,,,
2517,44828720,"A60PM ",,,,,
2518,44828794,"A60PM ",,,,,
2519,44828924,"A60PM ",,,,,
2520,44826225,"A60PM ",,,,,
2521,44828740,"B48PU ",,,,,
2522,44827753,"A60PM ",,,,,
2523,44829303,"A48PM ",,,,,
2524,44829149,"A60PM ",,,,,
2525,44827107,"A48PU ",,,,,
2526,44827173,"A36PM ",,,,,
2527,44827438,"E60PM ",,,,,
2528,44828873,"A36PU ",,,,,
2529,44830934,"C36PU ",,,,,
2530,44830802,"B60PM ",,,,,
2531,44829983,"C36PU ",,,,,
2532,44830919,"B36PU ",,,,,
2533,44827656,"A48PM ",,,,,
2534,44827351,"A48PU ",,,,,
2535,44829775,"A36PM ",,,,,
2536,44827361,"A48PU ",,,,,
2537,44826881,"E48PM ",,,,,
2538,44830871,"A48PU ",,,,,
2539,44830452,"A60PM ",,,,,
2540,44827259,"A48PU ",,,,,
2541,44829956,"A48PM ",,,,,
2542,44827940,"A48PM ",,,,,
2543,44830949,"B36PU ",,,,,
2544,44828352,"A48PM ",,,,,
2545,44829875,"A48PM ",,,,,
2546,44828988,"A48PM ",,,,,
2547,44828486,"A60PM ",,,,,
2548,44828086,"A48PU ",,,,,
2549,44827109,"A48PM ",,,,,
2550,44831049,"C36PU ",,,,,
2551,44830400,"C36PU ",,,,,
2552,44828280,"A60PM ",,,,,
2553,44829512,"A36PU ",,,,,
2554,44828721,"A48PM ",,,,,
2555,44828033,"A60PM ",,,,,
2556,44830565,"C36PU ",,,,,
2557,44830869,"C36PU ",,,,,
2558,44829425,"A36PM ",,,,,
2559,44827306,"A48PU ",,,,,
2560,44830087,"A60PM ",,,,,
2561,44828998,"B36PM ",,,,,
2562,44828102,"A60PM ",,,,,
2563,44827290,"A60PM ",,,,,
2564,44831109,"A48PU ",,,,,
2565,44830532,"A60PM ",,,,,
2566,44828336,"A48PM ",,,,,
2567,44826899,"F48PM ",,,,,
2568,44830369,"A48PU ",,,,,
2569,44828795,"B36PU ",,,,,
2570,44824107,"B48PM ",,,,,
2571,44827411,"A48PU ",,,,,
2572,44826796,"F48PM ",,,,,
2573,44829906,"A48PM ",,,,,
2574,44827383,"A60PM ",,,,,
2575,44827268,"A48PU ",,,,,
2576,44830477,"A60PM ",,,,,
2577,44830254,"B48PU ",,,,,
2578,44827085,"A60PM ",,,,,
2579,44830091,"A60PM ",,,,,
2580,44830876,"A36PU ",,,,,
2581,44827642,"A60PM ",,,,,
2582,44831073,"B36PU ",,,,,
2583,44829222,"B60PM ",,,,,
2584,44830220,"A48PU ",,,,,
2585,44830062,"B36PU ",,,,,
2586,44826964,"E48PM ",,,,,
2587,44828306,"D36PU ",,,,,
2588,44829354,"A48PU ",,,,,
2589,44826947,"E48PM ",,,,,
2590,44829702,"C48PM ",,,,,
2591,44829121,"A48PM ",,,,,
2592,44828163,"A36PM ",,,,,
2593,44829130,"B36PU ",,,,,
2594,44830611,"A48PU ",,,,,
2595,44830621,"A60PM ",,,,,
2596,44827840,"A48PU ",,,,,
2597,44828706,"A48PU ",,,,,
2598,44827520,"A60PM ",,,,,
2599,44826854,"E48PM ",,,,,
2600,44830081,"A60PM ",,,,,
2601,44829555,"B60PM ",,,,,
2602,44805521,"A48PM ",,,,,
2603,44828002,"A48PU ",,,,,
2604,44828300,"A48PU ",,,,,
2605,44827159,"A60PM ",,,,,
2606,44831009,"C36PU ",,,,,
2607,44830358,"C36PU ",,,,,
2608,44827563,"A48PU ",,,,,
2609,44829146,"A60PM ",,,,,
2610,44827765,"A36PU ",,,,,
2611,44826781,"A36PM ",,,,,
2612,44827718,"A60PM ",,,,,
2613,2005026323,PU001D,,,,,
2614,44830761,"D60PM ",,,,,
2615,44827699,"A48PM ",,,,,
2616,44829545,"B36PU ",,,,,
2617,44829279,"A48PM ",,,,,
2618,44828850,"C36PU ",,,,,
2619,44828910,"C36PU ",,,,,
2620,44828348,"A60PM ",,,,,
2621,44827445,"A60PM ",,,,,
2622,44827614,"A60PM ",,,,,
2623,44828426,"A60PM ",,,,,
2624,44827955,"A48PM ",,,,,
2625,44828181,"B36PU ",,,,,
2626,44830164,"A60PM ",,,,,
2627,44827938,"A60PM ",,,,,
2628,44829535,"A60PM ",,,,,
2629,44829299,"A60PM ",,,,,
2630,44828355,"A36PP ",,,,,
2631,44829415,"A60PM ",,,,,
2632,44831017,"A48PU ",,,,,
2633,44827313,"A48PU ",,,,,
2634,44830586,"B60PM ",,,,,
2635,44827043,"A36PM ",,,,,
2636,44827377,"A60PM ",,,,,
2637,44829720,"A60PM ",,,,,
2638,44828290,"A48PM ",,,,,
2639,44827547,"A36PM ",,,,,
2640,44827676,"A48PM ",,,,,
2641,44829353,"A60PM ",,,,,
2642,44828650,"A48PM ",,,,,
2643,44829343,"A48PU ",,,,,
2644,44827991,"D60PM ",,,,,
2645,44827576,"A60PM ",,,,,
2646,44831110,"A48PU ",,,,,
2647,44825692,"A36PU ",,,,,
2648,44830950,"B36PU ",,,,,
2649,44829453,"A60PM ",,,,,
2650,44829635,"A48PM ",,,,,
2651,44828756,"A60PM ",,,,,
2652,44827444,"A48PM ",,,,,
2653,44829651,"A36PM ",,,,,
2654,44830046,"A60PM ",,,,,
2655,44829835,"B60PM ",,,,,
2656,44826829,"F48PM ",,,,,
2657,44829828,"A60PM ",,,,,
2658,44827050,"A36PU ",,,,,
2659,44827036,"A36PM ",,,,,
2660,44829795,"A48PM ",,,,,
2661,44829476,"A60PM ",,,,,
2662,44827197,"B36PU ",,,,,
2663,44829463,"A60PM ",,,,,
2664,44828030,"A60PM ",,,,,
2665,44830199,"A60PM ",,,,,
2666,44828114,"B48PM ",,,,,
2667,44826867,"E48PM ",,,,,
2668,44828788,"A60PM ",,,,,
2669,44826894,"G48PM ",,,,,
2670,44829092,"A60PM ",,,,,
2671,44827671,"A60PM ",,,,,
2672,44829750,"A48PU ",,,,,
2673,44829427,"B36PU ",,,,,
2674,44830019,"A60PM ",,,,,
2675,44830040,"A48PU ",,,,,
2676,44827537,"A36PU ",,,,,
2677,44829847,"A60PM ",,,,,
2678,44829625,"B48PU ",,,,,
2679,44830637,"A60PM ",,,,,
2680,44831077,"A48PU ",,,,,
2681,44829320,"A60PM ",,,,,
2682,44827506,"A60PM ",,,,,
2683,44830078,"C48PM ",,,,,
2684,44826823,"F48PM ",,,,,
2685,44831087,"B36PU ",,,,,
2686,44827199,"A60PM ",,,,,
2687,44828195,"A60PM ",,,,,
2688,44829013,"A60PM ",,,,,
2689,44831092,"B60PM ",,,,,
2690,44823606,"A36PU ",,,,,
2691,44830771,"A48PU ",,,,,
2692,44828565,"A48PM ",,,,,
2693,44828687,"C36PM ",,,,,
2694,44826202,"A60PM ",,,,,
2695,44830465,"A60PM ",,,,,
2696,44830925,"A36PU ",,,,,
2697,44827028,"A60PM ",,,,,
2698,44828278,"A36PU ",,,,,
2699,44830432,"A48PM ",,,,,
2700,44828071,"A48PU ",,,,,
2701,44827473,"A60PM ",,,,,
2702,44830554,"B60PM ",,,,,
2703,44828282,"C36PU ",,,,,
2704,44829693,"A60PM ",,,,,
2705,44829786,"A60PM ",,,,,
2706,44830849,"B48PU ",,,,,
2707,44827986,"A48PM ",,,,,
2708,44828783,"A60PM ",,,,,
2709,44830994,"A48PM ",,,,,
2710,44829642,"A60PM ",,,,,
2711,44831055,"C36PU ",,,,,
2712,44828923,"A48PU ",,,,,
2713,44830851,"B48PU ",,,,,
2714,44829117,"A60PM ",,,,,
2715,44827512,"A60PM ",,,,,
2716,44829767,"A60PM ",,,,,
2717,44828735,"A60PM ",,,,,
2718,44827602,"A48PU ",,,,,
2719,44827408,"D36PU ",,,,,
2720,44827795,"A48PU ",,,,,
2721,44827074,"C36PU ",,,,,
2722,44827196,"A60PM ",,,,,
2723,44827452,"A36PU ",,,,,
2724,44827468,"B36PU ",,,,,
2725,44830101,"A60PM ",,,,,
2726,44827262,"A48PU ",,,,,
2727,44831036,"A48PU ",,,,,
2728,44827775,"A48PU ",,,,,
2729,44827742,"A48PU ",,,,,
2730,44830022,"B48PU ",,,,,
2731,44830195,"A60PM ",,,,,
2732,44829686,"A48PU ",,,,,
2733,44826844,"E48PM ",,,,,
