_CustomObjectKey,Id,HC_renovacao_automatica__c
1388,a0o6g00000C97eaAAB,0
1389,a0o6g00000C985MAAR,0
1390,a0o6g00000C985PAAR,0
1391,a0o6g00000C985RAAR,0
1392,a0o6g00000C985yAAB,0
1393,a0o6g00000C9860AAB,0
1394,a0o6g00000C98EWAAZ,0
1395,a0o6g00000C98FCAAZ,0
1396,a0o6g00000C98LGAAZ,0
1397,a0o6g00000C98LdAAJ,0
1398,a0o6g00000C98LaAAJ,0
1399,a0o6g00000C98M0AAJ,0
1400,a0o6g00000C98MCAAZ,0
1401,a0o6g00000C98MLAAZ,0
1402,a0o6g00000A2J0oAAF,0
1403,a0o6g00000CA8mRAAT,0
1404,a0o6g00000CA8mXAAT,0
1405,a0o6g00000CA8mZAAT,0
1406,a0o6g00000CA8nKAAT,0
1407,a0o6g00000CA8poAAD,0
1408,a0o6g00000CA9HmAAL,0
1409,a0o6g00000CA9HvAAL,0
1410,a0o6g00000CA9HWAA1,0
1411,a0o6g00000CA9Q6AAL,0
1412,a0o6g00000CA9QCAA1,0
1413,a0o6g00000CA9QzAAL,0
1414,a0o6g00000A2UkKAAV,0
1415,a0o6g00000A2UuxAAF,0
1416,a0o6g00000A31gLAAR,0
1417,a0o6g00000C991hAAB,0
1418,a0o6g00000C991vAAB,0
1419,a0o6g00000C991wAAB,0
1420,a0o6g00000C996rAAB,0
1421,a0o6g00000C99igAAB,0
1422,a0o6g00000C99iqAAB,0
1423,a0o6g00000C99j3AAB,0
1424,a0o6g00000C99jHAAR,0
1425,a0o6g00000C99jKAAR,0
1426,a0o6g00000C99KqAAJ,0
1427,a0o6g00000C99KXAAZ,0
1428,a0o6g00000C99LNAAZ,0
1429,a0o6g00000C9jnkAAB,0
1430,a0o6g00000Dh3ayAAB,0
1431,a0o6g00000Dh3b1AAB,0
1432,a0o6g00000Dh3F0AAJ,0
1433,a0o6g00000Ex99QAAR,0
1434,a0o6g00000CAqXPAA1,0
1435,a0o6g00000CAqXVAA1,0
1436,a0o6g00000FJ5rmAAD,0
1437,a0o6g00000FJ5rpAAD,0
1438,a0o6g00000C97eUAAR,0
1439,a0o6g00000C97f5AAB,0
1440,a0o6g00000C97fJAAR,0
1441,a0o6g00000C97QCAAZ,0
1442,a0o6g00000C97QdAAJ,0
1443,a0o6g00000C986KAAR,0
1444,a0o6g00000C986zAAB,0
1445,a0o6g00000C986UAAR,0
1446,a0o6g00000C9877AAB,0
1447,a0o6g00000C987BAAR,0
1448,a0o6g00000C98FwAAJ,0
1449,a0o6g00000C98GAAAZ,0
1450,a0o6g00000C98GFAAZ,0
1451,a0o6g00000C98GjAAJ,0
1452,a0o6g00000C98GnAAJ,0
1453,a0o6g00000C98MyAAJ,0
1454,a0o6g00000C98NHAAZ,0
1455,a0o6g00000C98NnAAJ,0
1456,a0o6g00000C98O1AAJ,0
1457,a0o6g00000A2gkoAAB,0
1458,a0o6g00000A3G0FAAV,0
1459,a0o6g00000C93XVAAZ,0
1460,a0o6g000005gBncAAE,0
1461,a0o6g000005gCGjAAM,0
1462,a0o6g000005gDlaAAE,0
1463,a0o6g00000H9M5AAAV,0
1464,a0o6g00000H9MK3AAN,0
1465,a0o6g00000H9MKuAAN,0
1466,a0o6g00000H9MTkAAN,0
1467,a0o6g00000H9MTsAAN,0
1468,a0o6g00000H9MUBAA3,0
1469,a0o6g00000H9MUCAA3,0
1470,a0o6g00000H9MUOAA3,0
1471,a0o6g00000H9MUdAAN,0
1472,a0o6g00000A2BROAA3,0
1473,a0o6g00000CAxOqAAL,0
1474,a0o6g00000CAyelAAD,0
1475,a0o6g000005gN1sAAE,0
1476,a0o6g000005cC4UAAU,0
1477,a0o6g000005cEGXAA2,0
1478,a0o6g00000C99lBAAR,0
1479,a0o6g00000C99NfAAJ,0
1480,a0o6g00000C99NLAAZ,0
1481,a0o6g00000C99OiAAJ,0
1482,a0o6g00000C99OjAAJ,0
1483,a0o6g00000C99UGAAZ,0
1484,a0o6g00000C99UKAAZ,0
1485,a0o6g00000C99UvAAJ,0
1486,a0o6g00000C99V6AAJ,0
1487,a0o6g00000C99VJAAZ,0
1488,a0o6g00000C99VkAAJ,0
1489,a0o6g00000CAy2MAAT,0
1490,a0o6g00000CAy2mAAD,0
1491,a0o6g00000CAy2wAAD,0
1492,a0o6g00000CAy2cAAD,0
1493,a0o6g00000A3IymAAF,0
1494,a0o6g00000A3SckAAF,0
1495,a0o6g00000FINZJAA5,0
1496,a0o6g00000FIOHIAA5,0
1497,a0o6g00000B40kyAAB,0
1498,a0o6g00000B40l2AAB,0
1499,a0o6g000005gRgBAAU,0
1500,a0o6g000005gSdkAAE,0
1501,a0o6g00000IEu3iAAD,0
1502,a0o6g00000IEteeAAD,0
1503,a0o6g00000IEu5uAAD,0
1504,a0o6g00000IEuacAAD,0
1505,a0o6g00000IEuayAAD,0
1506,a0o6g00000IEuaUAAT,0
1507,a0o6g00000IEubEAAT,0
1508,a0o6g00000IEubdAAD,0
1509,a0o6g00000IEubjAAD,0
1510,a0o6g00000IEuBpAAL,0
1511,a0o6g00000IEueAAAT,0
1512,a0o6g00000IEuEaAAL,0
1513,a0o6g00000C9BvUAAV,0
1514,a0o6g00000C9BwCAAV,0
1515,a0o6g00000C9BwiAAF,0
1516,a0o6g00000C9BwzAAF,0
1517,a0o6g00000A2IBPAA3,0
1518,a0o6g00000A2IBRAA3,0
1519,a0o6g00000A2YkmAAF,0
1520,a0o6g00000DghUIAAZ,0
1521,a0o6g00000DghUKAAZ,0
1522,a0o6g00000DglKRAAZ,0
1523,a0o6g00000DglNPAAZ,0
1524,a0o6g00000C8WsQAAV,0
1525,a0o6g00000CA82lAAD,0
1526,a0o6g00000CA8FbAAL,0
1527,a0o6g00000B3szNAAR,0
1528,a0o6g00000CAxleAAD,0
1529,a0o6g00000FJkqlAAD,0
1530,a0o6g00000IDFiQAAX,0
1531,a0o6g00000IDFJjAAP,0
1532,a0o6g00000IFa32AAD,0
1533,a0o6g00000IFaFOAA1,0
1534,a0o6g00000IFaFhAAL,0
1535,a0o6g00000IFaG2AAL,0
1536,a0o6g000009GarlAAC,0
1537,a0o6g000008ooKLAAY,0
1538,a0o6g000009GbPIAA0,0
1539,a0o6g00000IEBwAAAX,0
1540,a0o6g00000IEBwCAAX,0
1541,a0o6g00000IEBwKAAX,0
1542,a0o6g00000IEBwdAAH,0
1543,a0o6g00000IEBydAAH,0
1544,a0o6g00000IEBvtAAH,0
1545,a0o6g00000IEC9YAAX,0
1546,a0o6g00000IECBeAAP,0
1547,a0o6g00000IECCOAA5,0
1548,a0o6g00000IECCwAAP,0
1549,a0o6g00000C8SgwAAF,0
1550,a0o6g00000DgUG1AAN,0
1551,a0o6g00000C9BBBAA3,0
1552,a0o6g00000C9BNhAAN,0
1553,a0o6g00000C9BgxAAF,0
1554,a0o6g00000C9BhIAAV,0
1555,a0o6g00000IFE2PAAX,0
1556,a0o6g00000IFEREAA5,0
1557,a0o6g000008NQQmAAO,0
1558,a0o6g00000A4WuxAAF,0
1559,a0o6g00000FJBrNAAX,0
1560,a0o6g00000FJC5TAAX,0
1561,a0o6g00000FJNVyAAP,0
1562,a0o6g00000C95AdAAJ,0
1563,a0o6g00000C95BFAAZ,0
1564,a0o6g00000C95LeAAJ,0
1565,a0o6g00000DgHIzAAN,0
1566,a0o6g00000JZeWZAA1,0
1567,a0o6g00000JZeXGAA1,0
1568,a0o6g00000JZf4HAAT,0
1569,a0o6g00000JZf6fAAD,0
1570,a0o6g00000FIKLwAAP,0
1571,a0o6g00000FIKM1AAP,0
1572,a0o6g00000FIKMjAAP,0
1573,a0o6g00000A2zYQAAZ,0
1574,a0o6g00000FJFBiAAP,0
1575,a0o6g00000FJFDmAAP,0
1576,a0o6g00000C95OeAAJ,0
1577,a0o6g00000ExCGkAAN,0
1578,a0o6g00000ExCGyAAN,0
1579,a0o6g00000ExCH2AAN,0
1580,a0o6g00000ExCKnAAN,0
1581,a0o6g000005gGYZAA2,0
1582,a0o6g000005gIfyAAE,0
1583,a0o6g000005c53LAAQ,0
1584,a0o6g000005tAn7AAE,0
1585,a0o6g000005tAoHAAU,0
1586,a0o6g000005c5Q2AAI,0
1587,a0o6g00000C97dXAAR,0
1588,a0o6g00000C97e4AAB,0
1589,a0o6g00000C97elAAB,0
1590,a0o6g00000C985BAAR,0
1591,a0o6g00000C985OAAR,0
1592,a0o6g00000C985fAAB,0
1593,a0o6g00000C985gAAB,0
1594,a0o6g00000C985iAAB,0
1595,a0o6g00000C985cAAB,0
1596,a0o6g00000C98LNAAZ,0
1597,a0o6g00000C98LwAAJ,0
1598,a0o6g00000C98McAAJ,0
1599,a0o6g00000C98MiAAJ,0
1600,a0o6g00000C98XsAAJ,0
1601,a0o6g00000C98lEAAR,0
1602,a0o6g00000C98m5AAB,0
1603,a0o6g00000CA8PoAAL,0
1604,a0o6g00000CA8nWAAT,0
1605,a0o6g00000CA8opAAD,0
1606,a0o6g00000CA8owAAD,0
1607,a0o6g00000CA8p2AAD,0
1608,a0o6g00000CA8phAAD,0
1609,a0o6g00000CA8pnAAD,0
1610,a0o6g00000CA8ppAAD,0
1611,a0o6g00000CA8pSAAT,0
1612,a0o6g00000CA9REAA1,0
1613,a0o6g00000A2UkMAAV,0
1614,a0o6g00000A2UkNAAV,0
1615,a0o6g00000A2Uv2AAF,0
1616,a0o6g00000C98xgAAB,0
1617,a0o6g00000C98xjAAB,0
1618,a0o6g00000C991bAAB,0
1619,a0o6g00000C991ZAAR,0
1620,a0o6g00000C996HAAR,0
1621,a0o6g00000C996eAAB,0
1622,a0o6g00000C996sAAB,0
1623,a0o6g00000C99iSAAR,0
1624,a0o6g00000C99S8AAJ,0
1625,a0o6g00000C99SEAAZ,0
1626,a0o6g00000C99SKAAZ,0
1627,a0o6g00000C9BhiAAF,0
1628,a0o6g00000C9BYqAAN,0
1629,a0o6g00000C9Bn8AAF,0
1630,a0o6g00000C97deAAB,0
1631,a0o6g00000C97dzAAB,0
1632,a0o6g00000IEtI9AAL,0
1633,a0o6g00000IEu2xAAD,0
1634,a0o6g00000IEu3aAAD,0
1635,a0o6g00000IEu6aAAD,0
1636,a0o6g00000IEuaaAAD,0
1637,a0o6g00000IEubDAAT,0
1638,a0o6g00000IEubfAAD,0
1639,a0o6g00000IEubhAAD,0
1640,a0o6g00000IEudUAAT,0
1641,a0o6g00000IEudXAAT,0
1642,a0o6g00000IEueFAAT,0
1643,a0o6g00000IEueMAAT,0
1644,a0o6g00000IEuTfAAL,0
1645,a0o6g00000C9BvsAAF,0
1646,a0o6g00000C9CAHAA3,0
1647,a0o6g00000A2IBSAA3,0
1648,a0o6g00000DghUHAAZ,0
1649,a0o6g00000DghynAAB,0
1650,a0o6g00000C8Wr5AAF,0
1651,a0o6g00000C8Wr6AAF,0
1652,a0o6g00000C8WsSAAV,0
1653,a0o6g00000C8WxyAAF,0
1654,a0o6g00000C8Wy2AAF,0
1655,a0o6g00000CA8EIAA1,0
1656,a0o6g00000B3szRAAR,0
1657,a0o6g00000CAxlHAAT,0
1658,a0o6g00000CAz2fAAD,0
1659,a0o6g00000CAz2lAAD,0
1660,a0o6g00000CAz3CAAT,0
1661,a0o6g00000CAz3JAAT,0
1662,a0o6g00000FJlOQAA1,0
1663,a0o6g00000HAIqDAAX,0
1664,a0o6g00000HAIT4AAP,0
1665,a0o6g00000IDFjiAAH,0
1666,a0o6g00000IDFTmAAP,0
1667,a0o6g00000C9Dq6AAF,0
1668,a0o6g00000C9DYLAA3,0
1669,a0o6g00000C9DyeAAF,0
1670,a0o6g00000C9DZ2AAN,0
1671,a0o6g00000C9DFXAA3,0
1672,a0o6g00000C9DGEAA3,0
1673,a0o6g00000C9DSmAAN,0
1674,a0o6g00000C9E8tAAF,0
1675,a0o6g00000C9E8yAAF,0
1676,a0o6g00000C9E8SAAV,0
1677,a0o6g00000C9E8UAAV,0
1678,a0o6g00000C9ERPAA3,0
1679,a0o6g00000C9ES0AAN,0
1680,a0o6g00000IFoaqAAD,0
1681,a0o6g00000IFob1AAD,0
1682,a0o6g00000IFob2AAD,0
1683,a0o6g00000IFocUAAT,0
1684,a0o6g00000IFodAAAT,0
1685,a0o6g00000IFodfAAD,0
1686,a0o6g00000IFoPuAAL,0
1687,a0o6g00000IFoPzAAL,0
1688,a0o6g00000IFoQ2AAL,0
1689,a0o6g00000IFoXHAA1,0
1690,a0o6g00000IFoXPAA1,0
1691,a0o6g00000IFoXkAAL,0
1692,a0o6g00000IFoXnAAL,0
1693,a0o6g00000IFoXtAAL,0
1694,a0o6g00000C9872AAB,0
1695,a0o6g00000C9873AAB,0
1696,a0o6g00000C986VAAR,0
1697,a0o6g00000C98G8AAJ,0
1698,a0o6g00000C98GfAAJ,0
1699,a0o6g00000C98N9AAJ,0
1700,a0o6g00000C98NKAAZ,0
1701,a0o6g00000C98NmAAJ,0
1702,a0o6g000005gHVqAAM,0
1703,a0o6g000005gIw8AAE,0
1704,a0o6g000005gJpfAAE,0
1705,a0o6g000005gJqeAAE,0
1706,a0o6g00000C985IAAR,0
1707,a0o6g00000C985JAAR,0
1708,a0o6g00000C985dAAB,0
1709,a0o6g00000C985tAAB,0
1710,a0o6g00000C985wAAB,0
1711,a0o6g00000C98LVAAZ,0
1712,a0o6g00000C98LYAAZ,0
1713,a0o6g00000C98MhAAJ,0
1714,a0o6g00000C98XeAAJ,0
1715,a0o6g00000C98XuAAJ,0
1716,a0o6g00000A2J0jAAF,0
1717,a0o6g00000CA8n5AAD,0
1718,a0o6g00000CA9HiAAL,0
1719,a0o6g00000CA9HxAAL,0
1720,a0o6g00000CA9QAAA1,0
1721,a0o6g00000CA9QVAA1,0
1722,a0o6g00000A2Uv0AAF,0
1723,a0o6g00000A2yfLAAR,0
1724,a0o6g00000A31gPAAR,0
1725,a0o6g00000C98y2AAB,0
1726,a0o6g00000C991CAAR,0
1727,a0o6g00000C991EAAR,0
1728,a0o6g00000C991HAAR,0
1729,a0o6g00000C991rAAB,0
1730,a0o6g00000C996OAAR,0
1731,a0o6g00000C996pAAB,0
1732,a0o6g00000C99L5AAJ,0
1733,a0o6g00000C99LhAAJ,0
1734,a0o6g00000C99RvAAJ,0
1735,a0o6g00000C99S6AAJ,0
1736,a0o6g00000C99SPAAZ,0
1737,a0o6g00000C98HIAAZ,0
1738,a0o6g00000C98OyAAJ,0
1739,a0o6g00000A3cQzAAJ,0
1740,a0o6g00000C98oUAAR,0
1741,a0o6g00000C9924AAB,0
1742,a0o6g00000C99A4AAJ,0
1743,a0o6g00000C99AdAAJ,0
1744,a0o6g00000A3d5NAAR,0
1745,a0o6g00000A3kooAAB,0
1746,a0o6g00000A3nIKAAZ,0
1747,a0o6g00000DhAk6AAF,0
1748,a0o6g00000DhB9GAAV,0
1749,a0o6g00000EwUPpAAN,0
1750,a0o6g00000C9ChaAAF,0
1751,a0o6g00000C9CytAAF,0
1752,a0o6g00000FJ96LAAT,0
1753,a0o6g00000C97euAAB,0
1754,a0o6g00000C97sVAAR,0
1755,a0o6g00000C986AAAR,0
1756,a0o6g00000C986DAAR,0
1757,a0o6g00000C986sAAB,0
1758,a0o6g00000C986tAAB,0
1759,a0o6g00000C98GeAAJ,0
1760,a0o6g00000C98GoAAJ,0
1761,a0o6g00000C98GrAAJ,0
1762,a0o6g00000C98GVAAZ,0
1763,a0o6g00000C98N0AAJ,0
1764,a0o6g00000C98MYAAZ,0
1765,a0o6g00000C98NtAAJ,0
1766,a0o6g00000C98mTAAR,0
1767,a0o6g000008MzbpAAC,0
1768,a0o6g00000A32XjAAJ,0
1769,a0o6g000005gDDCAA2,0
1770,a0o6g000005tAX1AAM,0
1771,a0o6g000005c4KfAAI,0
1772,a0o6g00000H9M3wAAF,0
1773,a0o6g00000H9M4CAAV,0
1774,a0o6g00000H9M4EAAV,0
1775,a0o6g00000H9M4WAAV,0
1776,a0o6g00000H9M56AAF,0
1777,a0o6g00000H9M5CAAV,0
1778,a0o6g00000H9MApAAN,0
1779,a0o6g00000H9MAqAAN,0
1780,a0o6g00000H9MFDAA3,0
1781,a0o6g00000H9MFwAAN,0
1782,a0o6g00000H9MFxAAN,0
1783,a0o6g00000H9MThAAN,0
1784,a0o6g00000H9MUlAAN,0
1785,a0o6g00000H9MUsAAN,0
1786,a0o6g00000H9MV2AAN,0
1787,a0o6g00000CANTrAAP,0
1788,a0o6g00000CAyenAAD,0
1789,a0o6g000005gLqbAAE,0
1790,a0o6g000005gM4kAAE,0
1791,a0o6g000005gNUjAAM,0
1792,a0o6g000005gNh2AAE,0
1793,a0o6g000005cBe5AAE,0
1794,a0o6g000005cGpdAAE,0
1795,a0o6g00000C99OBAAZ,0
1796,a0o6g00000C99OPAAZ,0
1797,a0o6g00000C99UoAAJ,0
1798,a0o6g00000C99UsAAJ,0
1799,a0o6g00000C99UtAAJ,0
1800,a0o6g00000C99UuAAJ,0
1801,a0o6g00000C99UwAAJ,0
1802,a0o6g00000C99UVAAZ,0
1803,a0o6g00000C99VEAAZ,0
1804,a0o6g00000CAy2NAAT,0
1805,a0o6g00000CAy2eAAD,0
1806,a0o6g00000CAy2tAAD,0
1807,a0o6g00000CAy2ZAAT,0
1808,a0o6g00000CAy3HAAT,0
1809,a0o6g00000A2db2AAB,0
1810,a0o6g00000A2db3AAB,0
1811,a0o6g00000A2db4AAB,0
1812,a0o6g00000IDmECAA1,0
1813,a0o6g000005gSugAAE,0
1814,a0o6g00000IECCfAAP,0
1815,a0o6g00000C9BO1AAN,0
1816,a0o6g00000C9BgUAAV,0
1817,a0o6g00000C9BZ5AAN,0
1818,a0o6g00000C9BmTAAV,0
1819,a0o6g00000CAuq6AAD,0
1820,a0o6g00000C97dOAAR,0
1821,a0o6g00000C97e2AAB,0
1822,a0o6g00000IEtk4AAD,0
1823,a0o6g00000IEtkeAAD,0
1824,a0o6g00000IEtkpAAD,0
1825,a0o6g00000IEu5sAAD,0
1826,a0o6g00000IEu6iAAD,0
1827,a0o6g00000IEu6VAAT,0
1828,a0o6g00000IEuadAAD,0
1829,a0o6g00000IEuaiAAD,0
1830,a0o6g00000IEuaWAAT,0
1831,a0o6g00000IEuGPAA1,0
1832,a0o6g00000IEueDAAT,0
1833,a0o6g00000IEueEAAT,0
1834,a0o6g00000IEuT2AAL,0
1835,a0o6g00000IEua7AAD,0
1836,a0o6g00000IEuTiAAL,0
1837,a0o6g00000C9BntAAF,0
1838,a0o6g00000C9BvvAAF,0
1839,a0o6g00000C9C9SAAV,0
1840,a0o6g00000C9CAiAAN,0
1841,a0o6g00000C9CAjAAN,0
1842,a0o6g00000A2LSuAAN,0
1843,a0o6g00000DghUFAAZ,0
1844,a0o6g00000DghyoAAB,0
1845,a0o6g00000C8WgJAAV,0
1846,a0o6g00000C8WhLAAV,0
1847,a0o6g00000C8Wy4AAF,0
1848,a0o6g00000CA8EEAA1,0
1849,a0o6g00000CA8EuAAL,0
1850,a0o6g00000CAxm0AAD,0
1851,a0o6g00000CAxm6AAD,0
1852,a0o6g00000CAz2FAAT,0
1853,a0o6g00000CAz2cAAD,0
1854,a0o6g00000CAz2oAAD,0
1855,a0o6g00000CAz3FAAT,0
1856,a0o6g00000FJkbMAAT,0
1857,a0o6g00000HAIqCAAX,0
1858,a0o6g00000HAIqEAAX,0
1859,a0o6g00000IDGBuAAP,0
1860,a0o6g00000IDGBwAAP,0
1861,a0o6g00000C9DpeAAF,0
1862,a0o6g00000C9DYEAA3,0
1863,a0o6g00000C9DYIAA3,0
1864,a0o6g00000C9DyjAAF,0
1865,a0o6g00000C9DYeAAN,0
1866,a0o6g00000C9DyZAAV,0
1867,a0o6g00000C9DSSAA3,0
1868,a0o6g00000C9E89AAF,0
1869,a0o6g00000C9E93AAF,0
1870,a0o6g00000C9EFfAAN,0
1871,a0o6g00000C9EQqAAN,0
1872,a0o6g000005gH3hAAE,0
1873,a0o6g000005gHHkAAM,0
1874,a0o6g000005gJCIAA2,0
1875,a0o6g000005gJpUAAU,0
1876,a0o6g000005c530AAA,0
1877,a0o6g000005c66hAAA,0
1878,a0o6g00000C97eCAAR,0
1879,a0o6g00000C97enAAB,0
1880,a0o6g00000C97pjAAB,0
1881,a0o6g00000C98EfAAJ,0
1882,a0o6g00000C98EZAAZ,0
1883,a0o6g00000C98MDAAZ,0
1884,a0o6g00000C98MGAAZ,0
1885,a0o6g00000C98XcAAJ,0
1886,a0o6g00000C98XRAAZ,0
1887,a0o6g00000C98x0AAB,0
1888,a0o6g00000CA8FQAA1,0
1889,a0o6g00000CA8nTAAT,0
1890,a0o6g00000CA8p5AAD,0
1891,a0o6g00000CA8psAAD,0
1892,a0o6g00000CA9HcAAL,0
1893,a0o6g00000CA9HeAAL,0
1894,a0o6g00000CA9HkAAL,0
1895,a0o6g00000CA9HnAAL,0
1896,a0o6g00000CA9I4AAL,0
1897,a0o6g00000CA9QYAA1,0
1898,a0o6g00000A36WSAAZ,0
1899,a0o6g00000C9918AAB,0
1900,a0o6g00000C991IAAR,0
1901,a0o6g00000C991JAAR,0
1902,a0o6g00000C991cAAB,0
1903,a0o6g00000C991iAAB,0
1904,a0o6g00000C991SAAR,0
1905,a0o6g00000C996LAAR,0
1906,a0o6g00000C99jPAAR,0
1907,a0o6g00000C99jiAAB,0
1908,a0o6g00000C99L8AAJ,0
1909,a0o6g00000C99LJAAZ,0
1910,a0o6g00000C99LMAAZ,0
1911,a0o6g00000C986EAAR,0
1912,a0o6g00000C986GAAR,0
1913,a0o6g00000C986JAAR,0
1914,a0o6g00000C9874AAB,0
1915,a0o6g00000C9876AAB,0
1916,a0o6g00000C9879AAB,0
1917,a0o6g00000C98FWAAZ,0
1918,a0o6g00000C98FZAAZ,0
1919,a0o6g00000C98GDAAZ,0
1920,a0o6g00000C98GgAAJ,0
1921,a0o6g00000C98GpAAJ,0
1922,a0o6g00000C98GtAAJ,0
1923,a0o6g00000C98MwAAJ,0
1924,a0o6g00000C98N3AAJ,0
1925,a0o6g00000C98MUAAZ,0
1926,a0o6g00000C98NGAAZ,0
1927,a0o6g00000A2gkmAAB,0
1928,a0o6g000008nTghAAE,0
1929,a0o6g00000ExGGQAA3,0
1930,a0o6g000005gBmxAAE,0
1931,a0o6g000005gBnRAAU,0
1932,a0o6g000005gC4VAAU,0
1933,a0o6g000005gDCmAAM,0
1934,a0o6g000005gEfPAAU,0
1935,a0o6g000005gEwpAAE,0
1936,a0o6g000005gFBVAA2,0
1937,a0o6g00000Dg8WwAAJ,0
1938,a0o6g000005c4KbAAI,0
1939,a0o6g00000H9M4OAAV,0
1940,a0o6g00000H9M4eAAF,0
1941,a0o6g00000H9M4XAAV,0
1942,a0o6g00000H9M57AAF,0
1943,a0o6g00000H9MAvAAN,0
1944,a0o6g00000H9MEWAA3,0
1945,a0o6g00000H9MKRAA3,0
1946,a0o6g00000H9MKVAA3,0
1947,a0o6g00000H9MTvAAN,0
1948,a0o6g00000H9MTYAA3,0
1949,a0o6g00000H9MUvAAN,0
1950,a0o6g00000A2Bm6AAF,0
1951,a0o6g00000A29yoAAB,0
1952,a0o6g00000C9Dy1AAF,0
1953,a0o6g00000CAFShAAP,0
1954,a0o6g00000CAyeoAAD,0
1955,a0o6g000005gLGAAA2,0
1956,a0o6g00000DfgAyAAJ,0
1957,a0o6g000005gNUkAAM,0
1958,a0o6g000005cF1XAAU,0
1959,a0o6g00000C99lAAAR,0
1960,a0o6g00000C99lYAAR,0
1961,a0o6g00000C99m9AAB,0
1962,a0o6g00000C99EqAAJ,0
1963,a0o6g00000DhB10AAF,0
1964,a0o6g00000C99NSAAZ,0
1965,a0o6g00000C99NVAAZ,0
1966,a0o6g00000C99OnAAJ,0
1967,a0o6g00000C99UHAAZ,0
1968,a0o6g00000C99UnAAJ,0
1969,a0o6g00000C99UaAAJ,0
1970,a0o6g00000C99UXAAZ,0
1971,a0o6g00000C99VIAAZ,0
1972,a0o6g00000CAy2aAAD,0
1973,a0o6g00000CAy39AAD,0
1974,a0o6g00000CAy3bAAD,0
1975,a0o6g00000A2db6AAB,0
1976,a0o6g00000JZ2XNAA1,0
1977,a0o6g00000JZ2MIAA1,0
1978,a0o6g00000IFSRQAA5,0
1979,a0o6g00000JZ2z2AAD,0
1980,a0o6g00000JZ3APAA1,0
1981,a0o6g00000JZ3IMAA1,0
1982,a0o6g00000IEufrAAD,0
1983,a0o6g00000IEufcAAD,0
1984,a0o6g00000IEulUAAT,0
1985,a0o6g00000IEuoCAAT,0
1986,a0o6g00000C987GAAR,0
1987,a0o6g00000C987UAAR,0
1988,a0o6g00000C988LAAR,0
1989,a0o6g000005gOD5AAM,0
1990,a0o6g000005gOc0AAE,0
1991,a0o6g00000DfgaXAAR,0
1992,a0o6g000005gOsXAAU,0
1993,a0o6g000005gPaTAAU,0
1994,a0o6g000005gPlwAAE,0
1995,a0o6g000005gQJ2AAM,0
1996,a0o6g000005gRPBAA2,0
1997,a0o6g000008NQSyAAO,0
1998,a0o6g00000C9911AAB,0
1999,a0o6g00000C9913AAB,0
2000,a0o6g00000C99koAAB,0
2001,a0o6g00000C9BeOAAV,0
2002,a0o6g00000C9BePAAV,0
2003,a0o6g00000C9Bg9AAF,0
2004,a0o6g00000C9BWXAA3,0
2005,a0o6g00000C9BXIAA3,0
2006,a0o6g00000C9BXKAA3,0
2007,a0o6g00000C9BXtAAN,0
2008,a0o6g00000C9BXxAAN,0
2009,a0o6g00000C9BY7AAN,0
2010,a0o6g00000C9BYAAA3,0
2011,a0o6g00000C9BmPAAV,0
2012,a0o6g00000C9Bv4AAF,0
2013,a0o6g00000C9C6QAAV,0
2014,a0o6g00000C9C6zAAF,0
2015,a0o6g00000C9C8mAAF,0
2016,a0o6g00000CAFfNAAX,0
2017,a0o6g00000CAFfPAAX,0
2018,a0o6g00000CAFgKAAX,0
2019,a0o6g00000CAFgkAAH,0
2020,a0o6g00000CAFmdAAH,0
2021,a0o6g00000CAFmsAAH,0
2022,a0o6g00000CAFn1AAH,0
2023,a0o6g00000CAFRAAA5,0
2024,a0o6g00000CAFRTAA5,0
2025,a0o6g00000CAFYAAA5,0
2026,a0o6g00000CAFYHAA5,0
2027,a0o6g00000CAFYbAAP,0
2028,a0o6g00000CAFYmAAP,0
2029,a0o6g00000CAFZ7AAP,0
2030,a0o6g00000CAFZ8AAP,0
2031,a0o6g00000A3o5OAAR,0
2032,a0o6g00000A3r7nAAB,0
2033,a0o6g00000C9FfLAAV,0
2034,a0o6g00000C9FfPAAV,0
2035,a0o6g00000C9FjyAAF,0
2036,a0o6g00000C9C9fAAF,0
2037,a0o6g00000IEuGFAA1,0
2038,a0o6g00000IEuEJAA1,0
2039,a0o6g00000IEuTDAA1,0
2040,a0o6g00000IEuTGAA1,0
2041,a0o6g00000C9BvSAAV,0
2042,a0o6g00000IFGwzAAH,0
2043,a0o6g00000A1e7pAAB,0
2044,a0o6g00000IFHr2AAH,0
2045,a0o6g00000IFoalAAD,0
2046,a0o6g00000IFoamAAD,0
2047,a0o6g00000IFoanAAD,0
2048,a0o6g00000IFoaPAAT,0
2049,a0o6g00000IFob3AAD,0
2050,a0o6g00000IFodIAAT,0
2051,a0o6g00000IFodnAAD,0
2052,a0o6g00000IFodrAAD,0
2053,a0o6g00000IFoWZAA1,0
2054,a0o6g00000IFoXGAA1,0
2055,a0o6g00000IFoXZAA1,0
2056,a0o6g00000IFoY4AAL,0
2057,a0o6g00000IFosYAAT,0
2058,a0o6g00000IFot7AAD,0
2059,a0o6g00000IFot8AAD,0
2060,a0o6g00000CAxBcAAL,0
2061,a0o6g00000CAxbTAAT,0
2062,a0o6g00000CAxnAAAT,0
2063,a0o6g00000CAz4aAAD,0
2064,a0o6g00000CAz4oAAD,0
2065,a0o6g00000CAz4tAAD,0
