_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO
1492409,31295652,30097815,"PU362 ",22/05/2017,Bloqueado
1492410,26594587,32378634,"PM484 ",03/05/2016,Bloqueado
1492411,26441890,31909982,"PP93E ",18/04/2016,Bloqueado
1492412,27589930,30775130,"PP93R ",22/07/2016,Bloqueado
1492413,26990665,26668655,"PU361 ",07/06/2016,Bloqueado
1492414,26993777,26679382,"PU364 ",07/06/2016,Bloqueado
1492415,28799724,145,PUQM10,04/11/2016,Bloqueado
1492416,27568038,27210806,"PU361 ",19/07/2016,Bloqueado
1492417,28600477,36137924,"PM604 ",06/06/2017,Bloqueado
1492418,29680707,35485809,"PM484 ",02/01/2017,Bloqueado
1492419,31580592,32116034,"PM60V ",12/06/2017,Bloqueado
1492420,31287298,30079120,"PU363 ",22/05/2017,Bloqueado
1492421,31288378,30087984,"PU362 ",22/05/2017,Bloqueado
1492422,31291563,30059356,"PU362 ",22/05/2017,Bloqueado
1492423,31293613,30078335,"PU362 ",22/05/2017,Bloqueado
1492424,30984378,35590961,"PM24P ",25/04/2017,Bloqueado
1492425,31299869,30073694,"PU362 ",22/05/2017,Bloqueado
1492426,31299914,30076719,"PU362 ",22/05/2017,Bloqueado
1492427,31279029,36911007,"PM48D ",20/09/2017,Bloqueado
1492428,31282161,35594336,"PM604 ",18/05/2017,Bloqueado
1492429,31284201,30049262,"PU362 ",22/05/2017,Bloqueado
1492430,31284254,30049825,"PU363 ",22/05/2017,Bloqueado
1492431,31285280,30061267,"PU362 ",22/05/2017,Bloqueado
1492432,31285281,30061268,"PU362 ",22/05/2017,Bloqueado
1492433,31285282,30061269,"PU362 ",22/05/2017,Bloqueado
1492434,31288423,30088299,"PU361 ",22/05/2017,Bloqueado
1492435,31292629,30067089,"PU362 ",22/05/2017,Bloqueado
1492436,31296792,30054520,"PU362 ",22/05/2017,Bloqueado
1492437,27550969,27193632,"PU361 ",18/07/2016,Bloqueado
1492438,27434773,27127527,"PU361 ",04/07/2016,Bloqueado
1492439,27434818,27127640,"PU364 ",04/07/2016,Bloqueado
1492440,27435873,27130853,"PU361 ",04/07/2016,Bloqueado
1492441,27436929,27134020,"PU362 ",04/07/2016,Bloqueado
1492442,28001961,34670937,"PU481 ",26/08/2016,Bloqueado
1492443,26987369,26659164,"PU362 ",07/06/2016,Bloqueado
1492444,26990535,26668213,"PU361 ",07/06/2016,Bloqueado
1492445,27595998,27210696,"PU362 ",22/07/2016,Bloqueado
1492446,27757178,27365167,"PU362 ",09/08/2016,Bloqueado
1492447,27757861,27367743,"PU362 ",09/08/2016,Bloqueado
1492448,27757866,27367752,"PU362 ",09/08/2016,Bloqueado
1492449,31299839,30072323,"PU362 ",22/05/2017,Bloqueado
1492450,31461066,30226084,"PU364 ",05/06/2017,Bloqueado
1492451,31467096,30238866,"PU362 ",05/06/2017,Bloqueado
1492452,31467326,30229399,"PU364 ",05/06/2017,Bloqueado
1492453,31467535,30243165,"PU362 ",05/06/2017,Bloqueado
1492454,31467769,30247041,"PU362 ",05/06/2017,Bloqueado
1492455,31467953,30249911,"PU362 ",05/06/2017,Bloqueado
1492456,31146121,29842329,"PP93R ",09/05/2017,Bloqueado
1492457,30219138,29190824,"PU363 ",24/02/2017,Bloqueado
1492458,30219169,29191065,"PU361 ",24/02/2017,Bloqueado
1492459,30219171,29191097,"PU362 ",24/02/2017,Bloqueado
1492460,29751606,31733823,"PU369 ",09/01/2017,Bloqueado
1492461,28394763,27860062,"PU362 ",03/10/2016,Bloqueado
1492462,28395237,27861590,"PU363 ",03/10/2016,Bloqueado
1492463,28395476,27862340,"PU363 ",03/10/2016,Bloqueado
1492464,36717867,2001419274,"PU12C ",05/09/2018,Bloqueado
1492465,36717868,2001419275,"PU12C ",05/09/2018,Bloqueado
1492466,37300510,2001769660,"PU12C ",12/11/2018,Bloqueado
1492467,37300511,2001769661,"PU12C ",12/11/2018,Bloqueado
1492468,37300515,2001769665,"PU12C ",12/11/2018,Bloqueado
1492469,37300517,2001769667,"PU12C ",12/11/2018,Bloqueado
1492470,37300526,2001769676,"PU12C ",12/11/2018,Bloqueado
1492471,37300528,2001769678,"PU12C ",12/11/2018,Bloqueado
1492472,37300557,2001769707,"PU12C ",12/11/2018,Bloqueado
1492473,37301490,2001770634,"PU12C ",12/11/2018,Bloqueado
1492474,37301491,2001770635,"PU12C ",12/11/2018,Bloqueado
1492475,37301494,2001770638,"PU12C ",12/11/2018,Bloqueado
1492476,37301514,2001770658,"PU12C ",12/11/2018,Bloqueado
1492477,37301520,2001770664,"PU12C ",12/11/2018,Bloqueado
1492478,37301524,2001770668,"PU12C ",12/11/2018,Bloqueado
1492479,37301528,2001770672,"PU12C ",12/11/2018,Bloqueado
1492480,37301534,2001770678,"PU12C ",12/11/2018,Bloqueado
1492481,37301545,2001770689,"PU12C ",12/11/2018,Bloqueado
1492482,37301549,2001770693,"PU12C ",12/11/2018,Bloqueado
1492483,36803265,34335304,"PU367 ",17/09/2018,Bloqueado
1492484,36804333,34348758,"PU368 ",17/09/2018,Bloqueado
1492485,36804335,34348760,"PU368 ",17/09/2018,Bloqueado
1492486,36804340,34348866,"PU368 ",17/09/2018,Bloqueado
1492487,36804341,34348867,"PU368 ",17/09/2018,Bloqueado
1492488,36809388,2001474526,"PU12C ",17/09/2018,Bloqueado
1492489,36809392,2001474530,"PU12C ",17/09/2018,Bloqueado
1492490,36809395,2001474533,"PU12C ",17/09/2018,Bloqueado
1492491,36809421,2001474559,"PU12C ",17/09/2018,Bloqueado
1492492,36809422,2001474560,"PU12C ",17/09/2018,Bloqueado
1492493,36809445,2001477239,"PU12C ",17/09/2018,Bloqueado
1492494,36810407,2001475541,"PU12C ",17/09/2018,Bloqueado
1492495,36810410,2001475544,"PU12C ",17/09/2018,Bloqueado
1492496,36810411,2001475545,"PU12C ",17/09/2018,Bloqueado
1492497,36810417,2001475551,"PU12C ",17/09/2018,Bloqueado
1492498,36810420,2001475554,"PU12C ",17/09/2018,Bloqueado
1492499,36810421,2001475555,"PU12C ",17/09/2018,Bloqueado
1492500,36810427,2001475561,"PU12C ",17/09/2018,Bloqueado
1492501,36810434,2001475568,"PU12C ",17/09/2018,Bloqueado
1492502,36810437,2001475571,"PU12C ",17/09/2018,Bloqueado
1492503,36810441,2001475575,"PU12C ",17/09/2018,Bloqueado
1492504,36810449,2001475583,"PU12C ",17/09/2018,Bloqueado
1492505,36810450,2001475584,"PU12C ",17/09/2018,Bloqueado
1492506,36810454,2001475588,"PU12C ",17/09/2018,Bloqueado
1492507,36810457,2001475591,"PU12C ",17/09/2018,Bloqueado
1492508,36810468,2001475602,"PU12C ",17/09/2018,Bloqueado
1492509,36811449,2001476582,"PU12C ",17/09/2018,Bloqueado
1492510,36811456,2001476589,"PU12C ",17/09/2018,Bloqueado
1492511,36811459,2001476592,"PU12C ",17/09/2018,Bloqueado
1492512,36811462,2001476595,"PU12C ",17/09/2018,Bloqueado
1492513,36811463,2001476596,"PU12C ",17/09/2018,Bloqueado
1492514,36811465,2001476598,"PU12C ",17/09/2018,Bloqueado
1492515,36811482,2001476615,"PU12C ",17/09/2018,Bloqueado
1492516,36811485,2001476618,"PU12C ",17/09/2018,Bloqueado
1492517,36811488,2001476621,"PU12C ",17/09/2018,Bloqueado
1492518,36811491,2001476624,"PU12C ",17/09/2018,Bloqueado
1492519,36225898,38383435,"PM485 ",10/07/2018,Bloqueado
1492520,36228996,2001144108,"PU12C ",12/07/2018,Bloqueado
1492521,36228998,2001144110,"PU12C ",12/07/2018,Bloqueado
1492522,36228999,2001144111,"PU12C ",12/07/2018,Bloqueado
1492523,36229007,2001144119,"PU12C ",12/07/2018,Bloqueado
1492524,36229012,2001144124,"PU12C ",12/07/2018,Bloqueado
1492525,36229020,2001144132,"PU12C ",12/07/2018,Bloqueado
1492526,36229021,2001144133,"PU12C ",12/07/2018,Bloqueado
1492527,36229030,2001144142,"PU12C ",12/07/2018,Bloqueado
1492528,36229031,2001144143,"PU12C ",12/07/2018,Bloqueado
1492529,36229043,2001144155,"PU12C ",12/07/2018,Bloqueado
1492530,36229046,2001144158,"PU12C ",12/07/2018,Bloqueado
1492531,31460108,30264324,"PU363 ",05/06/2017,Bloqueado
1492532,31460112,30264344,"PU363 ",05/06/2017,Bloqueado
1492533,30900589,32167509,"PM604 ",17/04/2017,Bloqueado
1492534,31467517,30242483,"PU362 ",05/06/2017,Bloqueado
1492535,29751605,31732219,"PU369 ",09/01/2017,Bloqueado
1492536,28096000,64484,"PU12C ",08/09/2016,Bloqueado
1492537,28394866,27860345,"PU362 ",03/10/2016,Bloqueado
1492538,28395149,27861272,"PU361 ",03/10/2016,Bloqueado
1492539,28395478,27862342,"PU363 ",03/10/2016,Bloqueado
1492540,28049501,27589555,"PU361 ",05/09/2016,Bloqueado
1492541,28049510,27589574,"PU363 ",05/09/2016,Bloqueado
1492542,30706346,29553588,"PU364 ",07/04/2017,Bloqueado
1492543,30713605,611121,"PU12C ",07/04/2017,Bloqueado
1492544,28901958,1403511,"PU12C ",04/11/2016,Bloqueado
1492545,31581708,34369600,"PU368 ",12/06/2017,Bloqueado
1492546,31284314,30050791,"PU361 ",22/05/2017,Bloqueado
1492547,31291651,30060810,"PU362 ",22/05/2017,Bloqueado
1492548,31291653,30060813,"PU362 ",22/05/2017,Bloqueado
1492549,31296910,30057192,"PU362 ",22/05/2017,Bloqueado
1492550,31297895,30075148,"PU362 ",22/05/2017,Bloqueado
1492551,31300003,29978339,"PU364 ",22/05/2017,Bloqueado
1492552,31300010,29993057,"PU361 ",22/05/2017,Bloqueado
1492553,31300029,30065230,"PU362 ",22/05/2017,Bloqueado
1492554,31422661,33402866,"PU588 ",02/06/2017,Bloqueado
1492555,31284366,30051629,"PU362 ",22/05/2017,Bloqueado
1492556,31291752,30061751,"PU364 ",22/05/2017,Bloqueado
1492557,31291753,30061753,"PU364 ",22/05/2017,Bloqueado
1492558,31296918,30057328,"PU364 ",22/05/2017,Bloqueado
1492559,31297967,30077010,"PU362 ",22/05/2017,Bloqueado
1492560,31297968,30077011,"PU362 ",22/05/2017,Bloqueado
1492561,30984596,32284264,"PM484 ",25/04/2017,Bloqueado
1492562,31468206,30165907,"PU362 ",05/06/2017,Bloqueado
1492563,31468207,30165965,"PU362 ",05/06/2017,Bloqueado
1492564,29925579,28943266,"PU362 ",27/01/2017,Bloqueado
1492565,28768003,28156310,"PU364 ",01/11/2016,Bloqueado
1492566,27571746,27357196,"PM603 ",18/07/2016,Bloqueado
1492567,27554039,27203118,"PU363 ",18/07/2016,Bloqueado
1492568,29130009,28418240,"PU361 ",05/12/2016,Bloqueado
1492569,29140237,28411537,"PU362 ",05/12/2016,Bloqueado
1492570,29317127,35920703,"PM604 ",09/12/2016,Bloqueado
1492571,29318272,28455196,"PU362 ",13/12/2016,Bloqueado
1492572,29325291,28583128,"PU364 ",13/12/2016,Bloqueado
1492573,29327328,28563225,"PU362 ",13/12/2016,Bloqueado
1492574,29329728,34026425,"PU481 ",12/12/2016,Bloqueado
1492575,29333504,32171762,"PM604 ",12/12/2016,Bloqueado
1492576,29131226,28423162,"PU362 ",05/12/2016,Bloqueado
1492577,29132314,28427879,"PU362 ",05/12/2016,Bloqueado
1492578,29134235,28434518,"PU362 ",05/12/2016,Bloqueado
1492579,29134248,28434540,"PU362 ",05/12/2016,Bloqueado
1492580,29134251,28434545,"PU362 ",05/12/2016,Bloqueado
1492581,29134252,28434548,"PU362 ",05/12/2016,Bloqueado
1492582,29134285,28434718,"PU364 ",05/12/2016,Bloqueado
1492583,29736791,30639455,"PM604 ",06/01/2017,Bloqueado
1492584,28192254,35436154,"PM484 ",14/09/2016,Bloqueado
1492585,28200605,27720083,"PU361 ",16/09/2016,Bloqueado
1492586,30220141,29138883,"PU364 ",24/02/2017,Bloqueado
1492587,29567791,32854871,"PM604 ",23/12/2016,Bloqueado
1492588,28054819,27603956,"PU361 ",05/09/2016,Bloqueado
1492589,28055873,27607144,"PU362 ",05/09/2016,Bloqueado
1492590,28059017,27612158,"PU361 ",05/09/2016,Bloqueado
1492591,28060028,27614845,"PU362 ",05/09/2016,Bloqueado
1492592,28060050,27614915,"PU362 ",05/09/2016,Bloqueado
1492593,28395375,27862170,"PU362 ",03/10/2016,Bloqueado
1492594,28201459,27722909,"PU362 ",16/09/2016,Bloqueado
1492595,29176285,35453478,"PM604 ",26/01/2017,Bloqueado
1492596,29742817,28834520,"PU362 ",10/01/2017,Bloqueado
1492597,29742866,28834771,"PU364 ",10/01/2017,Bloqueado
1492598,28197345,17873735,"PP93R ",23/09/2016,Bloqueado
1492599,28198365,27621657,"PU364 ",16/09/2016,Bloqueado
1492600,28200530,27719868,"PU364 ",16/09/2016,Bloqueado
1492601,18547771,13972096,"PM48M ",10/11/2007,Bloqueado
1492602,18547774,13148619,"PM48M ",05/05/2008,Bloqueado
1492603,18547776,14863166,"PM48M ",13/03/2008,Bloqueado
1492604,18547780,9844360,"PU36M ",08/09/2006,Bloqueado
1492605,18547782,7811187,"PM60  ",22/02/2005,Bloqueado
1492606,18547785,22654528,"PP60M ",01/11/2012,Bloqueado
1492607,18547788,17412610,"PP60M ",01/11/2012,Bloqueado
1492608,18547793,21722225,"PP60M ",01/11/2012,Bloqueado
1492609,18547797,23261300,"PP60M ",01/11/2012,Bloqueado
1492610,18547799,23443176,"PP60M ",01/11/2012,Bloqueado
1492611,18547804,19809850,"PP60M ",01/11/2012,Bloqueado
1492612,18547806,21849155,"PP60M ",01/11/2012,Bloqueado
1492613,18549090,12193979,"PM48M ",05/03/2009,Bloqueado
1492614,18549091,11724398,"PU36M ",01/12/2007,Bloqueado
1492615,18549099,6538622,"PU36A ",26/03/2004,Bloqueado
1492616,18549102,11809249,"PM48M ",05/11/2005,Bloqueado
1492617,18549106,10370067,"PM48M ",09/01/2006,Bloqueado
1492618,18549108,8144076,"PM60  ",23/10/2006,Bloqueado
1492619,18549113,7804437,"PM60  ",19/07/2002,Bloqueado
1492620,18549117,13195289,"PM48M ",25/12/2006,Bloqueado
1492621,18549119,13191068,"PM48M ",26/12/2006,Bloqueado
1492622,18549124,10375192,"PM48M ",25/07/2004,Bloqueado
1492623,18549133,6361916,"PM60  ",08/01/2004,Bloqueado
1492624,18549139,6671371,"PM60  ",01/07/2002,Bloqueado
1492625,18549143,10634297,"PM48M ",01/12/2006,Bloqueado
1492626,18549147,10143675,"PM48M ",10/06/2004,Bloqueado
1492627,18549149,8808219,"PM06H ",01/02/2006,Bloqueado
1492628,18549942,19009671,"PU36Q ",11/09/2012,Bloqueado
1492629,18549944,6878949,"PM60  ",08/10/2002,Bloqueado
1492630,18549957,8923292,"PM48M ",13/11/2003,Bloqueado
1492631,18549967,9019904,"PM48M ",18/12/2003,Bloqueado
1492632,18549970,18282409,"PP60M ",16/04/2010,Bloqueado
1492633,18549971,17331835,"PM48M ",18/04/2010,Bloqueado
1492634,18549972,17667273,"PP60M ",23/12/2009,Bloqueado
1492635,18549976,13631600,"PM48M ",05/02/2010,Bloqueado
1492636,18549979,17960918,"PP60M ",05/07/2010,Bloqueado
1492637,18549980,15313317,"PM48M ",05/07/2010,Bloqueado
1492638,18549982,15747228,"PU36M ",25/07/2010,Bloqueado
1492639,18549984,15898418,"PU36M ",24/08/2010,Bloqueado
1492640,18549995,17410940,"PP60M ",01/05/2009,Bloqueado
1492641,18549997,13459640,"PU36M ",29/12/2008,Bloqueado
1492642,18551112,22216528,"PP60M ",01/11/2012,Bloqueado
1492643,18551116,18516019,"PP60M ",01/11/2012,Bloqueado
1492644,18551120,22501843,"PP60M ",01/11/2012,Bloqueado
1492645,18551121,22340303,"PP60M ",01/11/2012,Bloqueado
1492646,18551126,20363292,"PP60C ",01/11/2012,Bloqueado
1492647,18551135,18888070,"PP60M ",01/11/2012,Bloqueado
1492648,18551138,20257779,"PP60M ",01/11/2012,Bloqueado
1492649,18551139,20141392,"PM72P ",01/11/2012,Bloqueado
1492650,18551148,22854454,"PP60M ",15/11/2012,Bloqueado
1492651,18551149,19242658,"PU36P ",17/11/2012,Bloqueado
1492652,18551167,8300462,"PM60  ",01/03/2005,Bloqueado
1492653,18551992,6067726,"PM48  ",01/07/2002,Bloqueado
1492654,18551995,9178212,"PM48M ",20/07/2003,Bloqueado
1492655,18552003,9801033,"PM48M ",04/05/2004,Bloqueado
1492656,18552014,12118968,"PP60  ",04/02/2006,Bloqueado
1492657,18552020,7473170,"PM60  ",10/09/2004,Bloqueado
1492658,18552021,10376392,"PM48M ",10/09/2004,Bloqueado
1492659,18552024,9449157,"PU36N ",27/05/2006,Bloqueado
1492660,18552026,8810126,"PM48M ",12/03/2003,Bloqueado
1492661,18552035,8712455,"PU36A ",10/10/2005,Bloqueado
1492662,18552038,15380258,"PM48M ",05/07/2008,Bloqueado
1492663,18552040,12699033,"PM06H ",15/07/2008,Bloqueado
1492664,18553499,10284202,"PM48M ",13/07/2007,Bloqueado
1492665,18553500,14765930,"PM48M ",05/09/2007,Bloqueado
1492666,18553502,12670468,"PM48M ",07/06/2008,Bloqueado
1492667,18553505,19730859,"PP60M ",08/11/2010,Bloqueado
1492668,18553512,18805644,"PU36O ",29/07/2012,Bloqueado
1492669,37219060,2001722291,"PU12C ",01/11/2018,Bloqueado
1492670,37219081,2001722312,"PU12C ",01/11/2018,Bloqueado
1492671,37219082,2001722313,"PU12C ",01/11/2018,Bloqueado
1492672,37220058,2001723289,"PU12C ",01/11/2018,Bloqueado
1492673,37220067,2001723298,"PU12C ",01/11/2018,Bloqueado
1492674,37220072,2001723303,"PU12C ",01/11/2018,Bloqueado
1492675,37220073,2001723304,"PU12C ",01/11/2018,Bloqueado
1492676,37220074,2001723305,"PU12C ",01/11/2018,Bloqueado
1492677,37220081,2001723312,"PU12C ",01/11/2018,Bloqueado
1492678,37220089,2001723320,"PU12C ",01/11/2018,Bloqueado
1492679,37220096,2001723327,"PU12C ",01/11/2018,Bloqueado
1492680,37220098,2001723329,"PU12C ",01/11/2018,Bloqueado
1492681,37221064,2001724295,"PU12C ",01/11/2018,Bloqueado
1492682,37221075,2001724306,"PU12C ",01/11/2018,Bloqueado
1492683,37221076,2001724307,"PU12C ",01/11/2018,Bloqueado
1492684,37221083,2001724314,"PU12C ",01/11/2018,Bloqueado
1492685,37221086,2001724317,"PU12C ",01/11/2018,Bloqueado
1492686,37221094,2001724325,"PU12C ",01/11/2018,Bloqueado
1492687,37292380,34791101,"PU368 ",12/11/2018,Bloqueado
1492688,37292382,34791103,"PU368 ",12/11/2018,Bloqueado
1492689,37292383,34791104,"PU368 ",12/11/2018,Bloqueado
1492690,37292385,34791106,"PU368 ",12/11/2018,Bloqueado
1492691,37293472,34798438,"PU369 ",12/11/2018,Bloqueado
1492692,36715770,2001417177,"PU12C ",05/09/2018,Bloqueado
1492693,36715772,2001417179,"PU12C ",05/09/2018,Bloqueado
1492694,36715779,2001417186,"PU12C ",05/09/2018,Bloqueado
1492695,36715827,2001417234,"PU12C ",05/09/2018,Bloqueado
1492696,36716807,2001418214,"PU12C ",05/09/2018,Bloqueado
1492697,36716809,2001418216,"PU12C ",05/09/2018,Bloqueado
1492698,36716813,2001418220,"PU12C ",05/09/2018,Bloqueado
1492699,36716841,2001418248,"PU12C ",05/09/2018,Bloqueado
1492700,36716842,2001418249,"PU12C ",05/09/2018,Bloqueado
1492701,36716843,2001418250,"PU12C ",05/09/2018,Bloqueado
1492702,36716850,2001418257,"PU12C ",05/09/2018,Bloqueado
1492703,36716851,2001418258,"PU12C ",05/09/2018,Bloqueado
1492704,36717817,2001419224,"PU12C ",05/09/2018,Bloqueado
1492705,36717819,2001419226,"PU12C ",05/09/2018,Bloqueado
1492706,36717827,2001419234,"PU12C ",05/09/2018,Bloqueado
1492707,36717840,2001419247,"PU12C ",05/09/2018,Bloqueado
1492708,36717841,2001419248,"PU12C ",05/09/2018,Bloqueado
1492709,36717872,2001419279,"PU12C ",05/09/2018,Bloqueado
1492710,36717873,2001419280,"PU12C ",05/09/2018,Bloqueado
1492711,37300505,2001769656,"PU12C ",12/11/2018,Bloqueado
1492712,37300509,2001769659,"PU12C ",12/11/2018,Bloqueado
1492713,37300522,2001769672,"PU12C ",12/11/2018,Bloqueado
1492714,37300524,2001769674,"PU12C ",12/11/2018,Bloqueado
1492715,37300530,2001769680,"PU12C ",12/11/2018,Bloqueado
1492716,37300531,2001769681,"PU12C ",12/11/2018,Bloqueado
1492717,37300535,2001769685,"PU12C ",12/11/2018,Bloqueado
1492718,37300537,2001769687,"PU12C ",12/11/2018,Bloqueado
1492719,37300550,2001769700,"PU12C ",12/11/2018,Bloqueado
1492720,37300551,2001769701,"PU12C ",12/11/2018,Bloqueado
1492721,37300560,2001769710,"PU12C ",12/11/2018,Bloqueado
1492722,37300561,2001769711,"PU12C ",12/11/2018,Bloqueado
1492723,37300565,2001769715,"PU12C ",12/11/2018,Bloqueado
1492724,37301492,2001770636,"PU12C ",12/11/2018,Bloqueado
1492725,37301496,2001770640,"PU12C ",12/11/2018,Bloqueado
1492726,37301498,2001770642,"PU12C ",12/11/2018,Bloqueado
1492727,37301504,2001770648,"PU12C ",12/11/2018,Bloqueado
1492728,37301515,2001770659,"PU12C ",12/11/2018,Bloqueado
1492729,37301519,2001770663,"PU12C ",12/11/2018,Bloqueado
1492730,37301529,2001770673,"PU12C ",12/11/2018,Bloqueado
1492731,37301531,2001770675,"PU12C ",12/11/2018,Bloqueado
1492732,37301539,2001770683,"PU12C ",12/11/2018,Bloqueado
1492733,37301542,2001770686,"PU12C ",12/11/2018,Bloqueado
1492734,37301546,2001770690,"PU12C ",12/11/2018,Bloqueado
1492735,37301552,2001770696,"PU12C ",12/11/2018,Bloqueado
1492736,18547758,19196233,"PU36O ",02/12/2012,Bloqueado
1492737,18547767,19327129,"PU36O ",09/12/2012,Bloqueado
1492738,18547769,11332959,"PM48M ",05/01/2008,Bloqueado
1492739,18547770,14854034,"PM48M ",08/08/2007,Bloqueado
1492740,18547772,14023498,"PM48M ",26/04/2008,Bloqueado
1492741,18547775,13170864,"PM48M ",25/09/2006,Bloqueado
1492742,18547778,12165735,"PM48M ",01/10/2005,Bloqueado
1492743,18547787,17213262,"PP60M ",01/11/2012,Bloqueado
1492744,18547789,17668159,"PP60M ",01/11/2012,Bloqueado
1492745,18547791,17781918,"PP60M ",01/11/2012,Bloqueado
1492746,18547796,23606486,"PM72P ",08/11/2012,Bloqueado
1492747,18549097,13001620,"PM48M ",20/04/2008,Bloqueado
1492748,18549100,7756433,"PM60  ",05/04/2004,Bloqueado
1492749,18549112,10878580,"PM48M ",01/01/2006,Bloqueado
1492750,18549114,7103800,"PM60  ",20/08/2002,Bloqueado
1492751,18549121,6843854,"PM60  ",13/07/2004,Bloqueado
1492752,18549122,9180657,"PU36M ",25/02/2006,Bloqueado
1492753,18549126,7340195,"PM60  ",20/11/2002,Bloqueado
1492754,18549128,7088694,"PM60  ",08/09/2004,Bloqueado
1492755,18549132,10091934,"PM48M ",08/03/2007,Bloqueado
1492756,18549142,5904230,"PU36A ",04/09/2003,Bloqueado
1492757,18549148,12010643,"PM48M ",14/12/2006,Bloqueado
1492758,18549932,18771555,"PU36P ",02/04/2013,Bloqueado
1492759,18549934,17752105,"PU36R ",27/11/2011,Bloqueado
1492760,18549941,19024495,"PU36O ",15/09/2012,Bloqueado
1492761,18549946,7945055,"PM60  ",06/11/2002,Bloqueado
1492762,18549948,7945093,"PM60  ",06/11/2002,Bloqueado
1492763,18549949,7945095,"PM60  ",06/11/2002,Bloqueado
1492764,18549950,9056955,"PM48M ",28/09/2003,Bloqueado
1492765,18549952,9325101,"PU36M ",09/04/2006,Bloqueado
1492766,18549953,8242233,"PM60  ",08/01/2003,Bloqueado
1492767,18549954,12908992,"PM48M ",20/02/2007,Bloqueado
1492768,18549959,10099106,"PM48M ",15/02/2007,Bloqueado
1492769,18549960,14360321,"PM24P ",25/03/2007,Bloqueado
1492770,18549962,9452361,"PU36N ",28/05/2006,Bloqueado
1492771,18549964,8291399,"PM60  ",18/03/2003,Bloqueado
1492772,18549975,15007231,"PM06H ",10/02/2010,Bloqueado
1492773,18549978,17425919,"PP60M ",04/07/2010,Bloqueado
1492774,18549981,17496156,"PP60M ",24/07/2010,Bloqueado
1492775,18549986,16714632,"PM48M ",07/06/2011,Bloqueado
1492776,18549989,19631466,"PM72P ",03/07/2011,Bloqueado
1492777,18549994,19827696,"PP60M ",19/05/2011,Bloqueado
1492778,18551108,20243941,"PP60M ",01/11/2012,Bloqueado
1492779,18551119,22244762,"PM72P ",01/11/2012,Bloqueado
1492780,18551128,22365205,"PP60M ",01/11/2012,Bloqueado
1492781,18551129,22577643,"PM48M ",01/11/2012,Bloqueado
1492782,18551150,19471122,"PM48M ",21/11/2012,Bloqueado
1492783,18551151,19242741,"PU36O ",17/11/2012,Bloqueado
1492784,18551152,17883537,"PP60M ",28/11/2012,Bloqueado
1492785,18551155,19296508,"PU36O ",30/11/2012,Bloqueado
1492786,18551156,19273635,"PU36S ",30/11/2012,Bloqueado
1492787,18551161,19250236,"PU36Q ",26/11/2012,Bloqueado
1492788,18551162,19284804,"PU36O ",26/11/2012,Bloqueado
1492789,18551166,6837771,"PM60  ",15/07/2003,Bloqueado
1492790,18551986,6339521,"PM60  ",22/03/2004,Bloqueado
1492791,18551987,11674637,"PM48M ",20/04/2006,Bloqueado
1492792,18551996,7971501,"PM60  ",20/07/2003,Bloqueado
1492793,18551997,6102579,"PM48  ",01/07/2002,Bloqueado
1492794,18552005,9173068,"PM48M ",10/09/2003,Bloqueado
1492795,18552007,9944313,"PM48M ",20/06/2004,Bloqueado
1492796,18552013,11047633,"PM48M ",11/04/2005,Bloqueado
1492797,18552015,6536600,"PM60  ",13/10/2002,Bloqueado
1492798,18552017,12361018,"PM48M ",05/04/2006,Bloqueado
1492799,18552019,7460378,"PM60  ",05/09/2004,Bloqueado
1492800,18552023,7764633,"PM60  ",06/01/2004,Bloqueado
1492801,18552029,10613309,"PU36N ",26/03/2007,Bloqueado
1492802,18552032,14453961,"PM48M ",20/05/2007,Bloqueado
1492803,18553496,8648688,"PU36A ",27/09/2005,Bloqueado
1492804,18553503,14763119,"PM48M ",08/06/2008,Bloqueado
1492805,18553504,12546237,"PU36M ",09/06/2008,Bloqueado
1492806,18553513,18880025,"PU36O ",14/08/2012,Bloqueado
1492807,36809397,2001474535,"PU12C ",17/09/2018,Bloqueado
1492808,36809399,2001474537,"PU12C ",17/09/2018,Bloqueado
1492809,36809417,2001474555,"PU12C ",17/09/2018,Bloqueado
1492810,36809425,2001474563,"PU12C ",17/09/2018,Bloqueado
1492811,36809437,2001474575,"PU12C ",17/09/2018,Bloqueado
1492812,36809447,2001474584,"PU12C ",17/09/2018,Bloqueado
1492813,36810412,2001475546,"PU12C ",17/09/2018,Bloqueado
1492814,36810440,2001475574,"PU12C ",17/09/2018,Bloqueado
1492815,36810447,2001475581,"PU12C ",17/09/2018,Bloqueado
1492816,36810466,2001475600,"PU12C ",17/09/2018,Bloqueado
1492817,36811432,2001476565,"PU12C ",17/09/2018,Bloqueado
1492818,36811433,2001476566,"PU12C ",17/09/2018,Bloqueado
1492819,36811441,2001476574,"PU12C ",17/09/2018,Bloqueado
1492820,36811446,2001476579,"PU12C ",17/09/2018,Bloqueado
1492821,36811451,2001476584,"PU12C ",17/09/2018,Bloqueado
1492822,36811457,2001476590,"PU12C ",17/09/2018,Bloqueado
1492823,36811466,2001476599,"PU12C ",17/09/2018,Bloqueado
1492824,36811469,2001476602,"PU12C ",17/09/2018,Bloqueado
1492825,36811473,2001476606,"PU12C ",17/09/2018,Bloqueado
