_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,CLASSIFICACAO,DT_INICIO_VIGENCIA,DATA_BAIXA,STATUS,DATA_REGISTRO_ESTORNO,DATA_REGISTRO_OBITO
138314804,141502,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314805,141503,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314806,141504,"PU48E ",AA,ATIVO,25/02/2019,,F,,
138314807,141505,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314808,141506,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314809,141846,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314810,141847,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314811,141848,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314812,141849,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314813,141850,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314814,141851,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314815,141852,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314816,141853,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314817,141854,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314818,141855,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314819,141856,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314820,141857,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314821,141858,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314822,141859,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314823,141860,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138314824,141861,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314825,141862,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138314826,49227,"PM60E ",AA,ATIVO,23/02/2019,,A,,
138314827,26929,"48PMG ",AA,ATIVO,23/02/2019,,F,,
138314828,26930,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314829,26931,"48PMG ",AA,ATIVO,23/02/2019,,F,,
138314830,26932,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314831,26933,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314832,49228,"PM60F ",AA,ATIVO,23/02/2019,,A,,
138314833,26934,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314834,26935,"48PMC ",AA,ATIVO,23/02/2019,,F,,
138314835,26936,"48PME ",AA,ATIVO,23/02/2019,,F,,
138314836,26937,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314837,26939,"48PMG ",AA,INATIVO,23/02/2019,18/01/2023 00:04:05,B,,
138314838,49230,"PM60E ",AA,ATIVO,23/02/2019,,A,,
138314839,26944,"48PMG ",AA,ATIVO,23/02/2019,,F,,
138314840,26946,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138314841,26947,"48PME ",AA,ATIVO,23/02/2019,,F,,
138314842,26948,"48PMG ",AA,ATIVO,23/02/2019,,F,,
138314843,26949,"48PMG ",AA,ATIVO,23/02/2019,,F,,
138314844,26950,"48PMD ",AA,ATIVO,23/02/2019,,F,,
138314845,49233,"PM60F ",AA,ATIVO,23/02/2019,,A,,
138314846,26952,"48PME ",AA,ATIVO,23/02/2019,,F,,
138314847,49234,"PM60E ",AA,ATIVO,23/02/2019,,A,,
138314848,49236,"PM60E ",AA,ATIVO,23/02/2019,,A,,
138314849,49237,"PM60E ",AA,ATIVO,23/02/2019,,A,,
138314850,49518,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138314851,49521,"PM60C ",AA,INATIVO,25/02/2019,10/11/2022 00:59:57,B,,
138314852,49525,"PM60C ",AA,INATIVO,25/02/2019,29/07/2022 00:26:10,B,,
138314853,49526,"PM60C ",AA,INATIVO,25/02/2019,29/07/2022 00:26:10,B,,
138314854,49527,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138314855,49528,"PM60D ",AA,INATIVO,25/02/2019,28/01/2023 00:58:56,B,,
138314856,27278,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314857,49530,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314858,49537,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314859,27499,"48PMH ",AA,ATIVO,25/02/2019,,F,,
138314860,27500,"48PMG ",AA,ATIVO,25/02/2019,,A,,
138314861,49941,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314862,49943,"PM60C ",AA,INATIVO,25/02/2019,22/11/2022 00:13:51,B,,
138314863,49949,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314864,49950,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314865,49951,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314866,49952,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314867,49956,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314868,49957,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314869,49959,"PM60C ",AA,INATIVO,25/02/2019,21/12/2022 00:05:58,B,,
138314870,50332,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314871,50333,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314872,50334,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314873,50335,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314874,50340,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314875,50341,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314876,50344,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314877,50345,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314878,50346,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314879,50347,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314880,50348,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314881,50351,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314882,50352,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314883,50353,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314884,27756,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138314885,50357,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314886,50359,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314887,50366,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314888,27759,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138314889,50370,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314890,50371,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138314891,50864,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314892,50865,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314893,50870,"PM60E ",AA,ATIVO,25/02/2019,,A,,
138314894,27915,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314895,50871,"PM60E ",AA,ATIVO,25/02/2019,,A,,
138314896,27916,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314897,50874,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314898,50875,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314899,50877,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314900,50878,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314901,27917,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314902,50880,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314903,50881,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314904,27918,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314905,27919,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138314906,50885,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314907,50888,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314908,50891,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314909,50892,"PM60C ",AA,ATIVO,25/02/2019,,S,,
138314910,27921,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314911,50896,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314912,50899,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314913,27922,"48PMF ",AA,ATIVO,25/02/2019,,F,,
138314914,28041,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314915,28042,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314916,51397,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314917,28043,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314918,51398,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314919,28045,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314920,51400,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314921,28047,"48PME ",AA,ATIVO,25/02/2019,,F,,
138314922,28049,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138314923,28051,"48PMG ",AA,ATIVO,25/02/2019,,F,,
138314924,51409,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138314925,51412,"PM60D ",AA,INATIVO,25/02/2019,19/01/2023 00:11:21,B,,
138314926,150550,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138314927,150551,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314928,150552,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314929,150554,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314930,150555,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314931,150556,"PU48B ",AA,ATIVO,20/03/2019,,A,,
138314932,150557,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314933,150558,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138314934,150559,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138314935,150600,"PU48H ",AA,INATIVO,20/03/2019,19/01/2023 00:11:21,B,,
138314936,150602,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138314937,150603,"PU48C ",AA,ATIVO,20/03/2019,,A,,
138314938,150606,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138314939,150728,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314940,150729,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314941,150730,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314942,150731,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314943,150732,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314944,150733,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314945,150734,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314946,150735,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314947,150736,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314948,150737,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314949,150738,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138314950,45195,"48PMC ",AA,INATIVO,20/03/2019,05/01/2023 00:21:51,B,,
138314951,45211,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138314952,45214,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138314953,45218,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138314954,45220,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138314955,45221,"48PMJ ",AA,ATIVO,20/03/2019,,A,,
138314956,45223,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138314957,45224,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138314958,45230,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138314959,45410,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138314960,77650,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314961,77653,"PM60G ",AA,INATIVO,20/03/2019,25/08/2022 00:03:18,B,,
138314962,45413,"48PMF ",AA,ATIVO,20/03/2019,,S,,
138314963,77655,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314964,77657,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314965,45415,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138314966,45416,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138314967,45417,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138314968,77660,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138314969,45418,"48PME ",AA,ATIVO,20/03/2019,,A,,
138314970,77661,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314971,45419,"48PME ",AA,ATIVO,20/03/2019,,A,,
138314972,77664,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314973,77665,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314974,77667,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314975,77668,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314976,45422,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138314977,45423,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138314978,77669,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314979,45424,"48PME ",AA,ATIVO,20/03/2019,,A,,
138314980,77670,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314981,77671,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314982,77672,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314983,77673,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314984,77674,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314985,77675,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314986,45427,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138314987,77677,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138314988,77938,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314989,77941,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314990,45685,"48PMH ",AA,ATIVO,20/03/2019,,A,,
138314991,77943,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314992,77944,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314993,77945,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314994,77946,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314995,77947,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314996,77948,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138314997,77951,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138314998,45691,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138314999,45700,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315000,45703,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315001,77962,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315002,78190,"PM60C ",AA,INATIVO,20/03/2019,30/11/2022 01:05:35,B,,
138315003,45993,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315004,45994,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315005,78194,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315006,45999,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315007,78199,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315008,78200,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315009,46002,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315010,78201,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315011,78203,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315012,46004,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315013,78205,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315014,78209,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315015,46006,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138315016,46007,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138315017,46260,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315018,78472,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315019,46262,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315020,46263,"48PMA ",AA,ATIVO,20/03/2019,,S,,
138315021,78476,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315022,78480,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315023,78485,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315024,78486,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315025,82876,"PM60C ",AA,ATIVO,01/04/2019,,S,,
138315026,51012,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315027,82885,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315028,51034,"48PMP ",AA,ATIVO,01/04/2019,,A,,
138315029,82890,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315030,82892,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315031,51316,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315032,51323,"48PMG ",AA,ATIVO,01/04/2019,,A,,
138315033,83124,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315034,83125,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315035,83126,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315036,83127,"PM60G ",AA,ATIVO,01/04/2019,,A,,
138315037,51326,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315038,51332,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315039,51334,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315040,83134,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315041,51336,"48PMD ",AA,ATIVO,01/04/2019,,A,,
138315042,51339,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315043,51340,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315044,51345,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315045,141071,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315046,141072,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315047,141073,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315048,141080,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315049,141081,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315050,141083,"PU48H ",AA,ATIVO,25/02/2019,,F,,
138315051,141510,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315052,141511,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315053,141513,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315054,141522,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315055,141523,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315056,141524,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315057,141525,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315058,141526,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315059,141527,"PU48B ",AA,ATIVO,25/02/2019,,F,,
138315060,141530,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315061,141534,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315062,141867,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315063,141868,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315064,141869,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315065,141870,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315066,141871,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315067,141872,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315068,141873,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315069,141874,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315070,141875,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315071,141876,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315072,141877,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315073,141878,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315074,141879,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315075,141880,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315076,141881,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315077,141882,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315078,141883,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315079,141884,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315080,141885,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315081,141886,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315082,141887,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315083,141888,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315084,141889,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315085,141890,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315086,141891,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315087,141892,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315088,141893,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315089,141894,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315090,141895,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315091,141896,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315092,141897,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315093,141898,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315094,141899,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315095,141900,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315096,141901,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315097,141902,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315098,141903,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315099,141904,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315100,141905,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315101,141906,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315102,141907,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315103,141908,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315104,141909,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315105,141910,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315106,141911,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315107,141912,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315108,141913,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315109,141914,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315110,141915,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315111,141916,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315112,141917,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315113,141918,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315114,141919,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315115,141920,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315116,26955,"48PMI ",AA,ATIVO,23/02/2019,,F,,
138315117,26958,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315118,26963,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315119,26964,"48PMN ",AA,ATIVO,23/02/2019,,A,,
138315120,26968,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315121,26970,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315122,26973,"48PMH ",AA,ATIVO,23/02/2019,,F,,
138315123,49243,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315124,49247,"PM60D ",AA,ATIVO,23/02/2019,,A,,
138315125,26977,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315126,27288,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315127,49558,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315128,27294,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315129,27296,"48PMF ",AA,INATIVO,25/02/2019,26/10/2022 08:07:18,B,,
138315130,27297,"48PMH ",AA,INATIVO,25/02/2019,26/10/2022 08:07:18,B,,
138315131,27298,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315132,27299,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315133,27300,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315134,27302,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315135,49965,"PM60C ",AA,ATIVO,25/02/2019,,S,,
138315136,49966,"PM60C ",AA,ATIVO,25/02/2019,,S,,
138315137,49973,"PM60C ",AA,INATIVO,25/02/2019,24/08/2022 01:58:16,B,,
138315138,27510,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315139,27511,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315140,27512,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315141,27513,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315142,27514,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315143,49988,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315144,49989,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315145,49990,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315146,49991,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315147,49992,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315148,49993,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315149,27515,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315150,27516,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315151,27517,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315152,27518,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315153,27519,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315154,49998,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315155,49999,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315156,50376,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315157,27760,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315158,50377,"PM60C ",AA,INATIVO,23/02/2019,12/11/2022 00:03:53,B,,
138315159,27761,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315160,50382,"PM60D ",AA,ATIVO,23/02/2019,,A,,
138315161,50383,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315162,50387,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315163,50389,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315164,27764,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315165,50391,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315166,27769,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315167,50403,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315168,50404,"PM60C ",AA,INATIVO,23/02/2019,04/01/2023 03:34:05,B,,
138315169,50409,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315170,50410,"PM60D ",AA,ATIVO,23/02/2019,,A,,
138315171,50411,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315172,50904,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315173,27923,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315174,50915,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315175,50917,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315176,50918,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315177,50922,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315178,50925,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315179,27926,"48PMA ",AA,ATIVO,25/02/2019,,S,,
138315180,27927,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315181,50931,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315182,50934,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315183,50936,"PM60C ",AA,INATIVO,25/02/2019,21/01/2023 00:31:43,B,,
138315184,51414,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315185,51417,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315186,51418,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315187,51419,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315188,51420,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315189,51421,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315190,51422,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315191,51425,"PM60C ",AA,INATIVO,25/02/2019,07/09/2022 03:21:35,B,,
138315192,51426,"PM60C ",AA,INATIVO,25/02/2019,07/09/2022 03:21:35,B,,
138315193,28062,"48PMA ",AA,ATIVO,25/02/2019,,F,,
