_CustomObjectKey,automationinstancestatus,activityName,activityType
603,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
604,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
605,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
606,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
607,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
608,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
609,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
610,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
611,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
612,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
613,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
614,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
615,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
616,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
617,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
618,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
619,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
620,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
621,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
622,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
623,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
624,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
625,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
626,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
627,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
628,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
629,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
630,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
631,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
632,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
633,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
634,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
635,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
636,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
637,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
638,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
639,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
640,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
641,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
642,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
643,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
644,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
645,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
646,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
647,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
648,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
649,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
650,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
651,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
652,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
653,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
654,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
655,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
656,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
657,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
658,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
659,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
660,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
661,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
662,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
663,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
664,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
665,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
666,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
667,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
668,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
669,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
670,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
671,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
672,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
673,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
674,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
675,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
676,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
677,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
678,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
679,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
680,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
681,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
682,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
683,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
684,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
685,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
686,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
687,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
688,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
689,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
690,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
691,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
692,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
693,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
694,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
695,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
696,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
697,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
698,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
699,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
700,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
701,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
702,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
703,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
704,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
705,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
706,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
707,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
708,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
709,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
710,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
711,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
712,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
713,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
714,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
715,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
716,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
717,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
718,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
719,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
720,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
721,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
722,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
723,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
724,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
725,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
726,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
727,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
728,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
729,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
730,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
731,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
732,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
733,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
734,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
735,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
736,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
737,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
738,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
739,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
740,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
741,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
742,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
743,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
744,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
745,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
746,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
747,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
748,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
749,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
750,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
751,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
752,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
753,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
754,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
755,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
756,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
757,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
758,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
759,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
760,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
761,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
762,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
763,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
764,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
765,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
766,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
767,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
768,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
769,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
770,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
771,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
772,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
773,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
774,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
775,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
776,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
777,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
778,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
779,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
780,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
781,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
782,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
783,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
784,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
785,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
786,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
787,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
788,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
789,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
790,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
791,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
792,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
793,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
794,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
795,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
796,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
797,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
798,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
799,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
800,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
801,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
802,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
803,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
804,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
805,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
806,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
807,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
808,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
809,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
810,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
811,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
812,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
813,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
814,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
815,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
816,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
817,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
818,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
819,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
820,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
821,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
822,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
823,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
824,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
825,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
826,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
827,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
828,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
829,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
830,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
831,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
832,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
833,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
834,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
835,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
836,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
837,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
838,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
839,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
840,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
841,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
842,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
843,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
844,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
845,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
846,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
847,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
848,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
849,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
850,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
851,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
852,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
853,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
854,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
855,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
856,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
857,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
858,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
859,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
860,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
861,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
862,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
863,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
864,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
865,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
866,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
867,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
868,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
869,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
870,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
871,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
872,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
873,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
874,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
875,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
876,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
877,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
878,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
879,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
880,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
881,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
882,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
883,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
884,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
885,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
886,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
887,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
888,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
889,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
890,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
891,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
892,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
893,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
894,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
895,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
896,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
897,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
898,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
899,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
900,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
901,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
902,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
903,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
904,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
905,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
906,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
907,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
908,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
909,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
910,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
911,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
912,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
913,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
914,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
915,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
916,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
917,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
918,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
919,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
920,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
921,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
922,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
