_CustomObjectKey,Id,Enviado
46380249,a0i6g000008LBT0AAO,True
46380250,a0i6g000008LBt1AAG,True
46380251,a0i6g000008LBTLAA4,True
46380252,a0i6g000008LBTTAA4,True
46380253,a0i6g000008LbtyAAC,True
46380254,a0i6g000008LbuFAAS,True
46380255,a0i6g000008Ur4MAAS,True
46380256,a0i6g000006Opo5AAC,True
46380257,a0i6g000006oQ5VAAU,True
46380258,a0i6g000006oQ6HAAU,True
46380259,a0i6g000006oQ6TAAU,True
46380260,a0i6g000006Oq7fAAC,True
46380261,a0i6g000006Oq7nAAC,True
46380262,a0i6g000006Oq7sAAC,True
46380263,a0i6g000006Oq8yAAC,True
46380264,a0i6g000006Oq97AAC,True
46380265,a0i6g000006Oq9CAAS,True
46380266,a0i6g000006Oq9eAAC,True
46380267,a0i6g000006Oq9EAAS,True
46380268,a0i6g000006Oq9LAAS,True
46380269,a0i6g000006Oq9QAAS,True
46380270,a0i6g000006OQ9TAAW,True
46380271,a0i6g000006nq9NAAQ,True
46380272,a0i6g000006nQ9OAAU,True
46380273,a0i6g000006nQ9TAAU,True
46380274,a0i6g000006nq9uAAA,True
46380275,a0i6g000006nq9UAAQ,True
46380276,a0i6g000006nQ9WAAU,True
46380277,a0i6g000006nqAHAAY,True
46380278,a0i6g000006nQAiAAM,True
46380279,a0i6g000006nqAKAAY,True
46380280,a0i6g000006nqAoAAI,True
46380281,a0i6g000006nqAPAAY,True
46380282,a0i6g000006OPEmAAO,True
46380283,a0i6g000006OpEoAAK,True
46380284,a0i6g000006OPeRAAW,True
46380285,a0i6g000006OPEUAA4,True
46380286,a0i6g000006OPeuAAG,True
46380287,a0i6g000008V8jOAAS,True
46380288,a0i6g000008V8JSAA0,True
46380289,a0i6g000008V8juAAC,True
46380290,a0i6g000008V8k4AAC,True
46380291,a0i6g000008V8KBAA0,True
46380292,a0i6g000008V8kdAAC,True
46380293,a0i6g000008V8kjAAC,True
46380294,a0i6g000008V8knAAC,True
46380295,a0i6g000008V8KOAA0,True
46380296,a0i6g000008V8KZAA0,True
46380297,a0i6g000008V8kzAAC,True
46380298,a0i6g000008V8KzAAK,True
46380299,a0i6g000008V8l5AAC,True
46380300,a0i6g000008V8lCAAS,True
46380301,a0i6g000008V8lEAAS,True
46380302,a0i6g000008V8LhAAK,True
46380303,a0i6g000008V8lLAAS,True
46380304,a0i6g000008VpFDAA0,True
46380305,a0i6g000008VpFHAA0,True
46380306,a0i6g000008VPFkAAO,True
46380307,a0i6g000008VpFMAA0,True
46380308,a0i6g000008VpFUAA0,True
46380309,a0i6g000008VPfwAAG,True
46380310,a0i6g000008VpFwAAK,True
46380311,a0i6g000008VpFYAA0,True
46380312,a0i6g000008VPgCAAW,True
46380313,a0i6g000008VpGGAA0,True
46380314,a0i6g000008VPglAAG,True
46380315,a0i6g000008VPgqAAG,True
46380316,a0i6g000008VPgxAAG,True
46380317,a0i6g000008VPaqAAG,True
46380318,a0i6g000008VPARAA4,True
46380319,a0i6g000008VPBEAA4,True
46380320,a0i6g000008VPblAAG,True
46380321,a0i6g000008VPBrAAO,True
46380322,a0i6g000008VPcCAAW,True
46380323,a0i6g000008VPcGAAW,True
46380324,a0i6g000008VPChAAO,True
46380325,a0i6g000008VPcSAAW,True
46380326,a0i6g000008VpD3AAK,True
46380327,a0i6g000008VpDhAAK,True
46380328,a0i6g000008VpDVAA0,True
46380329,a0i6g000008VpDXAA0,True
46380330,a0i6g000008V8M2AAK,True
46380331,a0i6g000008V8mbAAC,True
46380332,a0i6g000008V8MCAA0,True
46380333,a0i6g000008V8MFAA0,True
46380334,a0i6g000008V8MHAA0,True
46380335,a0i6g000008V8mLAAS,True
46380336,a0i6g000008V8MMAA0,True
46380337,a0i6g000008V8mOAAS,True
46380338,a0i6g000008V8mpAAC,True
46380339,a0i6g000008V8MQAA0,True
46380340,a0i6g000008V8n6AAC,True
46380341,a0i6g000008V8n9AAC,True
46380342,a0i6g000008V8nEAAS,True
46380343,a0i6g000008V8NGAA0,True
46380344,a0i6g000008V8NiAAK,True
46380345,a0i6g000008NA7TAAW,True
46380346,a0i6g000008NA83AAG,True
46380347,a0i6g000008NA8BAAW,True
46380348,a0i6g000008NA8hAAG,True
46380349,a0i6g000008Na8JAAS,True
46380350,a0i6g000008NA8vAAG,True
46380351,a0i6g000008Na8xAAC,True
46380352,a0i6g000008NA98AAG,True
46380353,a0i6g000008NA9dAAG,True
46380354,a0i6g000008T5yRAAS,True
46380355,a0i6g000008T5ysAAC,True
46380356,a0i6g000008T5yvAAC,True
46380357,a0i6g000008T5ZDAA0,True
46380358,a0i6g000008T5zEAAS,True
46380359,a0i6g000008T5ZkAAK,True
46380360,a0i6g000008T5ZnAAK,True
46380361,a0i6g000008Uhi0AAC,True
46380362,a0i6g000008Uhi9AAC,True
46380363,a0i6g000008UhifAAC,True
46380364,a0i6g000008UhINAA0,True
46380365,a0i6g000008UhIvAAK,True
46380366,a0i6g000008UhIwAAK,True
46380367,a0i6g000008UhIZAA0,True
46380368,a0i6g000008UhJ2AAK,True
46380369,a0i6g000008UhJ5AAK,True
46380370,a0i6g000008UhJSAA0,True
46380371,a0i6g000008UhjsAAC,True
46380372,a0i6g000008UsXYAA0,True
46380373,a0i6g000008UsY8AAK,True
46380374,a0i6g000008UsyMAAS,True
46380375,a0i6g000008Ut0pAAC,True
46380376,a0i6g000008Ut0yAAC,True
46380377,a0i6g000008LBq0AAG,True
46380378,a0i6g000008LBqSAAW,True
46380379,a0i6g000008LBqTAAW,True
46380380,a0i6g000008LBqUAAW,True
46380381,a0i6g000008LBR1AAO,True
46380382,a0i6g000008LBrdAAG,True
46380383,a0i6g000008LBRRAA4,True
46380384,a0i6g000008LBrtAAG,True
46380385,a0i6g000008LBs4AAG,True
46380386,a0i6g000008LBSaAAO,True
46380387,a0i6g000008LBscAAG,True
46380388,a0i6g000008UqwQAAS,True
46380389,a0i6g000008UqX4AAK,True
46380390,a0i6g000008UqxDAAS,True
46380391,a0i6g000008UqXOAA0,True
46380392,a0i6g000008UqygAAC,True
46380393,a0i6g000008UqYIAA0,True
46380394,a0i6g000008UqZcAAK,True
46380395,a0i6g000008UqzEAAS,True
46380396,a0i6g000008UqZjAAK,True
46380397,a0i6g000008UqZMAA0,True
46380398,a0i6g000008Ur2lAAC,True
46380399,a0i6g000008Ur2qAAC,True
46380400,a0i6g000008Ur3tAAC,True
46380401,a0i6g000008THoiAAG,True
46380402,a0i6g000008THooAAG,True
46380403,a0i6g000008THp8AAG,True
46380404,a0i6g000008THpoAAG,True
46380405,a0i6g000008THqqAAG,True
46380406,a0i6g000008ThQtAAK,True
46380407,a0i6g000008THqUAAW,True
46380408,a0i6g000008ThR6AAK,True
46380409,a0i6g000008ThRQAA0,True
46380410,a0i6g000008ThSfAAK,True
46380411,a0i6g000008Ut2RAAS,True
46380412,a0i6g000008Ut2sAAC,True
46380413,a0i6g000008Ut3rAAC,True
46380414,a0i6g000008Ut4BAAS,True
46380415,a0i6g000008Ut4gAAC,True
46380416,a0i6g000008Ut4GAAS,True
46380417,a0i6g000008Ut55AAC,True
46380418,a0i6g000008Ut59AAC,True
46380419,a0i6g000008Ut5PAAS,True
46380420,a0i6g000008Ut5wAAC,True
46380421,a0i6g000008Ut7FAAS,True
46380422,a0i6g000008Ut7yAAC,True
46380423,a0i6g000008Ut8OAAS,True
46380424,a0i6g000008LBsMAAW,True
46380425,a0i6g000008LBspAAG,True
46380426,a0i6g000008LBssAAG,True
46380427,a0i6g000008LBsTAAW,True
46380428,a0i6g000008LBsUAAW,True
46380429,a0i6g000008LBt0AAG,True
46380430,a0i6g000008LBt2AAG,True
46380431,a0i6g000008LbtjAAC,True
46380432,a0i6g000008LBTsAAO,True
46380433,a0i6g000008LBTYAA4,True
46380434,a0i6g000008Lbu1AAC,True
46380435,a0i6g000008LBu1AAG,True
46380436,a0i6g000008LBuDAAW,True
46380437,a0i6g000008LBUfAAO,True
46380438,a0i6g000008LBuFAAW,True
46380439,a0i6g000008Ur4KAAS,True
46380440,a0i6g000008Ur4sAAC,True
46380441,a0i6g000008Ur4YAAS,True
46380442,a0i6g000008Ur53AAC,True
46380443,a0i6g000008Ur60AAC,True
46380444,a0i6g000008Ur8zAAC,True
46380445,a0i6g000008Ur9yAAC,True
46380446,a0i6g000008UrA3AAK,True
46380447,a0i6g000008UrABAA0,True
46380448,a0i6g000008UrAIAA0,True
46380449,a0i6g000008UrAvAAK,True
46380450,a0i6g000006nwSPAAY,True
46380451,a0i6g000006NWSqAAO,True
46380452,a0i6g000006NwSRAA0,True
46380453,a0i6g000006NWSvAAO,True
46380454,a0i6g000006nWsVAAU,True
46380455,a0i6g000006NWswAAG,True
46380456,a0i6g000006NWsXAAW,True
46380457,a0i6g000008Uh0nAAC,True
46380458,a0i6g000008Uh0PAAS,True
46380459,a0i6g000008Uh17AAC,True
46380460,a0i6g000008KXRYAA4,True
46380461,a0i6g000008KXsDAAW,True
46380462,a0i6g000008KxSgAAK,True
46380463,a0i6g000008KxSjAAK,True
46380464,a0i6g000008KXSjAAO,True
46380465,a0i6g000008KXSkAAO,True
46380466,a0i6g000008KXSTAA4,True
46380467,a0i6g000008KXsVAAW,True
46380468,a0i6g000008KXsyAAG,True
46380469,a0i6g000008UfZ2AAK,True
46380470,a0i6g000008UFzDAAW,True
46380471,a0i6g000008UFzGAAW,True
46380472,a0i6g000008UfzhAAC,True
46380473,a0i6g000008UfZhAAK,True
46380474,a0i6g000008UFZiAAO,True
46380475,a0i6g000008UfzjAAC,True
46380476,a0i6g000008UFzOAAW,True
46380477,a0i6g000008UfZSAA0,True
46380478,a0i6g000008UFZWAA4,True
46380479,a0i6g000008UFzYAAW,True
46380480,a0i6g000008Ug02AAC,True
46380481,a0i6g000008UG06AAG,True
46380482,a0i6g000008UG07AAG,True
46380483,a0i6g000008Ug0DAAS,True
46380484,a0i6g000008T5C4AAK,True
46380485,a0i6g000008T5CDAA0,True
46380486,a0i6g000008T5CdAAK,True
46380487,a0i6g000008T5cMAAS,True
46380488,a0i6g000008T5COAA0,True
46380489,a0i6g000008T5CrAAK,True
46380490,a0i6g000008T5csAAC,True
46380491,a0i6g000008T5cUAAS,True
46380492,a0i6g000008T5d1AAC,True
46380493,a0i6g000008T5dJAAS,True
46380494,a0i6g000008T5DMAA0,True
46380495,a0i6g000008Uh1LAAS,True
46380496,a0i6g000008Uh2oAAC,True
46380497,a0i6g000008Uh3MAAS,True
46380498,a0i6g000008Uh3TAAS,True
46380499,a0i6g000008Uh47AAC,True
46380500,a0i6g000008Uh4KAAS,True
46380501,a0i6g000008Uh4OAAS,True
46380502,a0i6g000008Uh4RAAS,True
46380503,a0i6g000008Uh5iAAC,True
46380504,a0i6g000008KXt0AAG,True
46380505,a0i6g000008KXT0AAO,True
46380506,a0i6g000008KXTgAAO,True
46380507,a0i6g000008KXthAAG,True
46380508,a0i6g000008KXTiAAO,True
46380509,a0i6g000008KXtlAAG,True
46380510,a0i6g000008KXtMAAW,True
46380511,a0i6g000008KXtPAAW,True
46380512,a0i6g000008KXTWAA4,True
46380513,a0i6g000008KXtYAAW,True
46380514,a0i6g000008KXU4AAO,True
46380515,a0i6g000008KxU7AAK,True
46380516,a0i6g000008KXU9AAO,True
46380517,a0i6g000008KXX2AAO,True
46380518,a0i6g000008KXX7AAO,True
46380519,a0i6g000008Ug0KAAS,True
46380520,a0i6g000008UG0KAAW,True
46380521,a0i6g000008Ug0mAAC,True
46380522,a0i6g000008UG0SAAW,True
46380523,a0i6g000008UG0wAAG,True
46380524,a0i6g000008Ug1bAAC,True
46380525,a0i6g000008Ug2cAAC,True
46380526,a0i6g000008Ug2KAAS,True
46380527,a0i6g000008Ug2XAAS,True
46380528,a0i6g000008Ug30AAC,True
46380529,a0i6g000008Ug3LAAS,True
46380530,a0i6g000008Ug3PAAS,True
46380531,a0i6g000008T5DuAAK,True
46380532,a0i6g000008T5dwAAC,True
46380533,a0i6g000008T5E7AAK,True
46380534,a0i6g000008T5E8AAK,True
46380535,a0i6g000008T5EDAA0,True
46380536,a0i6g000008T5gdAAC,True
46380537,a0i6g000008T5glAAC,True
46380538,a0i6g000008T5gnAAC,True
46380539,a0i6g000008T5gTAAS,True
46380540,a0i6g000008T5h9AAC,True
46380541,a0i6g000008T5hBAAS,True
46380542,a0i6g000008T5hfAAC,True
46380543,a0i6g000008T5hlAAC,True
46380544,a0i6g000008T5hUAAS,True
46380545,a0i6g000008T5hvAAC,True
46380546,a0i6g000008T5i8AAC,True
46380547,a0i6g000008Uh5ZAAS,True
46380548,a0i6g000008Uh6GAAS,True
46380549,a0i6g000008Uh6VAAS,True
46380550,a0i6g000008Uh8TAAS,True
46380551,a0i6g000008Uh8XAAS,True
46380552,a0i6g000008Uh97AAC,True
46380553,a0i6g000008Uh98AAC,True
46380554,a0i6g000008Uha6AAC,True
46380555,a0i6g000008KXXaAAO,True
46380556,a0i6g000008KXXfAAO,True
46380557,a0i6g000008KXXGAA4,True
46380558,a0i6g000008KXXHAA4,True
46380559,a0i6g000008KXXKAA4,True
46380560,a0i6g000008KXXpAAO,True
46380561,a0i6g000008KXXRAA4,True
46380562,a0i6g000008KXY1AAO,True
46380563,a0i6g000008KXYpAAO,True
46380564,a0i6g000008KxyPAAS,True
46380565,a0i6g000008KxyxAAC,True
46380566,a0i6g000008KxyyAAC,True
46380567,a0i6g000008KxZ5AAK,True
46380568,a0i6g000008KxZ8AAK,True
46380569,a0i6g000008Ug4uAAC,True
46380570,a0i6g000008Ug4VAAS,True
46380571,a0i6g000008Ug4YAAS,True
46380572,a0i6g000008Ug5KAAS,True
46380573,a0i6g000008Ug6KAAS,True
46380574,a0i6g000008Ug6lAAC,True
46380575,a0i6g000008Ug6SAAS,True
46380576,a0i6g000008UG7cAAG,True
46380577,a0i6g000008UG7lAAG,True
46380578,a0i6g000008Ug89AAC,True
46380579,a0i6g000008UG8AAAW,True
46380580,a0i6g000008Ug8HAAS,True
46380581,a0i6g000008T5IpAAK,True
46380582,a0i6g000008T5iTAAS,True
46380583,a0i6g000008T5JKAA0,True
46380584,a0i6g000008T5jqAAC,True
46380585,a0i6g000008T5K3AAK,True
46380586,a0i6g000008T5K5AAK,True
46380587,a0i6g000008T5KBAA0,True
46380588,a0i6g000008T5KiAAK,True
46380589,a0i6g000008T5KJAA0,True
46380590,a0i6g000008T5kuAAC,True
46380591,a0i6g000008T5l7AAC,True
46380592,a0i6g000008T5lbAAC,True
46380593,a0i6g000008UhaRAAS,True
46380594,a0i6g000008UhatAAC,True
46380595,a0i6g000008UhAVAA0,True
46380596,a0i6g000008UHAwAAO,True
46380597,a0i6g000008UhaYAAS,True
46380598,a0i6g000008UHB2AAO,True
46380599,a0i6g000008Uhb8AAC,True
46380600,a0i6g000008UHB9AAO,True
46380601,a0i6g000008UhBBAA0,True
46380602,a0i6g000008UhbFAAS,True
46380603,a0i6g000008UhBKAA0,True
46380604,a0i6g000008UhBoAAK,True
46380605,a0i6g000008UhbrAAC,True
46380606,a0i6g000008UhC4AAK,True
46380607,a0i6g000008UhCDAA0,True
46380608,a0i6g000008UhCXAA0,True
46380609,a0i6g000008UhDHAA0,True
46380610,a0i6g000008KXzHAAW,True
46380611,a0i6g000008KXzpAAG,True
46380612,a0i6g000008KXzQAAW,True
46380613,a0i6g000008KXzUAAW,True
46380614,a0i6g000008KXzWAAW,True
46380615,a0i6g000008KxZXAA0,True
46380616,a0i6g000008KxZxAAK,True
46380617,a0i6g000008KxZYAA0,True
46380618,a0i6g000008Ky02AAC,True
46380619,a0i6g000008Ky03AAC,True
46380620,a0i6g000008Ky0DAAS,True
46380621,a0i6g000008KY0DAAW,True
46380622,a0i6g000008Ky0iAAC,True
46380623,a0i6g000008Ky0JAAS,True
46380624,a0i6g000008UG8qAAG,True
46380625,a0i6g000008Ug8rAAC,True
46380626,a0i6g000008Ug8SAAS,True
46380627,a0i6g000006NWsZAAW,True
46380628,a0i6g000006nwT4AAI,True
46380629,a0i6g000006nwT9AAI,True
46380630,a0i6g000006mXiNAAU,True
46380631,a0i6g000006MxiRAAS,True
46380632,a0i6g000006mXiSAAU,True
46380633,a0i6g000006mXiUAAU,True
46380634,a0i6g000006MxiXAAS,True
46380635,a0i6g000006MXj6AAG,True
46380636,a0i6g000006MXJgAAO,True
46380637,a0i6g000006MXJLAA4,True
46380638,a0i6g000006MXKeAAO,True
46380639,a0i6g000006NW6ZAAW,True
46380640,a0i6g000006NW7mAAG,True
46380641,a0i6g000006NW7xAAG,True
46380642,a0i6g000006NW7zAAG,True
46380643,a0i6g000006NW82AAG,True
46380644,a0i6g000006NW87AAG,True
46380645,a0i6g000006NW8aAAG,True
46380646,a0i6g000006Nw8AAAS,True
46380647,a0i6g000006NW8iAAG,True
46380648,a0i6g000006Nw8KAAS,True
46380649,a0i6g000006NW8QAAW,True
46380650,a0i6g000006NW8sAAG,True
46380651,a0i6g000006NW9DAAW,True
46380652,a0i6g000006NW9KAAW,True
46380653,a0i6g000006NW9mAAG,True
46380654,a0i6g000006NwgLAAS,True
46380655,a0i6g000006NwgMAAS,True
46380656,a0i6g000006nWgoAAE,True
46380657,a0i6g000006Nwh0AAC,True
46380658,a0i6g000006nWh1AAE,True
46380659,a0i6g000006nWHdAAM,True
46380660,a0i6g000006nWhEAAU,True
46380661,a0i6g000006NwhiAAC,True
46380662,a0i6g000006nWHKAA2,True
46380663,a0i6g000006NwHMAA0,True
46380664,a0i6g000006NwhnAAC,True
46380665,a0i6g000006nWhnAAE,True
46380666,a0i6g000006nWHOAA2,True
46380667,a0i6g000006NWtbAAG,True
46380668,a0i6g000006NWtBAAW,True
46380669,a0i6g000006nWtCAAU,True
46380670,a0i6g000006NWTDAA4,True
46380671,a0i6g000006nwTeAAI,True
46380672,a0i6g000006NWtEAAW,True
46380673,a0i6g000006NwTfAAK,True
46380674,a0i6g000006NwTgAAK,True
46380675,a0i6g000006nwTGAAY,True
46380676,a0i6g000006nwThAAI,True
46380677,a0i6g000006nWtiAAE,True
46380678,a0i6g000006NWtiAAG,True
46380679,a0i6g000006NWTJAA4,True
46380680,a0i6g000006NWTKAA4,True
46380681,a0i6g000006NWtpAAG,True
46380682,a0i6g000006NWTpAAO,True
46380683,a0i6g000006MXkiAAG,True
46380684,a0i6g000006MXKjAAO,True
46380685,a0i6g000006MXKrAAO,True
46380686,a0i6g000006MXL1AAO,True
46380687,a0i6g000006MXL5AAO,True
46380688,a0i6g000006MxLdAAK,True
46380689,a0i6g000006MXLeAAO,True
46380690,a0i6g000006MXLFAA4,True
46380691,a0i6g000006MXLMAA4,True
46380692,a0i6g000006MxLnAAK,True
46380693,a0i6g000006MXlqAAG,True
46380694,a0i6g000006MXLuAAO,True
46380695,a0i6g000006MXLVAA4,True
46380696,a0i6g000006MXlYAAW,True
46380697,a0i6g000006MxLZAA0,True
46380698,a0i6g000006MxLzAAK,True
46380699,a0i6g000006MxM2AAK,True
46380700,a0i6g000006NW9ZAAW,True
46380701,a0i6g000006nWaBAAU,True
46380702,a0i6g000006nWaFAAU,True
46380703,a0i6g000006NWaJAAW,True
46380704,a0i6g000006nWaKAAU,True
46380705,a0i6g000006NWanAAG,True
46380706,a0i6g000006NwAPAA0,True
46380707,a0i6g000006nWapAAE,True
46380708,a0i6g000006NwArAAK,True
46380709,a0i6g000006NwASAA0,True
46380710,a0i6g000006NwhpAAC,True
46380711,a0i6g000006nWHpAAM,True
46380712,a0i6g000006NWHpAAO,True
46380713,a0i6g000006NWHsAAO,True
46380714,a0i6g000006nWhSAAU,True
46380715,a0i6g000006Nwi4AAC,True
46380716,a0i6g000006Nwi9AAC,True
46380717,a0i6g000008NA9eAAG,True
46380718,a0i6g000008Na9HAAS,True
46380719,a0i6g000008Na9MAAS,True
46380720,a0i6g000008Naa8AAC,True
46380721,a0i6g000008VPh0AAG,True
46380722,a0i6g000008VpHhAAK,True
46380723,a0i6g000008VpHjAAK,True
46380724,a0i6g000008VPHLAA4,True
46380725,a0i6g000008VPHWAA4,True
46380726,a0i6g000008VpHYAA0,True
46380727,a0i6g000008VPHzAAO,True
46380728,a0i6g000008VPhZAAW,True
46380729,a0i6g000008VpI4AAK,True
46380730,a0i6g000008VpI7AAK,True
46380731,a0i6g000008VpIaAAK,True
46380732,a0i6g000008VPiBAAW,True
46380733,a0i6g000008VPIcAAO,True
46380734,a0i6g000008VpIDAA0,True
46380735,a0i6g000008VPifAAG,True
46380736,a0i6g000008VpDyAAK,True
46380737,a0i6g000008VpEAAA0,True
46380738,a0i6g000008VpEPAA0,True
46380739,a0i6g000008VPErAAO,True
46380740,a0i6g000008VPfJAAW,True
46380741,a0i6g000008VpFsAAK,True
46380742,a0i6g000008VPfTAAW,True
46380743,a0i6g000008VpGcAAK,True
46380744,a0i6g000008V8NmAAK,True
46380745,a0i6g000008V8nRAAS,True
46380746,a0i6g000008V8nTAAS,True
46380747,a0i6g000008V8OaAAK,True
46380748,a0i6g000008V8ocAAC,True
46380749,a0i6g000008V8OEAA0,True
46380750,a0i6g000008V8OmAAK,True
46380751,a0i6g000008V8onAAC,True
46380752,a0i6g000008NAA8AAO,True
46380753,a0i6g000008NaadAAC,True
46380754,a0i6g000008NAAfAAO,True
46380755,a0i6g000008NaaGAAS,True
46380756,a0i6g000008NaaPAAS,True
46380757,a0i6g000008NAAsAAO,True
46380758,a0i6g000008NaaVAAS,True
46380759,a0i6g000008NAAYAA4,True
46380760,a0i6g000008NAAyAAO,True
46380761,a0i6g000008Nab6AAC,True
46380762,a0i6g000008NAB7AAO,True
46380763,a0i6g000008Nab8AAC,True
46380764,a0i6g000008NABdAAO,True
46380765,a0i6g000008NabFAAS,True
46380766,a0i6g000008NabnAAC,True
46380767,a0i6g000008NABTAA4,True
46380768,a0i6g000008VPiqAAG,True
46380769,a0i6g000008VpITAA0,True
46380770,a0i6g000008VpIZAA0,True
46380771,a0i6g000008VPizAAG,True
46380772,a0i6g000008VPJiAAO,True
46380773,a0i6g000008VpJtAAK,True
46380774,a0i6g000008VpJWAA0,True
46380775,a0i6g000008VpK7AAK,True
46380776,a0i6g000008VpK9AAK,True
46380777,a0i6g000008VPK9AAO,True
46380778,a0i6g000008VpKjAAK,True
46380779,a0i6g000008VPgmAAG,True
46380780,a0i6g000008VPgoAAG,True
46380781,a0i6g000008VpGsAAK,True
46380782,a0i6g000008VPGUAA4,True
46380783,a0i6g000008VPgyAAG,True
46380784,a0i6g000008VPgYAAW,True
46380785,a0i6g000008VPh1AAG,True
46380786,a0i6g000008VpHAAA0,True
46380787,a0i6g000008VPHhAAO,True
46380788,a0i6g000008VpHkAAK,True
46380789,a0i6g000008VPHoAAO,True
46380790,a0i6g000008VpHxAAK,True
46380791,a0i6g000008VPHyAAO,True
46380792,a0i6g000008VPI5AAO,True
46380793,a0i6g000008VpIFAA0,True
46380794,a0i6g000008VpIHAA0,True
46380795,a0i6g000008VPiHAAW,True
46380796,a0i6g000008VpIJAA0,True
46380797,a0i6g000006OPeUAAW,True
46380798,a0i6g000006OPewAAG,True
46380799,a0i6g000006OpeYAAS,True
46380800,a0i6g000006Opf7AAC,True
46380801,a0i6g000006OPF9AAO,True
46380802,a0i6g000006OPFHAA4,True
46380803,a0i6g000006OpFiAAK,True
46380804,a0i6g000006OpobAAC,True
46380805,a0i6g000006OpOEAA0,True
46380806,a0i6g000006OpoFAAS,True
46380807,a0i6g000006OpohAAC,True
46380808,a0i6g000006OpOhAAK,True
46380809,a0i6g000006opOIAAY,True
46380810,a0i6g000006OpOoAAK,True
46380811,a0i6g000006opOOAAY,True
46380812,a0i6g000006opOTAAY,True
46380813,a0i6g000006opOVAAY,True
46380814,a0i6g000006OpOXAA0,True
46380815,a0i6g000006opOYAAY,True
46380816,a0i6g000006OpPdAAK,True
46380817,a0i6g000006OpPiAAK,True
46380818,a0i6g000006OppJAAS,True
46380819,a0i6g000006OpPmAAK,True
46380820,a0i6g000006OppOAAS,True
46380821,a0i6g000006OqA6AAK,True
46380822,a0i6g000006OqA7AAK,True
46380823,a0i6g000006OQAiAAO,True
46380824,a0i6g000006OQALAA4,True
46380825,a0i6g000006OQAmAAO,True
46380826,a0i6g000006OQAxAAO,True
46380827,a0i6g000006OqaXAAS,True
46380828,a0i6g000006OqazAAC,True
46380829,a0i6g000006Oqb7AAC,True
46380830,a0i6g000006OQBAAA4,True
46380831,a0i6g000006OQBhAAO,True
46380832,a0i6g000006OQBLAA4,True
46380833,a0i6g000006nQAqAAM,True
46380834,a0i6g000006nqATAAY,True
46380835,a0i6g000006NQawAAG,True
46380836,a0i6g000006nqAxAAI,True
46380837,a0i6g000006nQB0AAM,True
46380838,a0i6g000006nqB6AAI,True
46380839,a0i6g000006nqBDAAY,True
46380840,a0i6g000006nQBHAA2,True
46380841,a0i6g000006nQBhAAM,True
46380842,a0i6g000006nQBJAA2,True
46380843,a0i6g000006NqBjAAK,True
46380844,a0i6g000006nqBKAAY,True
46380845,a0i6g000006NQboAAG,True
46380846,a0i6g000006NqBpAAK,True
46380847,a0i6g000006NqBrAAK,True
46380848,a0i6g000006nQBUAA2,True
46380849,a0i6g000006nqBuAAI,True
46380850,a0i6g000006NqBWAA0,True
46380851,a0i6g000006OpFjAAK,True
46380852,a0i6g000006OPFKAA4,True
46380853,a0i6g000006OpfkAAC,True
46380854,a0i6g000006OpFLAA0,True
46380855,a0i6g000006OpFlAAK,True
46380856,a0i6g000006OpfmAAC,True
46380857,a0i6g000006OPfpAAG,True
46380858,a0i6g000006OpfuAAC,True
46380859,a0i6g000006OPfUAAW,True
46380860,a0i6g000006OpFvAAK,True
46380861,a0i6g000008Vp6uAAC,True
46380862,a0i6g000008Vp6xAAC,True
46380863,a0i6g000008Vp76AAC,True
46380864,a0i6g000008Vp78AAC,True
46380865,a0i6g000008Vp7aAAC,True
46380866,a0i6g000008Vp7eAAC,True
46380867,a0i6g000008VoWIAA0,True
46380868,a0i6g000008VoWKAA0,True
46380869,a0i6g000008VOx5AAG,True
46380870,a0i6g000008VoXIAA0,True
46380871,a0i6g000008VOxJAAW,True
46380872,a0i6g000008VOzvAAG,True
46380873,a0i6g000008Vp0bAAC,True
46380874,a0i6g000008Vp0fAAC,True
46380875,a0i6g000008Vp0iAAC,True
46380876,a0i6g000008Vp0SAAS,True
46380877,a0i6g000008NA1rAAG,True
46380878,a0i6g000008NA1yAAG,True
46380879,a0i6g000008NA24AAG,True
46380880,a0i6g000008NA27AAG,True
46380881,a0i6g000008NA2BAAW,True
46380882,a0i6g000008NA2GAAW,True
46380883,a0i6g000008Na3dAAC,True
46380884,a0i6g000008Na3fAAC,True
46380885,a0i6g000008Na3jAAC,True
46380886,a0i6g000008Na3zAAC,True
46380887,a0i6g000008Na4hAAC,True
46380888,a0i6g000008Na4jAAC,True
46380889,a0i6g000008Na4sAAC,True
46380890,a0i6g000008Na4xAAC,True
46380891,a0i6g000008V8G2AAK,True
46380892,a0i6g000008V8GDAA0,True
46380893,a0i6g000008V8gOAAS,True
46380894,a0i6g000008V8gUAAS,True
46380895,a0i6g000008V8gxAAC,True
46380896,a0i6g000008V8hJAAS,True
46380897,a0i6g000008V8hpAAC,True
46380898,a0i6g000008Vp8JAAS,True
46380899,a0i6g000008Vp8KAAS,True
46380900,a0i6g000008Vp8ZAAS,True
46380901,a0i6g000008Vp95AAC,True
46380902,a0i6g000008Vp9aAAC,True
46380903,a0i6g000008VP9EAAW,True
46380904,a0i6g000008Vp9LAAS,True
46380905,a0i6g000008VP9vAAG,True
46380906,a0i6g000008VPawAAG,True
46380907,a0i6g000008VPBFAA4,True
46380908,a0i6g000008VPBVAA4,True
46380909,a0i6g000008VPc9AAG,True
46380910,a0i6g000008VPCNAA4,True
46380911,a0i6g000008Vp14AAC,True
