_CustomObjectKey,ID,ID_TITULO,ID_PLANO,ID_SERIE,STATUS,HC_SITUACAO__C
5655793,a0o6g00000DKeeDAAT,101500,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655794,a0o6g00000A59sRAAR,101501,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655795,a0o6g00000DWEgSAAX,101501,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655796,a0o6g000007wldsAAA,101509,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655797,a0o6g00000DKbmeAAD,101510,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655798,a0o6g00000DOLhFAAX,101526,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655799,a0o6g00000DWjruAAD,10153,"48PMA ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655800,a0o6g00000DWiYFAA1,10153,"A48PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655801,a0o6g00000DWiYFAA1,10153,"A48PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655802,a0o6g00000DWXKXAA5,101538,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655803,a0o6g000008oYaRAAU,10156,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655804,a0o6g00000DfrqPAAR,101565,"PM60D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655805,a0o6g000005vgFkAAI,101568,"A48PM ",AA,Suspenso,Ativo
5655806,a0o6g00000DKanDAAT,101572,"PM48M ",OJ,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655807,a0o6g00000DMqjHAAT,10158,"PM364 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655808,a0o6g00000DKbM7AAL,101593,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5655809,a0o6g00000DWZqHAAX,101616,"C48PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655810,a0o6g000005b5UzAAI,101616,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655811,a0o6g000008o0f5AAA,101632,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655812,a0o6g00000DQFvdAAH,10164,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655813,a0o6g000007T5ibAAC,101645,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655814,a0o6g00000DKee9AAD,101645,"PM60  ",LC,Finalizado - Resgate Pago,Finalizado - Óbito
5655815,a0o6g00000DKc14AAD,101648,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655816,a0o6g00000DSYTCAA5,101652,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655817,a0o6g00000DSYTEAA5,101654,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655818,a0o6g00000DKdBoAAL,10166,"PU36O ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655819,a0o6g00000DV2zTAAT,101660,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655820,a0o6g00000DV2zUAAT,101661,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655821,a0o6g00000DV2zaAAD,101667,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655822,a0o6g00000DSMLmAAP,101685,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655823,a0o6g00000DSMLnAAP,101686,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655824,a0o6g000008oBYzAAM,101688,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655825,a0o6g000007xMuHAAU,101689,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655826,a0o6g000007xdgmAAA,10169,"PM361 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655827,a0o6g00000DKdJ3AAL,1017,"PM36A ",CX,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655828,a0o6g00000DfumOAAR,10170,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655829,a0o6g00000DKd06AAD,101702,"PM48M ",OE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655830,a0o6g00000DgA52AAF,10171,"48PMA ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655831,a0o6g00000DKdEEAA1,101711,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655832,a0o6g00000DMwLYAA1,101717,"PU361 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655833,a0o6g000007xq7AAAQ,101747,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655834,a0o6g000007xq7BAAQ,101748,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655835,a0o6g00000DfqzoAAB,10175,"PU36H ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655836,a0o6g00000DKbN9AAL,101757,"PM48B ",HA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655837,a0o6g000007wuR9AAI,101758,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655838,a0o6g000007xMByAAM,101547,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655839,a0o6g00000DRmt6AAD,10156,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655840,a0o6g000007xSdYAAU,101570,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Óbito
5655841,a0o6g00000DKe6kAAD,101571,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655842,a0o6g000007wp8dAAA,101577,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655843,a0o6g00000DKbN4AAL,101580,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655844,a0o6g00000DKczyAAD,101584,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655845,a0o6g00000DKeFJAA1,101592,"PM48M ",OH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655846,a0o6g000008nwGPAAY,101612,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655847,a0o6g00000Dfzm6AAB,101621,"PUA24 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655848,a0o6g00000Dfzm7AAB,101622,"PUA24 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655849,a0o6g000005h96yAAA,101630,"C36PU ",AA,Ativo,Finalizado - Resgate Pago
5655850,a0o6g00000A5BBcAAN,101648,"PM48M ",OI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655851,a0o6g00000DSYTFAA5,101655,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655852,a0o6g00000DSYTGAA5,101656,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655853,a0o6g00000DV2zVAAT,101662,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655854,a0o6g00000DV2zbAAD,101668,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655855,a0o6g00000DfumMAAR,10168,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655856,a0o6g00000DSMLoAAP,101687,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655857,a0o6g00000DSMLqAAP,101689,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655858,a0o6g00000DPw2PAAT,101697,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655859,a0o6g000008nyWWAAY,101711,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655860,a0o6g000008oIXYAA2,10172,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655861,a0o6g00000A59sTAAR,101727,"PU36O ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655862,a0o6g00000DRWw4AAH,101737,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655863,a0o6g000008oYuoAAE,101739,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655864,a0o6g00000DWlc0AAD,10174,"PU36C ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655865,a0o6g000008o5z6AAA,101741,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655866,a0o6g000007zq5NAAQ,101744,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655867,a0o6g000008o95vAAA,1016,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655868,a0o6g00000A59u3AAB,101611,"PM48M ",OE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655869,a0o6g00000DWZqGAAX,101614,"A48PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655870,a0o6g00000DU5EfAAL,101626,"PU36K ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655871,a0o6g00000DKcM6AAL,101629,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655872,a0o6g00000A5BaVAAV,101631,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655873,a0o6g00000A5BV6AAN,101633,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655874,a0o6g00000DMuWCAA1,101635,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655875,a0o6g00000DLJJaAAP,101637,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655876,a0o6g00000A5A1tAAF,101647,"PM48B ",HA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655877,a0o6g000008oBM4AAM,101647,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655878,a0o6g00000DOLdFAAX,101648,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655879,a0o6g00000A5AczAAF,101649,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655880,a0o6g00000DSYTAAA5,101650,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655881,a0o6g00000DSYTDAA5,101653,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655882,a0o6g00000DRWvcAAH,101655,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655883,a0o6g00000DfbOsAAJ,101659,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655884,a0o6g00000DfbOsAAJ,101659,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655885,a0o6g00000DV2zXAAT,101664,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655886,a0o6g00000DV2zYAAT,101665,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655887,a0o6g000008oCsgAAE,101668,"PU36O ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655888,a0o6g00000A5ABfAAN,101669,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655889,a0o6g000007yt21AAA,101671,"PU36Q ",AG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655890,a0o6g0000081UEQAA2,10168,"PM36A ",CA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655891,a0o6g00000DKdEBAA1,101687,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655892,a0o6g00000DSMLpAAP,101688,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655893,a0o6g000006LpEoAAK,101689,"A48PM ",AA,Suspenso,Finalizado - Caducou
5655894,a0o6g00000DfumNAAR,10169,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655895,a0o6g000005pfrlAAA,101691,"A48PM ",AA,Suspenso,Finalizado - Caducou
5655896,a0o6g00000DVAl6AAH,101610,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655897,a0o6g00000DUAMHAA5,101622,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655898,a0o6g00000DWMjpAAH,101623,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655899,a0o6g00000DWQ1mAAH,101623,"PUA24 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655900,a0o6g00000DKbEEAA1,101633,"PM48M ",OI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655901,a0o6g0000064YliAAE,101639,"A48PM ",AA,Suspenso,Ativo
5655902,a0o6g00000DSYTBAA5,101651,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655903,a0o6g00000DSYTHAA5,101657,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655904,a0o6g00000DSYTIAA5,101658,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655905,a0o6g00000DSYTJAA5,101659,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655906,a0o6g000008nt1GAAQ,101662,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655907,a0o6g00000DV2zWAAT,101663,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655908,a0o6g00000DV2zZAAT,101666,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655909,a0o6g000008oKdlAAE,101674,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655910,a0o6g0000081qVEAAY,101679,"PU36P ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655911,a0o6g00000DKee4AAD,10168,"PM36A ",CV,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655912,a0o6g0000060EOXAA2,10168,"PMD60 ",AA,Suspenso,Ativo
5655913,a0o6g000005xE0RAAU,101682,"A48PM ",AA,Suspenso,Finalizado - Caducou
5655914,a0o6g000007ULsIAAW,101685,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655915,a0o6g00000DMg2jAAD,101686,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655916,a0o6g000006q2IvAAI,1017,"PM60W ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655917,a0o6g000008o1rPAAQ,101706,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655918,a0o6g000007VRgUAAW,101708,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Caducou
5655919,a0o6g00000DLyiAAAT,101708,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655920,a0o6g00000Dfsm1AAB,10171,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655921,a0o6g00000DVwYFAA1,101726,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655922,a0o6g00000DSWdTAAX,101733,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655923,a0o6g00000Dg0AkAAJ,101742,"36PU1 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655924,a0o6g000008oFqvAAE,101745,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655925,a0o6g00000DOZC5AAP,10175,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655926,a0o6g00000DKbz6AAD,101747,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Óbito
5655927,a0o6g00000DM81QAAT,101748,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655928,a0o6g000007xq7CAAQ,101749,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655929,a0o6g00000DgAuCAAV,101751,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655930,a0o6g00000DQDT4AAP,10177,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655931,a0o6g00000DOz6bAAD,101773,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655932,a0o6g0000067ueHAAQ,10179,"PM48M ",OO,Finalizado - Resgate Pago,Finalizado - Caducou
5655933,a0o6g000006cgIxAAI,1018,"PM60W ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655934,a0o6g00000DLh7DAAT,1018,"PU30B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655935,a0o6g00000DOytyAAD,101800,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655936,a0o6g00000A5AxOAAV,101801,"PM48M ",OG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655937,a0o6g00000A5AuxAAF,101819,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655938,a0o6g00000DRm9DAAT,10183,"PU589 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655939,a0o6g000007zOE2AAM,101833,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655940,a0o6g00000DRm9EAAT,10184,"PU589 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655941,a0o6g000008nuX6AAI,101847,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655942,a0o6g00000DKcYVAA1,101848,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655943,a0o6g00000DRm9GAAT,10186,"PU589 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655944,a0o6g000007xmKeAAI,101867,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655945,a0o6g000007xR2jAAE,10188,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655946,a0o6g00000DLyiFAAT,101880,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655947,a0o6g00000DPPtyAAH,101880,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655948,a0o6g00000A5AHxAAN,101885,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655949,a0o6g00000DN3L7AAL,101885,"PU367 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655950,a0o6g00000DgD2gAAF,101892,"A60PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655951,a0o6g00000DTnJMAA1,101892,"PU367 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655952,a0o6g00000DKbTqAAL,101893,"PM48M ",OG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655953,a0o6g000008o9s3AAA,101896,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655954,a0o6g000006dTZDAA2,1019,"PM60W ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655955,a0o6g00000DKdEDAA1,101706,"PM48M ",OC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655956,a0o6g00000Dfym1AAB,101711,"PM488 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655957,a0o6g00000Dg6x9AAB,101714,"PU36C ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655958,a0o6g00000DWOIYAA5,101723,"PU36C ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655959,a0o6g00000DWDLmAAP,101726,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655960,a0o6g00000DWlbvAAD,10173,"PU36C ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655961,a0o6g00000DLUPeAAP,10174,"PP93E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655962,a0o6g00000Dg5aaAAB,101747,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655963,a0o6g00000DLGY5AAP,101747,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655964,a0o6g00000DQFvfAAH,10176,PUQR11,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655965,a0o6g00000DVwfFAAT,101766,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655966,a0o6g000007xE8gAAE,101768,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655967,a0o6g00000DOz6aAAD,101772,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655968,a0o6g00000DUgwVAAT,10178,"PU58V ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655969,a0o6g00000Dg60YAAR,101793,"PM365 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655970,a0o6g00000A59EvAAJ,101793,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655971,a0o6g0000081s6bAAA,101797,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655972,a0o6g00000DOytwAAD,101798,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655973,a0o6g00000DWeSgAAL,101809,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655974,a0o6g0000083C32AAE,101813,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655975,a0o6g000008oOHmAAM,101819,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655976,a0o6g000007xe5XAAQ,10183,"PU363 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655977,a0o6g000007zfnlAAA,101835,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655978,a0o6g00000DPVCwAAP,101835,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655979,a0o6g00000A5AurAAF,101836,"PM60  ",LC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655980,a0o6g00000Dg0AlAAJ,101842,"36PU1 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655981,a0o6g00000DTnJRAA1,101843,"PU367 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655982,a0o6g000008oY4fAAE,101852,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655983,a0o6g00000A5BCrAAN,101856,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655984,a0o6g0000083Vx7AAE,101766,"PM48M ",OB,Finalizado - Resgate Pago,Finalizado - Antecipado total
5655985,a0o6g00000DOz6cAAD,101774,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655986,a0o6g000008nvdyAAA,10178,"PU36P ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655987,a0o6g00000DVwfLAAT,101794,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655988,a0o6g00000A59EwAAJ,101794,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655989,a0o6g00000DKbrQAAT,101795,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655990,a0o6g0000080weYAAQ,101798,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655991,a0o6g00000DMEPKAA5,10180,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655992,a0o6g00000DOyyjAAD,101807,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655993,a0o6g00000A593dAAB,101812,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655994,a0o6g00000DO4bmAAD,101823,"PU362 ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655995,a0o6g00000DKb3ZAAT,101824,"PP60C ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655996,a0o6g00000DKb3TAAT,101826,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655997,a0o6g000008oND8AAM,101827,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655998,a0o6g00000DWJMcAAP,101827,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5655999,a0o6g00000DX17bAAD,101832,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656000,a0o6g00000Dg60TAAR,101836,"PM36E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656001,a0o6g000007VOjQAAW,101839,"PU368 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656002,a0o6g00000DLRgmAAH,10184,"PU583 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656003,a0o6g00000DRdw9AAD,101840,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656004,a0o6g000005rNDFAA2,101841,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656005,a0o6g00000DOOe8AAH,101857,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656006,a0o6g000008oYuJAAU,101867,"PM72R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656007,a0o6g000008nvZSAAY,101879,"PM48M ",OH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656008,a0o6g00000DN3L6AAL,101882,"PU367 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656009,a0o6g00000DRXcpAAH,101892,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656010,a0o6g00000DRXcpAAH,101892,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656011,a0o6g00000A5AeGAAV,101894,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656012,a0o6g00000DVsDTAA1,10190,"PU12D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656013,a0o6g00000DWh5oAAD,101790,"PUA24 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656014,a0o6g00000DM52qAAD,101793,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656015,a0o6g000007wnIeAAI,101794,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656016,a0o6g00000A59ExAAJ,101795,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656017,a0o6g00000DOytxAAD,101799,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656018,a0o6g00000DLf7QAAT,10180,"PU58A ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656019,a0o6g00000DOyykAAD,101808,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656020,a0o6g0000080p4kAAA,101818,"PM48  ",GC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656021,a0o6g0000082pwBAAQ,101848,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656022,a0o6g00000DLZlyAAH,10185,"PP93E ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656023,a0o6g00000DRm9FAAT,10185,"PU589 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656024,a0o6g00000DW7uyAAD,10185,"PU58A ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656025,a0o6g00000DW7uyAAD,10185,"PU58A ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656026,a0o6g000008oYMZAA2,101855,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656027,a0o6g000007wzUsAAI,101855,"PU361 ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
