_CustomObjectKey,ID,HC_CLIENTE__C
677849,a0o6g00000IDUJgAAP,0016g00002RJxexAAD
677850,a0o6g00000IDUJsAAP,0016g00002RJojyAAD
677851,a0o6g00000IDUJtAAP,0016g00002RJuIKAA1
677852,a0o6g00000IDUJvAAP,0016g00002RJmc8AAD
677853,a0o6g00000IDUJwAAP,0016g00002RJmPrAAL
677854,a0o6g00000IDUJxAAP,0016g00002RK0URAA1
677855,a0o6g00000IDUJzAAP,0016g00002RJnIpAAL
677856,a0o6g00000IDUK3AAP,0016g00002RJq9hAAD
677857,a0o6g00000IDUK6AAP,0016g00002RJonxAAD
677858,a0o6g00000IDUK7AAP,0016g00002RJv69AAD
677859,a0o6g00000IDUK8AAP,0016g00002RJmHLAA1
677860,a0o6g00000IDUKAAA5,0016g00002RK1T6AAL
677861,a0o6g00000IDUKEAA5,0016g00002RK0vFAAT
677862,a0o6g00000IDUKGAA5,0016g00002RJmLIAA1
677863,a0o6g00000IDUKJAA5,0016g00002RJnpVAAT
677864,a0o6g00000IDUKKAA5,0016g00002RJojwAAD
677865,a0o6g00000IDUKLAA5,0016g00002RJlmaAAD
677866,a0o6g00000IDUKMAA5,0016g00002RJpMNAA1
677867,a0o6g00000IDUKNAA5,0016g00002RJmBGAA1
677868,a0o6g00000IDUKPAA5,0016g00002RJzaKAAT
677869,a0o6g00000IDUKSAA5,0016g00002RJri1AAD
677870,a0o6g00000IDUKTAA5,0016g00002RJoqIAAT
677871,a0o6g00000IDUKZAA5,0016g00002RJvp5AAD
677872,a0o6g00000IDUKaAAP,0016g00002RJsDjAAL
677873,a0o6g00000IDUKeAAP,0016g00002RJn9bAAD
677874,a0o6g00000IDUKgAAP,0016g00002RJpjBAAT
677875,a0o6g00000IDUKhAAP,0016g00002RK1SwAAL
677876,a0o6g00000IDUKiAAP,0016g00002RK1SwAAL
677877,a0o6g00000IDUKjAAP,0016g00002RK1SwAAL
677878,a0o6g00000IDUKkAAP,0016g00002RK1SwAAL
677879,a0o6g00000IDUKlAAP,0016g00002RK1SwAAL
677880,a0o6g00000IDUKmAAP,0016g00002RJvEFAA1
677881,a0o6g00000IDUKoAAP,0016g00002RJxBxAAL
677882,a0o6g00000IDUKwAAP,0016g00002RJs2XAAT
677883,a0o6g00000IDUL1AAP,0016g00002RJmTtAAL
677884,a0o6g00000IDUL4AAP,0016g00002RJq1wAAD
677885,a0o6g00000IDUL5AAP,0016g00002RJqneAAD
677886,a0o6g00000IDUL6AAP,0016g00002RJzJVAA1
677887,a0o6g00000IDUL8AAP,0016g00002RJmBKAA1
677888,a0o6g00000IDUL9AAP,0016g00002RJzJWAA1
677889,a0o6g00000IDULDAA5,0016g00002RJrhdAAD
677890,a0o6g00000IDULIAA5,0016g00002RJy7FAAT
677891,a0o6g00000IDULLAA5,0016g00002RJs8kAAD
677892,a0o6g00000IDULMAA5,0016g00002RJs8kAAD
677893,a0o6g00000IDULXAA5,0016g00002RJri6AAD
677894,a0o6g00000IDULaAAP,0016g00002RK217AAD
677895,a0o6g00000IDULbAAP,0016g00002RK217AAD
677896,a0o6g00000IDULcAAP,0016g00002RJmXCAA1
677897,a0o6g00000IDULeAAP,0016g00002RJyKNAA1
677898,a0o6g00000IDULiAAP,0016g00002RJnp6AAD
677899,a0o6g00000IDULjAAP,0016g00002RJs6DAAT
677900,a0o6g00000IDULkAAP,0016g00002RJopyAAD
677901,a0o6g00000IDULtAAP,0016g00002RJyuGAAT
677902,a0o6g00000IDULuAAP,0016g00002RJx7kAAD
677903,a0o6g00000IDULwAAP,0016g00002RJwQqAAL
677904,a0o6g00000IDULzAAP,0016g00002RJtZZAA1
677905,a0o6g00000IDUM1AAP,0016g00002RJrShAAL
677906,a0o6g00000IDUM2AAP,0016g00002RJx7LAAT
677907,a0o6g00000IDUM4AAP,0016g00002RJyyDAAT
677908,a0o6g00000IDUM8AAP,0016g00002RK1vDAAT
677909,a0o6g00000IDUMBAA5,0016g00002RJsb9AAD
677910,a0o6g00000IDUMCAA5,0016g00002RJtOKAA1
677911,a0o6g00000IDUMDAA5,0016g00002RJrT7AAL
677912,a0o6g00000IDUMEAA5,0016g00002RJqXSAA1
677913,a0o6g00000IDUMGAA5,0016g00002RJvR7AAL
677914,a0o6g00000IDUMLAA5,0016g00002RJwAcAAL
677915,a0o6g00000IDUMMAA5,0016g00002RK0oDAAT
677916,a0o6g00000IDUMNAA5,0016g00002RJscKAAT
677917,a0o6g00000IDUMOAA5,0016g00002RJngjAAD
677918,a0o6g00000IDUMRAA5,0016g00002RJnIVAA1
677919,a0o6g00000IDUMTAA5,0016g00002RK1sAAAT
677920,a0o6g00000IDUMUAA5,0016g00002RJyyEAAT
677921,a0o6g00000IDUMVAA5,0016g00002RJnp7AAD
677922,a0o6g00000IDUMZAA5,0016g00002RK02EAAT
677923,a0o6g00000IDUMaAAP,0016g00002RJvRDAA1
677924,a0o6g00000IDUMgAAP,0016g00002RK21XAAT
677925,a0o6g00000IDUMmAAP,0016g00002RJt3aAAD
677926,a0o6g00000IDUMoAAP,0016g00002RJvp4AAD
677927,a0o6g00000IDUMqAAP,0016g00002RK0zFAAT
677928,a0o6g00000IDUMrAAP,0016g00002RJtNrAAL
677929,a0o6g00000IDUMuAAP,0016g00002RJvQlAAL
677930,a0o6g00000IDUMzAAP,0016g00002RK1wfAAD
677931,a0o6g00000IDUN5AAP,0016g00002RJpYJAA1
677932,a0o6g00000IDUNAAA5,0016g00002RJtZaAAL
677933,a0o6g00000IDUNCAA5,0016g00002RK1LZAA1
677934,a0o6g00000IDUNDAA5,0016g00002RJmLcAAL
677935,a0o6g00000IDUNEAA5,0016g00002RJuDZAA1
677936,a0o6g00000IDUNFAA5,0016g00002RJoo1AAD
677937,a0o6g00000IDUNGAA5,0016g00002RJphTAAT
677938,a0o6g00000IDUNJAA5,0016g00002RJzfeAAD
677939,a0o6g00000IDUNMAA5,0016g00002RJwewAAD
677940,a0o6g00000IDUNRAA5,0016g00002RJvw3AAD
677941,a0o6g00000IDUNTAA5,0016g00002RJtuvAAD
677942,a0o6g00000IDUNUAA5,0016g00002RJuJgAAL
677943,a0o6g00000IDUNWAA5,0016g00002RJlf8AAD
677944,a0o6g00000IDUNXAA5,0016g00002RK17DAAT
677945,a0o6g00000IDUNaAAP,0016g00002RJxmeAAD
677946,a0o6g00000IDUNfAAP,0016g00002RJtZ9AAL
677947,a0o6g00000IDUNgAAP,0016g00002RJnp9AAD
677948,a0o6g00000IDUNiAAP,0016g00002RJzZyAAL
677949,a0o6g00000IDUNkAAP,0016g00002RK0NfAAL
677950,a0o6g00000IDUNmAAP,0016g00002RJp7vAAD
677951,a0o6g00000IDUNnAAP,0016g00002RJvw4AAD
677952,a0o6g00000IDUNrAAP,0016g00002RJn94AAD
677953,a0o6g00000IDUNtAAP,0016g00002RJmkqAAD
677954,a0o6g00000IDUNuAAP,0016g00002RK1sCAAT
677955,a0o6g00000IDUO0AAP,0016g00002RJsDIAA1
677956,a0o6g00000IDUO1AAP,0016g00002RJni9AAD
677957,a0o6g00000IDUO4AAP,0016g00002RJvlWAAT
677958,a0o6g00000IDUO5AAP,0016g00002RJzgsAAD
677959,a0o6g00000IDUO6AAP,0016g00002RJt0kAAD
677960,a0o6g00000IDUO7AAP,0016g00002RJvE2AAL
677961,a0o6g00000IDUODAA5,0016g00002RK0zbAAD
677962,a0o6g00000IDUOEAA5,0016g00002RJmznAAD
677963,a0o6g00000IDUOIAA5,0016g00002RJoo0AAD
677964,a0o6g00000IDUOKAA5,0016g00002RJyO0AAL
677965,a0o6g00000IDUOMAA5,0016g00002RJx0cAAD
677966,a0o6g00000IDUOSAA5,0016g00002RJlyPAAT
677967,a0o6g00000IDUOUAA5,0016g00002RJtMtAAL
677968,a0o6g00000IDUOVAA5,0016g00002RJrTrAAL
677969,a0o6g00000IDUOWAA5,0016g00002RJrTrAAL
677970,a0o6g00000IDUOXAA5,0016g00002RJmMIAA1
677971,a0o6g00000IDUOaAAP,0016g00002RJtMuAAL
677972,a0o6g00000IDUOxAAP,0016g00002RJqAOAA1
677973,a0o6g00000IDUP0AAP,0016g00002RJyJnAAL
677974,a0o6g00000IDUP5AAP,0016g00002RJtuEAAT
677975,a0o6g00000IDUPDAA5,0016g00002RJx6XAAT
677976,a0o6g00000IDUPEAA5,0016g00002RJx6XAAT
677977,a0o6g00000IDUPFAA5,0016g00002RJyA9AAL
677978,a0o6g00000IDUPbAAP,0016g00002RJqVZAA1
677979,a0o6g00000IDUPhAAP,0016g00002RJmjXAAT
677980,a0o6g00000IDUPqAAP,0016g00002RJwPaAAL
677981,a0o6g00000IDUPxAAP,0016g00002RJn2gAAD
677982,a0o6g00000IDUQ4AAP,0016g00002RJx0EAAT
677983,a0o6g00000IDUQ5AAP,0016g00002RJtNsAAL
677984,a0o6g00000IDUQ6AAP,0016g00002RJtNsAAL
677985,a0o6g00000IDUQ7AAP,0016g00002RJlmHAAT
677986,a0o6g00000IDUQ9AAP,0016g00002RJlmJAAT
677987,a0o6g00000IDUQCAA5,0016g00002RJscGAAT
677988,a0o6g00000IDUQDAA5,0016g00002RJojhAAD
677989,a0o6g00000IDUQFAA5,0016g00002RJmLKAA1
677990,a0o6g00000IDUQIAA5,0016g00002RJzgtAAD
677991,a0o6g00000IDUQKAA5,0016g00002RK13cAAD
677992,a0o6g00000IDUQLAA5,0016g00002RJuI6AAL
677993,a0o6g00000IDUQNAA5,0016g00002RJlqhAAD
677994,a0o6g00000IDUQQAA5,0016g00002RJlqiAAD
677995,a0o6g00000IDUQSAA5,0016g00002RJvFMAA1
677996,a0o6g00000IDUQWAA5,0016g00002RJzZxAAL
677997,a0o6g00000IDUQXAA5,0016g00002RJscHAAT
677998,a0o6g00000IDUQYAA5,0016g00002RJx7TAAT
677999,a0o6g00000IDUQaAAP,0016g00002RJypMAAT
678000,a0o6g00000IDUQcAAP,0016g00002RJmGyAAL
678001,a0o6g00000IDUQdAAP,0016g00002RJrgQAAT
678002,a0o6g00000IDUQfAAP,0016g00002RJrSkAAL
678003,a0o6g00000IDUQgAAP,0016g00002RJmktAAD
678004,a0o6g00000IDUQkAAP,0016g00002RJwesAAD
678005,a0o6g00000IDUQrAAP,0016g00002RJrAfAAL
678006,a0o6g00000IDUQvAAP,0016g00002RK013AAD
678007,a0o6g00000IDUQxAAP,0016g00002RK1wkAAD
678008,a0o6g00000IDUR1AAP,0016g00002RJxmDAAT
678009,a0o6g00000IDUR3AAP,0016g00002RJptiAAD
678010,a0o6g00000IDUR5AAP,0016g00002RJpj3AAD
678011,a0o6g00000IDUR6AAP,0016g00002RJweyAAD
678012,a0o6g00000IDUR8AAP,0016g00002RJo6yAAD
678013,a0o6g00000IDUR9AAP,0016g00002RJojkAAD
678014,a0o6g00000IDURCAA5,0016g00002RJvMWAA1
678015,a0o6g00000IDURDAA5,0016g00002RK1sDAAT
678016,a0o6g00000IDURIAA5,0016g00002RJuiNAAT
678017,a0o6g00000IDURKAA5,0016g00002RJpY5AAL
678018,a0o6g00000IDURNAA5,0016g00002RJscWAAT
678019,a0o6g00000IDURXAA5,0016g00002RJyKXAA1
678020,a0o6g00000IDURYAA5,0016g00002RJyKXAA1
678021,a0o6g00000IDURZAA5,0016g00002RJyKXAA1
678022,a0o6g00000IDURaAAP,0016g00002RJoqAAAT
678023,a0o6g00000IDURbAAP,0016g00002RJoqAAAT
678024,a0o6g00000IDUReAAP,0016g00002RJsANAA1
678025,a0o6g00000IDURfAAP,0016g00002RJoHRAA1
678026,a0o6g00000IDURgAAP,0016g00002RJoHRAA1
678027,a0o6g00000IDURnAAP,0016g00002RJqTZAA1
678028,a0o6g00000IDURrAAP,0016g00002RJo9kAAD
678029,a0o6g00000IDURvAAP,0016g00002RJob3AAD
678030,a0o6g00000IDURxAAP,0016g00002RJvkGAAT
678031,a0o6g00000IDUS1AAP,0016g00002RJpi0AAD
678032,a0o6g00000IDUS2AAP,0016g00002RJpi0AAD
678033,a0o6g00000IDUS3AAP,0016g00002RJpi0AAD
678034,a0o6g00000IDUS4AAP,0016g00002RJpi0AAD
678035,a0o6g00000IDUS6AAP,0016g00002RJnSZAA1
678036,a0o6g00000IDUS8AAP,0016g00002RJm5hAAD
678037,a0o6g00000IDUSAAA5,0016g00002RJwfvAAD
678038,a0o6g00000IDUSBAA5,0016g00002RJwfvAAD
678039,a0o6g00000IDUSKAA5,0016g00002RJsBcAAL
678040,a0o6g00000IDUSLAA5,0016g00002RJumwAAD
678041,a0o6g00000IDUSOAA5,0016g00002RJwGdAAL
678042,a0o6g00000IDUSRAA5,0016g00002RJpwMAAT
678043,a0o6g00000IDUScAAP,0016g00002RJwQCAA1
678044,a0o6g00000IDUSfAAP,0016g00002RJwUiAAL
678045,a0o6g00000IDUSkAAP,0016g00002RJyq7AAD
678046,a0o6g00000IDUSoAAP,0016g00002RJxZAAA1
678047,a0o6g00000IDUSyAAP,0016g00002RJnawAAD
678048,a0o6g00000IDUTBAA5,0016g00002RJompAAD
678049,a0o6g00000IDUTCAA5,0016g00002RJyHEAA1
678050,a0o6g00000IDUTEAA5,0016g00002RJzXRAA1
678051,a0o6g00000IDUTLAA5,0016g00002RJpsxAAD
678052,a0o6g00000IDUTUAA5,0016g00002RJrBnAAL
678053,a0o6g00000IDUTVAA5,0016g00002RJrBnAAL
678054,a0o6g00000IDUTWAA5,0016g00002RJpsyAAD
678055,a0o6g00000IDUTXAA5,0016g00002RJqWJAA1
678056,a0o6g00000IDUTiAAP,0016g00002RJtyWAAT
678057,a0o6g00000IDUTuAAP,0016g00002RK23TAAT
678058,a0o6g00000IDUTzAAP,0016g00002RJqALAA1
678059,a0o6g00000IDUU4AAP,0016g00002RJoJVAA1
678060,a0o6g00000IDUU8AAP,0016g00002RK10DAAT
678061,a0o6g00000IDUUDAA5,0016g00002RJujSAAT
678062,a0o6g00000IDUUHAA5,0016g00002RJx8SAAT
678063,a0o6g00000IDUULAA5,0016g00002RJwSLAA1
678064,a0o6g00000IDUUMAA5,0016g00002RJofFAAT
678065,a0o6g00000IDUUVAA5,0016g00002RJmAMAA1
678066,a0o6g00000IDUUaAAP,0016g00002RJz9HAAT
678067,a0o6g00000IDUUdAAP,0016g00002RJrgBAAT
678068,a0o6g00000IDUUmAAP,0016g00002RJpd7AAD
678069,a0o6g00000IDUUnAAP,0016g00002RJpkvAAD
678070,a0o6g00000IDUUrAAP,0016g00002RJt2mAAD
678071,a0o6g00000IDUUtAAP,0016g00002RJm0dAAD
678072,a0o6g00000IDUUxAAP,0016g00002RK13RAAT
678073,a0o6g00000IDUUyAAP,0016g00002RJmTeAAL
678074,a0o6g00000IDUV2AAP,0016g00002RJmKyAAL
678075,a0o6g00000IDUVAAA5,0016g00002RJz8BAAT
678076,a0o6g00000IDUVHAA5,0016g00002RK0PpAAL
678077,a0o6g00000IDUVUAA5,0016g00002RJqZiAAL
678078,a0o6g00000IDUVaAAP,0016g00002RJsijAAD
678079,a0o6g00000IDUVtAAP,0016g00002RJyOmAAL
678080,a0o6g00000IDUW1AAP,0016g00002RK12qAAD
678081,a0o6g00000IDUW5AAP,0016g00002RJpLUAA1
678082,a0o6g00000IDUWOAA5,0016g00002RJngSAAT
678083,a0o6g00000IDUWsAAP,0016g00002RJvpdAAD
678084,a0o6g00000IDUXMAA5,0016g00002RJtuhAAD
678085,a0o6g00000IDUXOAA5,0016g00002RJtmzAAD
678086,a0o6g00000IDUXPAA5,0016g00002RJo6jAAD
678087,a0o6g00000IDUXbAAP,0016g00002RJuHxAAL
678088,a0o6g00000IDUXdAAP,0016g00002RJmL4AAL
678089,a0o6g00000IDUXnAAP,0016g00002RK0uGAAT
678090,a0o6g00000IDUXsAAP,0016g00002RJtYWAA1
678091,a0o6g00000IDUXwAAP,0016g00002RK1SGAA1
678092,a0o6g00000IDUY9AAP,0016g00002RJxljAAD
678093,a0o6g00000IDUYCAA5,0016g00002RK0Y8AAL
678094,a0o6g00000IDUYIAA5,0016g00002RJv9EAAT
678095,a0o6g00000IDUYKAA5,0016g00002RJnbJAAT
678096,a0o6g00000IDUYSAA5,0016g00002RK0uJAAT
678097,a0o6g00000IDUYUAA5,0016g00002RJycqAAD
678098,a0o6g00000IDUYlAAP,0016g00002RK12eAAD
678099,a0o6g00000IDUYnAAP,0016g00002RK0MYAA1
678100,a0o6g00000IDUYoAAP,0016g00002RJoWeAAL
678101,a0o6g00000IDUYrAAP,0016g00002RK011AAD
678102,a0o6g00000IDUYtAAP,0016g00002RJskvAAD
678103,a0o6g00000IDUYzAAP,0016g00002RJyJJAA1
678104,a0o6g00000IDUZ3AAP,0016g00002RK1r9AAD
678105,a0o6g00000IDUZAAA5,0016g00002RJrWcAAL
678106,a0o6g00000IDUZCAA5,0016g00002RJxhuAAD
678107,a0o6g00000IDUZGAA5,0016g00002RJtw3AAD
678108,a0o6g00000IDUZIAA5,0016g00002RJmSQAA1
678109,a0o6g00000IDUZNAA5,0016g00002RJq5dAAD
678110,a0o6g00000IDUZQAA5,0016g00002RJq5fAAD
678111,a0o6g00000IDUZUAA5,0016g00002RJz7ZAAT
678112,a0o6g00000IDUZdAAP,0016g00002RJnAIAA1
678113,a0o6g00000IDUZqAAP,0016g00002RJy8WAAT
678114,a0o6g00000IDUa4AAH,0016g00002RJyWYAA1
678115,a0o6g00000IDUa8AAH,0016g00002RJxiAAAT
678116,a0o6g00000IDUaAAAX,0016g00002RJoWmAAL
678117,a0o6g00000IDUaBAAX,0016g00002RJxOHAA1
678118,a0o6g00000IDUaFAAX,0016g00002RJp4iAAD
678119,a0o6g00000IDUaHAAX,0016g00002RK1qnAAD
678120,a0o6g00000IDFrqAAH,0016g00002RJta3AAD
678121,a0o6g00000IDFrrAAH,0016g00002RK1r1AAD
678122,a0o6g00000IDFruAAH,0016g00002RJltaAAD
678123,a0o6g00000IDFrvAAH,0016g00002RJsBbAAL
678124,a0o6g00000IDFs3AAH,0016g00002RK0T3AAL
678125,a0o6g00000IDFsAAAX,0016g00002RJrV9AAL
678126,a0o6g00000IDFsBAAX,0016g00002RJmitAAD
678127,a0o6g00000IDFsEAAX,0016g00002RK1xSAAT
678128,a0o6g00000IDFsFAAX,0016g00002RK1xSAAT
678129,a0o6g00000IDFsHAAX,0016g00002RJx4HAAT
678130,a0o6g00000IDFsQAAX,0016g00002RJtQIAA1
678131,a0o6g00000IDFsSAAX,0016g00002RJq7NAAT
678132,a0o6g00000IDFsXAAX,0016g00002RJnCOAA1
678133,a0o6g00000IDFsqAAH,0016g00002RJpvvAAD
678134,a0o6g00000IDFt0AAH,0016g00002RJumeAAD
678135,a0o6g00000IDFt4AAH,0016g00002RJxOOAA1
678136,a0o6g00000IDFt5AAH,0016g00002RJn7RAAT
678137,a0o6g00000IDFtEAAX,0016g00002RJwRSAA1
678138,a0o6g00000IDFtFAAX,0016g00002RJzs7AAD
678139,a0o6g00000IDFtNAAX,0016g00002RJtlxAAD
678140,a0o6g00000IDFtOAAX,0016g00002RJtlxAAD
678141,a0o6g00000IDFtTAAX,0016g00002RJq7pAAD
678142,a0o6g00000IDFtZAAX,0016g00002RJnEyAAL
678143,a0o6g00000IDFtaAAH,0016g00002RJvPgAAL
678144,a0o6g00000IDFtdAAH,0016g00002RJtMZAA1
678145,a0o6g00000IDFtqAAH,0016g00002RJodqAAD
678146,a0o6g00000IDFtuAAH,0016g00002RJsE4AAL
678147,a0o6g00000IDFu2AAH,0016g00002RJpfTAAT
678148,a0o6g00000IDFu5AAH,0016g00002RJrYhAAL
678149,a0o6g00000IDFu7AAH,0016g00002RJpnNAAT
678150,a0o6g00000IDFuBAAX,0016g00002RJncZAAT
678151,a0o6g00000IDFuHAAX,0016g00002RJnmgAAD
678152,a0o6g00000IDFuIAAX,0016g00002RK0bBAAT
678153,a0o6g00000IDFuRAAX,0016g00002RJyEEAA1
678154,a0o6g00000IDFuVAAX,0016g00002RJoXtAAL
678155,a0o6g00000IDFuYAAX,0016g00002RJtkwAAD
678156,a0o6g00000IDFuZAAX,0016g00002RJn6bAAD
678157,a0o6g00000IDFueAAH,0016g00002RK1cnAAD
678158,a0o6g00000IDFukAAH,0016g00002RJv3YAAT
678159,a0o6g00000IDFuoAAH,0016g00002RJoquAAD
678160,a0o6g00000IDFusAAH,0016g00002RJzYSAA1
678161,a0o6g00000IDFv1AAH,0016g00002RJqTCAA1
678162,a0o6g00000IDFv3AAH,0016g00002RJumMAAT
678163,a0o6g00000IDFvBAAX,0016g00002RJoIPAA1
678164,a0o6g00000IDFvIAAX,0016g00002RJtIwAAL
678165,a0o6g00000IDFvJAAX,0016g00002RJqk5AAD
678166,a0o6g00000IDFvNAAX,0016g00002RJphXAAT
678167,a0o6g00000IDFvUAAX,0016g00002RK0njAAD
678168,a0o6g00000IDFvVAAX,0016g00002RJzhtAAD
678169,a0o6g00000IDFvaAAH,0016g00002RK01nAAD
678170,a0o6g00000IDFvhAAH,0016g00002RJpzDAAT
678171,a0o6g00000IDFvmAAH,0016g00002RJr2XAAT
678172,a0o6g00000IDFvoAAH,0016g00002RJnCWAA1
678173,a0o6g00000IDFvqAAH,0016g00002RJnsEAAT
678174,a0o6g00000IDFvsAAH,0016g00002RJlxcAAD
678175,a0o6g00000IDFvwAAH,0016g00002RJmTTAA1
678176,a0o6g00000IDFw1AAH,0016g00002RJtMNAA1
678177,a0o6g00000IDFw2AAH,0016g00002RJqqeAAD
678178,a0o6g00000IDFw7AAH,0016g00002RJsBCAA1
678179,a0o6g00000IDFwMAAX,0016g00002RJlrLAAT
678180,a0o6g00000IDFwSAAX,0016g00002RJsMzAAL
678181,a0o6g00000IDFwZAAX,0016g00002RJoDpAAL
678182,a0o6g00000IDFwiAAH,0016g00002RJpO8AAL
678183,a0o6g00000IDFwnAAH,0016g00002RJzVxAAL
678184,a0o6g00000IDFwrAAH,0016g00002RJpzRAAT
678185,a0o6g00000IDFwtAAH,0016g00002RJxNbAAL
678186,a0o6g00000IDFwvAAH,0016g00002RJsYQAA1
678187,a0o6g00000IDFwxAAH,0016g00002RJm6iAAD
678188,a0o6g00000IDFwyAAH,0016g00002RJvfmAAD
678189,a0o6g00000IDFx0AAH,0016g00002RK1TmAAL
678190,a0o6g00000IDFx1AAH,0016g00002RJttfAAD
678191,a0o6g00000IDFx2AAH,0016g00002RJtloAAD
678192,a0o6g00000IDFx4AAH,0016g00002RJmNwAAL
678193,a0o6g00000IDFx7AAH,0016g00002RJmEhAAL
678194,a0o6g00000IDFxDAAX,0016g00002RJlkrAAD
678195,a0o6g00000IDFxGAAX,0016g00002RK1znAAD
678196,a0o6g00000IDFxIAAX,0016g00002RJyExAAL
678197,a0o6g00000IDFxLAAX,0016g00002RJyQbAAL
678198,a0o6g00000IDFxUAAX,0016g00002RJo0GAAT
678199,a0o6g00000IDFxaAAH,0016g00002RJo9EAAT
678200,a0o6g00000IDFxcAAH,0016g00002RJpmAAAT
678201,a0o6g00000IDFxeAAH,0016g00002RJlreAAD
678202,a0o6g00000IDFxkAAH,0016g00002RJnhiAAD
678203,a0o6g00000IDFxoAAH,0016g00002RJvCWAA1
678204,a0o6g00000IDFxwAAH,0016g00002RK25KAAT
678205,a0o6g00000IDFy1AAH,0016g00002RJqzBAAT
678206,a0o6g00000IDFy4AAH,0016g00002RJyQeAAL
678207,a0o6g00000IDFyCAAX,0016g00002RJqTUAA1
678208,a0o6g00000IDFyGAAX,0016g00002RJzq6AAD
678209,a0o6g00000IDFyHAAX,0016g00002RJpgMAAT
678210,a0o6g00000IDFyLAAX,0016g00002RJnUkAAL
678211,a0o6g00000IDFyPAAX,0016g00002RJnLbAAL
678212,a0o6g00000IDFyRAAX,0016g00002RK1u5AAD
678213,a0o6g00000IDFySAAX,0016g00002RJlh9AAD
678214,a0o6g00000IDFyZAAX,0016g00002RJtDgAAL
678215,a0o6g00000IDFyaAAH,0016g00002RJooNAAT
678216,a0o6g00000IDFycAAH,0016g00002RJlnCAAT
678217,a0o6g00000IDFyfAAH,0016g00002RJq0NAAT
678218,a0o6g00000IDFygAAH,0016g00002RK0SwAAL
678219,a0o6g00000IDFyjAAH,0016g00002RJlhBAAT
678220,a0o6g00000IDFylAAH,0016g00002RJvaPAAT
678221,a0o6g00000IDFytAAH,0016g00002RJnGOAA1
678222,a0o6g00000IDFyuAAH,0016g00002RJmNTAA1
678223,a0o6g00000IDFyxAAH,0016g00002RK11fAAD
678224,a0o6g00000IDFz0AAH,0016g00002RJsAaAAL
678225,a0o6g00000IDFzMAAX,0016g00002RJoWSAA1
678226,a0o6g00000IDFzQAAX,0016g00002RJtCgAAL
678227,a0o6g00000IDFzTAAX,0016g00002RJv9aAAD
678228,a0o6g00000IDFzXAAX,0016g00002RJvh1AAD
678229,a0o6g00000IDFziAAH,0016g00002RJukFAAT
678230,a0o6g00000IDFzqAAH,0016g00002RJwq0AAD
678231,a0o6g00000IDFzvAAH,0016g00002RJyAEAA1
678232,a0o6g00000IDG08AAH,0016g00002RJn0QAAT
678233,a0o6g00000IDG0FAAX,0016g00002RJqZVAA1
678234,a0o6g00000IDG0HAAX,0016g00002RJpsAAAT
678235,a0o6g00000IDG0LAAX,0016g00002RJmZOAA1
678236,a0o6g00000IDG0OAAX,0016g00002RJpYdAAL
678237,a0o6g00000IDG0QAAX,0016g00002RJpa2AAD
678238,a0o6g00000IDG0RAAX,0016g00002RJmNFAA1
678239,a0o6g00000IDG0WAAX,0016g00002RJseUAAT
678240,a0o6g00000IDG0ZAAX,0016g00002RK0LCAA1
678241,a0o6g00000IDG0aAAH,0016g00002RK1yYAAT
678242,a0o6g00000IDG0eAAH,0016g00002RK0ayAAD
678243,a0o6g00000IDG0fAAH,0016g00002RK0b0AAD
678244,a0o6g00000IDG0lAAH,0016g00002RJnilAAD
678245,a0o6g00000IDG0mAAH,0016g00002RJvgtAAD
678246,a0o6g00000IDG0nAAH,0016g00002RJm6YAAT
678247,a0o6g00000IDG0qAAH,0016g00002RJwFWAA1
678248,a0o6g00000IDG10AAH,0016g00002RJtpZAAT
678249,a0o6g00000IDG14AAH,0016g00002RJnaRAAT
678250,a0o6g00000IDG1EAAX,0016g00002RJoIXAA1
678251,a0o6g00000IDG1FAAX,0016g00002RJoEbAAL
678252,a0o6g00000IDG1HAAX,0016g00002RJmSEAA1
678253,a0o6g00000IDG1IAAX,0016g00002RJwGVAA1
678254,a0o6g00000IDG1MAAX,0016g00002RK0q5AAD
678255,a0o6g00000IDG1RAAX,0016g00002RJtZyAAL
678256,a0o6g00000IDG1YAAX,0016g00002RJrBrAAL
678257,a0o6g00000IDG1cAAH,0016g00002RJszNAAT
678258,a0o6g00000IDG1dAAH,0016g00002RJmd4AAD
678259,a0o6g00000IDG1gAAH,0016g00002RK0QrAAL
678260,a0o6g00000IDG1hAAH,0016g00002RJzLqAAL
678261,a0o6g00000IDG1iAAH,0016g00002RJsZ3AAL
678262,a0o6g00000IDG1oAAH,0016g00002RJzYMAA1
678263,a0o6g00000IDG1qAAH,0016g00002RJphaAAD
678264,a0o6g00000IDG1rAAH,0016g00002RJvrCAAT
678265,a0o6g00000IDG1wAAH,0016g00002RJqTDAA1
678266,a0o6g00000IDG22AAH,0016g00002RJxNNAA1
678267,a0o6g00000IDG23AAH,0016g00002RJncPAAT
678268,a0o6g00000IDG25AAH,0016g00002RJxbGAAT
678269,a0o6g00000IDG26AAH,0016g00002RJnikAAD
678270,a0o6g00000IDG28AAH,0016g00002RJtLNAA1
678271,a0o6g00000IDG29AAH,0016g00002RJlmuAAD
678272,a0o6g00000IDG2GAAX,0016g00002RJs3QAAT
678273,a0o6g00000IDG2LAAX,0016g00002RJvvFAAT
678274,a0o6g00000IDG2MAAX,0016g00002RJpbpAAD
678275,a0o6g00000IDG2OAAX,0016g00002RJsovAAD
